domain,dataset,unit,proposal_source,model_family,trial_type,label_reveal_timing,verification_mode,block_definition,rho,alpha,K,seed,decision,max_observed_e,required_e,best_mass_ratio,self_consistency_margin,release_threshold_tau,calibration_blocks,followup_blocks,nonempty_calibration_null_blocks,block_coverage,observed_positives,p_min_effective,gamma,emax_effective,raw_topK_size,PARC_release_size,raw_only_tail_size,raw_topR_matched_size,raw_topK_unstable,PARC_unstable,raw_only_tail_unstable,raw_topR_matched_unstable,raw_topK_FTR,PARC_FTR,raw_only_tail_FTR,raw_topR_matched_FTR,raw_DFT_efficiency_per100,PARC_DFT_efficiency_per100,raw_tail_DFT_efficiency_per100,unstable_followups_prevented,stable_hits_released,evidence_status
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,100,2,certified_release,164.60714181580366,5.0,32.92142836316073,159.60714181580366,5.0,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,100,100,0,100,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,100,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,300,2,certified_release,164.60714181580366,5.0,11.303023738018519,0.4956359675695987,5.0,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,300,300,0,300,57,57,0,57,0.19,0.19,0.0,0.19,81.0,81.0,0.0,0,243,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,500,2,certified_release,164.60714181580366,5.0,6.7818142428111114,0.05386256968315628,14.36781609195402,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,500,174,326,174,140,18,122,18,0.28,0.10344827586206896,0.37423312883435583,0.10344827586206896,72.0,89.65517241379311,62.57668711656442,122,156,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,1000,2,certified_release,164.60714181580366,5.0,3.3909071214055557,5.244539795811761,43.47826086956522,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,1000,115,885,115,368,2,366,2,0.368,0.017391304347826087,0.4135593220338983,0.017391304347826087,63.2,98.26086956521739,58.644067796610166,366,113,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,5000,2,certified_refusal,164.60714181580366,5.0,0.6781814242811112,-4.457898796516786,5.0,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,5000,0,5000,0,2551,0,2551,0,0.5102,0.0,0.5102,0.0,48.980000000000004,0.0,48.980000000000004,2551,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,100,2,certified_release,164.60714181580366,10.0,16.460714181580364,154.60714181580366,10.0,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,100,100,0,100,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,100,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,300,2,boundary_release,164.60714181580366,10.0,7.187845192623427,0.06761167599124462,14.354066985645932,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,300,209,91,209,61,24,37,24,0.20333333333333334,0.11483253588516747,0.4065934065934066,0.11483253588516747,79.66666666666666,88.51674641148325,59.34065934065934,37,185,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,500,2,certified_release,164.60714181580366,10.0,4.312707115574056,4.540768159460775,29.585798816568044,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,500,169,331,169,167,6,161,6,0.334,0.03550295857988166,0.486404833836858,0.03550295857988166,66.60000000000001,96.44970414201184,51.3595166163142,161,163,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,1000,2,certified_release,164.60714181580366,10.0,2.156353557787028,16.562427313021175,72.992700729927,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,1000,137,863,137,403,4,399,4,0.403,0.029197080291970802,0.4623406720741599,0.029197080291970802,59.699999999999996,97.08029197080292,53.76593279258402,399,133,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,5000,2,certified_refusal,164.60714181580366,10.0,0.4312707115574056,-9.63168392360655,10.0,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,5000,0,5000,0,1951,0,1951,0,0.3902,0.0,0.3902,0.0,60.980000000000004,0.0,60.980000000000004,1951,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,100,2,certified_release,164.60714181580366,5.0,32.92142836316073,159.60714181580366,5.0,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,100,100,0,100,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,100,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,300,2,boundary_release,164.60714181580366,5.0,14.375690385246854,2.0751643016352253,5.0,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,300,300,0,300,61,61,0,61,0.20333333333333334,0.20333333333333334,0.0,0.20333333333333334,79.66666666666666,79.66666666666666,0.0,0,239,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,500,2,certified_release,164.60714181580366,5.0,8.625414231148111,0.0692864221158338,10.416666666666666,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,500,240,260,240,167,39,128,39,0.334,0.1625,0.49230769230769234,0.1625,66.60000000000001,83.75,50.76923076923077,128,201,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,1000,2,certified_release,164.60714181580366,5.0,4.312707115574056,4.540768159460775,29.585798816568044,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,1000,169,831,169,403,6,397,6,0.403,0.03550295857988166,0.4777376654632972,0.03550295857988166,59.699999999999996,96.44970414201184,52.226233453670275,397,163,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,5000,2,certified_refusal,164.60714181580366,5.0,0.8625414231148112,-4.631683923606549,5.0,3686,3686,3672,0.9962018448182312,1659,0.0002722570106180234,0.12182101890347945,164.60714181580366,5000,0,5000,0,1951,0,1951,0,0.3902,0.0,0.3902,0.0,60.980000000000004,0.0,60.980000000000004,1951,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,100,2,certified_release,164.76455676497005,10.0,16.476455676497004,154.76455676497005,10.0,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,100,100,0,100,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,100,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,300,2,boundary_release,164.76455676497005,10.0,5.711837967852295,0.2381269568935167,11.627906976744185,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,300,258,42,258,46,33,13,33,0.15333333333333332,0.12790697674418605,0.30952380952380953,0.12790697674418605,84.66666666666667,87.20930232558139,69.04761904761905,13,225,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,500,2,certified_release,164.76455676497005,10.0,3.4271027807113774,15.211255725345708,33.557046979865774,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,500,149,351,149,100,9,91,9,0.2,0.06040268456375839,0.25925925925925924,0.06040268456375839,80.0,93.95973154362416,74.07407407407408,91,140,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,1000,2,certified_release,164.76455676497005,10.0,1.7135513903556887,68.6107106111239,96.15384615384615,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,1000,104,896,104,283,0,283,0,0.283,0.0,0.3158482142857143,0.0,71.7,100.0,68.41517857142857,283,104,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,5000,2,certified_refusal,164.76455676497005,10.0,0.34271027807113774,-9.350802776632808,10.0,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,5000,0,5000,0,2767,0,2767,0,0.5534,0.0,0.5534,0.0,44.66,0.0,44.66,2767,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,100,2,certified_release,164.76455676497005,5.0,32.95291135299401,159.76455676497005,5.0,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,100,100,0,100,0,0,0,0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0,100,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,300,2,certified_release,164.76455676497005,5.0,11.42367593570459,4.42412610211257,5.0,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,300,300,0,300,46,46,0,46,0.15333333333333332,0.15333333333333332,0.0,0.15333333333333332,84.66666666666667,84.66666666666667,0.0,0,254,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,500,2,certified_release,164.76455676497005,5.0,6.854205561422755,0.30684749887079743,5.0,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,500,500,0,500,100,100,0,100,0.2,0.2,0.0,0.2,80.0,80.0,0.0,0,400,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,1000,2,certified_release,164.76455676497005,5.0,3.4271027807113774,15.211255725345708,33.557046979865774,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,1000,149,851,149,283,9,274,9,0.283,0.06040268456375839,0.3219741480611046,0.06040268456375839,71.7,93.95973154362416,67.80258519388954,274,140,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,megnet_weak_learned_materials_model,MEGNet,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,5000,2,certified_refusal,164.76455676497005,5.0,0.6854205561422755,-4.350802776632808,5.0,3686,3686,3676,0.9972870320130223,1659,0.0002719608376393799,0.12180486826987404,164.76455676497005,5000,0,5000,0,2767,0,2767,0,0.5534,0.0,0.5534,0.0,44.66,0.0,44.66,2767,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,100,3,boundary_release,164.52842759729413,10.0,6.087551821099883,3.6677338564625384,10.0,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,100,100,0,100,21,21,0,21,0.21,0.21,0.0,0.21,79.0,79.0,0.0,0,79,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,300,3,certified_release,164.52842759729413,10.0,2.0291839403666274,16.342073117266736,73.17073170731706,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,300,41,259,41,75,0,75,0,0.25,0.0,0.28957528957528955,0.0,75.0,100.0,71.04247104247105,75,41,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,500,3,certified_release,164.52842759729413,10.0,1.2175103642199765,29.393292462158996,135.13513513513513,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,500,37,463,37,148,0,148,0,0.296,0.0,0.31965442764578833,0.0,70.39999999999999,100.0,68.03455723542116,148,37,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,1000,3,certified_refusal,164.52842759729413,10.0,0.6087551821099882,-7.93191084530598,10.0,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,1000,0,1000,0,345,0,345,0,0.345,0.0,0.345,0.0,65.5,0.0,65.5,345,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,5000,3,certified_refusal,164.52842759729413,10.0,0.12175103642199765,-9.458837698808408,10.0,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,5000,0,5000,0,2497,0,2497,0,0.4994,0.0,0.4994,0.0,50.06,0.0,50.06,2497,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,100,3,boundary_release,164.52842759729413,5.0,12.175103642199765,8.667733856462538,5.0,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,100,100,0,100,21,21,0,21,0.21,0.21,0.0,0.21,79.0,79.0,0.0,0,79,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,300,3,certified_release,164.52842759729413,5.0,4.058367880733255,0.1798010100187355,26.31578947368421,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,300,57,243,57,75,6,69,6,0.25,0.10526315789473684,0.2839506172839506,0.10526315789473684,75.0,89.47368421052632,71.60493827160494,69,51,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,500,3,certified_release,164.52842759729413,5.0,2.435020728439953,28.53719506848624,60.975609756097555,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,500,41,459,41,148,0,148,0,0.296,0.0,0.3224400871459695,0.0,70.39999999999999,100.0,67.75599128540306,148,41,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,1000,3,certified_release,164.52842759729413,5.0,1.2175103642199765,29.393292462158996,135.13513513513513,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,1000,37,963,37,345,0,345,0,0.345,0.0,0.3582554517133956,0.0,65.5,100.0,64.17445482866043,345,37,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,alignn_ff_modern_learned_materials_model,ALIGNN-FF,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.2,5000,3,certified_refusal,164.52842759729413,5.0,0.2435020728439953,-4.458837698808407,5.0,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,5000,0,5000,0,2497,0,2497,0,0.4994,0.0,0.4994,0.0,50.06,0.0,50.06,2497,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,100,3,certified_release,164.52842759729413,10.0,9.707177228240354,30.033709281952042,10.0,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,100,100,0,100,7,7,0,7,0.07,0.07,0.0,0.07,93.0,93.0,0.0,0,93,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,300,3,boundary_release,164.52842759729413,10.0,3.2357257427467845,0.6362102561386358,23.25581395348837,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,300,129,171,129,84,19,65,19,0.28,0.14728682170542637,0.38011695906432746,0.14728682170542637,72.0,85.27131782945736,61.98830409356725,65,110,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,500,3,certified_release,164.52842759729413,10.0,1.9414354456480707,0.19702684598700415,62.5,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,500,80,420,80,190,5,185,5,0.38,0.0625,0.44047619047619047,0.0625,62.0,93.75,55.952380952380956,185,75,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,1000,3,certified_refusal,164.52842759729413,10.0,0.9707177228240353,-4.963097826434677,169.4915254237288,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,1000,0,1000,0,434,0,434,0,0.434,0.0,0.434,0.0,56.599999999999994,0.0,56.599999999999994,434,0,completed_quasi_prospective_public_DFT_label_trial
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,CGCNN 10-member ensemble,quasi_prospective_public_DFT_label_followup,followup_partition_DFT_labels_used_only_after_PARC_decision,pre_release_top_score_DFT_stable_positives_in_calibration_blocks,composition_family_pair,0.1,0.1,5000,3,certified_refusal,164.52842759729413,10.0,0.19414354456480706,-9.619630436391317,10.0,3686,3686,3670,0.9956592512208355,1658,0.00027240533914464724,0.12182910242513326,164.52842759729413,5000,0,5000,0,2021,0,2021,0,0.4042,0.0,0.4042,0.0,59.58,0.0,59.58,2021,0,completed_quasi_prospective_public_DFT_label_trial
