domain,dataset,unit,target_row,proposal_source,block_definition,rho,alpha,K,seed,removal_mode,observed_positive_strategy,observed_positive_total,observed_positive_in_calibration,removed_from_calibration_null,released,actual_FTR,raw_topK_actual_FTR,max_observed_e,selected_e_min,selected_e_mean,selected_e_max,required_e,emax_effective,best_mass_ratio,self_consistency_margin,tau_k,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,empty_reason,evidence_status
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,0,random_positive_removal,top_score,2931,1367,1367,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.03620199409689451,-9.637980059031054,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,1,full_parc,top_score,2931,1258,1258,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,1,no_verified_positive_removal,top_score,2931,1258,0,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.03800040067461753,-9.619995993253825,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,1,random_positive_removal,top_score,2931,1258,1258,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.03800040067461753,-9.619995993253825,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,2,full_parc,top_score,2931,1597,1597,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,2,no_verified_positive_removal,top_score,2931,1597,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.04001159508446455,-9.599884049155355,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,2,random_positive_removal,top_score,2931,1597,1597,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.04044286287251627,-9.595571371274838,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,3,full_parc,top_score,2931,1455,1455,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,3,no_verified_positive_removal,top_score,2931,1455,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,3,random_positive_removal,top_score,2931,1455,1455,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,4,full_parc,top_score,2931,1580,1580,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,4,no_verified_positive_removal,top_score,2931,1580,0,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.031284113578522094,-9.68715886421478,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,4,random_positive_removal,top_score,2931,1580,1580,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.031284113578522094,-9.68715886421478,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,5,full_parc,top_score,2931,1651,1651,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,5,no_verified_positive_removal,top_score,2931,1651,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.03311802654244842,-9.668819734575516,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,5,random_positive_removal,top_score,2931,1651,1651,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.03311802654244842,-9.668819734575516,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,6,full_parc,top_score,2931,1570,1570,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,6,no_verified_positive_removal,top_score,2931,1570,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.036546344298108734,-9.634536557018913,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,6,random_positive_removal,top_score,2931,1570,1570,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.036546344298108734,-9.634536557018913,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,full_parc,top_score,2931,1566,1566,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,no_verified_positive_removal,top_score,2931,1566,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,random_positive_removal,top_score,2931,1566,1566,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,full_parc,top_score,2931,1452,1452,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,no_verified_positive_removal,top_score,2931,1452,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.03553457350448664,-9.644654264955134,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,random_positive_removal,top_score,2931,1452,1452,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.035864813546466645,-9.641351864535334,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,full_parc,top_score,2931,1519,1519,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,no_verified_positive_removal,top_score,2931,1519,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.03620199409689451,-9.637980059031054,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,random_positive_removal,top_score,2931,1519,1519,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.036546344298108734,-9.634536557018913,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,full_parc,top_score,2931,1307,1307,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,no_verified_positive_removal,top_score,2931,1307,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.03945850600504364,-9.608208655485788,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,random_positive_removal,top_score,2931,1307,1307,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.03987822310084967,-9.604095257474478,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,full_parc,top_score,2931,1563,1563,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,no_verified_positive_removal,top_score,2931,1563,0,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.03311802654244842,-9.668819734575516,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,random_positive_removal,top_score,2931,1563,1563,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.033687225636286386,-9.663127743637137,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,12,full_parc,top_score,2931,1314,1314,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,12,no_verified_positive_removal,top_score,2931,1314,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04001159508446455,-9.599884049155355,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,12,random_positive_removal,top_score,2931,1314,1314,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04044286287251627,-9.595571371274838,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,13,full_parc,top_score,2931,1439,1439,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,13,no_verified_positive_removal,top_score,2931,1439,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.041801496954343806,-9.581985030456561,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,13,random_positive_removal,top_score,2931,1439,1439,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.04227740726370954,-9.577225927362905,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,14,full_parc,top_score,2931,1320,1320,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,14,no_verified_positive_removal,top_score,2931,1320,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.03603714792007358,-9.641351864535334,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,14,random_positive_removal,top_score,2931,1320,1320,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.03638818052607763,-9.637980059031054,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,15,full_parc,top_score,2931,1306,1306,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,15,no_verified_positive_removal,top_score,2931,1306,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.033687225636286386,-9.663127743637137,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,15,random_positive_removal,top_score,2931,1306,1306,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.034278768422704234,-9.657212315772957,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,16,full_parc,top_score,2931,1450,1450,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,16,no_verified_positive_removal,top_score,2931,1450,0,0,0.0,0.0,1.9126098664893618,0.0,0.0,0.0,10.0,13.321283238137232,0.03311802654244842,-9.668819734575516,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,16,random_positive_removal,top_score,2931,1450,1450,0,0.0,0.0,1.9126098664893618,0.0,0.0,0.0,10.0,13.321283238137232,0.0333999157659112,-9.666000842340887,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,17,full_parc,top_score,2931,1808,1808,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,17,no_verified_positive_removal,top_score,2931,1808,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.03689810367243029,-9.631018963275697,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,17,random_positive_removal,top_score,2931,1808,1808,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.03689810367243029,-9.631018963275697,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,18,full_parc,top_score,2931,1333,1333,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,18,no_verified_positive_removal,top_score,2931,1333,0,0,0.0,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.036546344298108734,-9.634536557018913,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,18,random_positive_removal,top_score,2931,1333,1333,0,0.0,0.0,3.6206680733134573,0.0,0.0,0.0,10.0,13.321283238137232,0.03689810367243029,-9.631018963275697,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,19,full_parc,top_score,2931,1413,1413,300,0.0,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,19,no_verified_positive_removal,top_score,2931,1413,0,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.03620199409689451,-9.637980059031054,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,19,random_positive_removal,top_score,2931,1413,1413,0,0.0,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.03620199409689451,-9.637980059031054,,189,189,1.0,observed_e_below_required_emax,completed_candidate_level_rerun
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,0,full_parc,top_score,3294,1738,1738,100,0.06,0.06,164.60714181580366,29.80583811480544,109.58691813953212,164.60714181580366,10.0,164.60714181580366,8.888785658053399,19.80583811480544,10.0,3686,3672,0.9962018448182312,,completed_candidate_level_rerun
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,0,no_verified_positive_removal,top_score,3294,1738,0,0,0.0,0.06,89.85131832062358,0.0,0.0,0.0,10.0,165.15801559604097,0.5212660450798708,-5.331313158131758,,3686,3686,1.0,insufficient_high_e_mass_for_uniform_scs,completed_candidate_level_rerun
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,0,random_positive_removal,top_score,3294,1738,1738,0,0.0,0.06,89.70323897098292,0.0,0.0,0.0,10.0,164.88260618657026,0.5204383612273984,-5.338565037318646,,3686,3679,0.9981009224091155,insufficient_high_e_mass_for_uniform_scs,completed_candidate_level_rerun
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,1,full_parc,top_score,3294,1656,1656,100,0.0,0.0,164.60714181580366,164.60714181580366,164.6071418158037,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,10.0,3686,3672,0.9962018448182312,,completed_candidate_level_rerun
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,0.1,100,1,no_verified_positive_removal,top_score,3294,1656,0,100,0.0,0.0,165.15801559604097,10.937964732108123,24.66236638420426,165.15801559604097,10.0,165.15801559604097,1.0937964732108123,0.9379647321081226,10.0,3686,3686,1.0,,completed_candidate_level_rerun
