alpha1,seed,method,candidate_budget_M,n_cal_total,n_covered,n_rank_denominator,p_min_effective,gamma,gamma_star_eff,emax_effective,max_observed_e,best_margin,empty_diagnostic
0.2,1,unmatched_as_false_block,150,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-0.919558847379367,insufficient_high_e_mass_for_uniform_scs
0.2,1,unmatched_as_false_block,175,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-1.2750838935621651,insufficient_high_e_mass_for_uniform_scs
0.2,1,unmatched_as_false_block,200,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-1.2750838935621651,insufficient_high_e_mass_for_uniform_scs
0.2,1,unmatched_as_false_block,250,498.0,332.0,332.0,0.003003003003003,0.5,0.1721720845735255,9.12414379544733,9.12414379544733,-1.57147811997848,insufficient_high_e_mass_for_uniform_scs
0.2,1,null_superset_no_audit,200,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-0.2143915576687067,insufficient_high_e_mass_for_uniform_scs
0.2,1,null_superset_no_audit,250,498.0,332.0,332.0,0.003003003003003,0.1721720845735255,0.1721720845735255,21.09174389599088,21.09174389599088,-0.807805088467239,insufficient_high_e_mass_for_uniform_scs
0.2,1,parc_track_gamma_tuned_uniform_scs,175,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-0.1427444634175287,insufficient_high_e_mass_for_uniform_scs
0.2,1,parc_track_gamma_tuned_uniform_scs,200,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-0.3595975316302331,insufficient_high_e_mass_for_uniform_scs
0.2,1,parc_track_gamma_tuned_uniform_scs,250,498.0,319.0,319.0,0.003125,0.1733606712818504,0.1733606712818504,20.408264599127435,20.408264599127435,-0.934866431035327,insufficient_high_e_mass_for_uniform_scs
0.2,1,post_filter_e_bh,175,,,,,,,,,,baseline_selected_empty
0.2,1,post_filter_e_bh,200,,,,,,,,,,baseline_selected_empty
0.2,1,post_filter_e_bh,250,,,,,,,,,,baseline_selected_empty
0.2,2,unmatched_as_false_block,75,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-0.1354115768341035,insufficient_high_e_mass_for_uniform_scs
0.2,2,unmatched_as_false_block,100,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-0.4106100623285451,insufficient_high_e_mass_for_uniform_scs
0.2,2,unmatched_as_false_block,125,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-1.2527788073471475,insufficient_high_e_mass_for_uniform_scs
0.2,2,unmatched_as_false_block,150,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-1.5307473015483168,insufficient_high_e_mass_for_uniform_scs
0.2,2,unmatched_as_false_block,175,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-1.7082620944477247,insufficient_high_e_mass_for_uniform_scs
0.2,2,unmatched_as_false_block,200,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-1.754811253563208,insufficient_high_e_mass_for_uniform_scs
0.2,2,unmatched_as_false_block,250,498.0,336.0,336.0,0.0029673590504451,0.5,0.1718188575604124,9.17877987534291,9.17877987534291,-2.232493738202042,insufficient_high_e_mass_for_uniform_scs
0.2,2,null_superset_no_audit,150,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-0.7424150401835696,insufficient_high_e_mass_for_uniform_scs
0.2,2,null_superset_no_audit,175,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-0.9263104007432128,insufficient_high_e_mass_for_uniform_scs
0.2,2,null_superset_no_audit,200,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-1.1938653451044687,insufficient_high_e_mass_for_uniform_scs
0.2,2,null_superset_no_audit,250,498.0,336.0,336.0,0.0029673590504451,0.1718188575604124,0.1718188575604124,21.301306726787537,21.301306726787537,-2.076221539739229,insufficient_high_e_mass_for_uniform_scs
0.2,2,parc_track_gamma_tuned_uniform_scs,150,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-0.8560380163937937,insufficient_high_e_mass_for_uniform_scs
0.2,2,parc_track_gamma_tuned_uniform_scs,175,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-1.0335528092932016,insufficient_high_e_mass_for_uniform_scs
0.2,2,parc_track_gamma_tuned_uniform_scs,200,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-1.2893920914509565,insufficient_high_e_mass_for_uniform_scs
0.2,2,parc_track_gamma_tuned_uniform_scs,250,498.0,325.0,325.0,0.0030674846625766,0.1728041701966084,0.1728041701966084,20.72417910987153,20.72417910987153,-2.148708294560995,insufficient_high_e_mass_for_uniform_scs
0.2,2,tracklet_e_bh,150,,,,,,,,,,baseline_selected_empty
0.2,2,post_filter_e_bh,150,,,,,,,,,,baseline_selected_empty
0.2,2,tracklet_e_bh,175,,,,,,,,,,baseline_selected_empty
0.2,2,post_filter_e_bh,175,,,,,,,,,,baseline_selected_empty
0.2,2,tracklet_e_bh,200,,,,,,,,,,baseline_selected_empty
0.2,2,post_filter_e_bh,200,,,,,,,,,,baseline_selected_empty
0.2,2,tracklet_e_bh,250,,,,,,,,,,baseline_selected_empty
0.2,2,post_filter_e_bh,250,,,,,,,,,,baseline_selected_empty
