dataset,video_id,path_id,split,query,category_id,score,objectness,semantic_margin,temporal_stability,association_score,frame_start,frame_end,path_length,candidate_rank,is_dummy,matched_gt_id,matched_iou,temporal_overlap,matched_frames,is_matched_to_gt,is_unmatched,audit_label,verified_positive_for_calibration,cell_id,novelty_bin,query_cluster,occ_bin,domain_bin,fallback_level,score_source
OVT-B,844,ovtb_v844_p008182,test,person,669,0.6618976593017578,0.6618976593017578,0.6618976593017578,5,0.8,8,19,5,1500,False,6608.0,0.9372922856217756,1.0,5,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,35,ovtb_v35_p002129,cal,balloon,39,0.661807119846344,0.661807119846344,0.661807119846344,1,0.0,385,385,1,1501,False,1320.0,0.765439967609371,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,574,ovtb_v574_p006177,test,race car,741,0.6617155633866787,0.6617155633866787,0.6617155633866787,8,0.875,0,29,8,1502,False,4914.0,0.9783657622583614,1.0,8,True,False,,no,cat:741,unknown,race car,unknown,global,0,final_score_proxy
OVT-B,186,ovtb_v186_p003444,test,person,669,0.6617112855116526,0.6617112855116526,0.6617112855116526,3,0.6666666666666666,14,19,3,1503,False,2350.0,0.9847471602390844,1.0,3,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,866,ovtb_v866_p008369,tune,checkbook,196,0.6616427227854729,0.6616427227854729,0.6616427227854729,8,0.875,0,19,8,1504,False,6733.0,0.7679658941119243,1.0,8,True,False,,no,cat:196,unknown,checkbook,unknown,global,0,final_score_proxy
OVT-B,26,ovtb_v26_p001230,cal,pig,677,0.661384642124176,0.661384642124176,0.661384642124176,1,0.0,195,195,1,1505,False,777.0,0.6798461708375403,1.0,1,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,26,ovtb_v26_p001161,cal,pig,677,0.661345899105072,0.661345899105072,0.661345899105072,3,0.6666666666666666,0,78,3,1506,False,793.0,0.8617521694055524,1.0,3,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,19,ovtb_v19_p000865,test,penguin,667,0.6611759066581726,0.6611759066581726,0.6611759066581726,4,0.75,0,138,4,1507,False,593.0,0.9531128451116794,1.0,4,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,26,ovtb_v26_p001158,cal,pig,677,0.661151111125946,0.661151111125946,0.661151111125946,2,0.5,0,39,2,1508,False,788.0,0.8684899479224177,1.0,2,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,46,ovtb_v46_p002632,test,hamster,443,0.6611431241035461,0.6611431241035461,0.6611431241035461,1,0.0,0,0,1,1509,False,1790.0,0.9676081223998784,1.0,1,True,False,,no,cat:443,unknown,hamster,unknown,global,0,final_score_proxy
OVT-B,15,ovtb_v15_p000726,cal,goose,421,0.6611412167549133,0.6611412167549133,0.6611412167549133,6,0.8333333333333334,0,196,6,1510,False,491.0,0.9521036309361572,1.0,6,True,False,,no,cat:421,unknown,goose,unknown,global,0,final_score_proxy
OVT-B,165,ovtb_v165_p003352,test,wall socket,1005,0.6610963866114616,0.6610963866114616,0.6610963866114616,8,0.875,0,19,8,1511,False,2274.0,0.9682939502747852,1.0,8,True,False,,no,cat:1005,unknown,wall socket,unknown,global,0,final_score_proxy
OVT-B,829,ovtb_v829_p008091,test,trousers,976,0.6610839068889618,0.6610839068889618,0.6610839068889618,8,0.875,0,29,8,1512,False,6468.0,0.978009242429344,1.0,8,True,False,,no,cat:976,unknown,trousers,unknown,global,0,final_score_proxy
OVT-B,447,ovtb_v447_p005269,cal,ferret,354,0.6608317494392395,0.6608317494392395,0.6608317494392395,1,0.0,7,7,1,1513,False,4028.0,0.862320766632231,1.0,1,True,False,,no,cat:354,unknown,ferret,unknown,global,0,final_score_proxy
OVT-B,591,ovtb_v591_p006329,cal,shoe,821,0.6607969403266907,0.6607969403266907,0.6607969403266907,1,0.0,19,19,1,1514,False,5048.0,0.8864950764905365,1.0,1,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,33,ovtb_v33_p001781,cal,balloon,39,0.6607338786125183,0.6607338786125183,0.6607338786125183,1,0.0,0,0,1,1515,False,1160.0,0.8081244076778727,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,540,ovtb_v540_p005910,cal,person,669,0.6606237888336182,0.6606237888336182,0.6606237888336182,8,0.875,0,19,8,1516,False,4604.0,0.9932740281669544,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,153,ovtb_v153_p003295,tune,matchbox,577,0.6605522185564041,0.6605522185564041,0.6605522185564041,8,0.875,0,20,8,1517,False,2208.0,0.972858563825294,1.0,8,True,False,,no,cat:577,unknown,matchbox,unknown,global,0,final_score_proxy
OVT-B,762,ovtb_v762_p007580,test,person,669,0.6604137420654297,0.6604137420654297,0.6604137420654297,7,0.8571428571428571,0,17,7,1518,False,6083.0,0.5143109961689293,0.1428571428571428,1,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,225,ovtb_v225_p003730,cal,person,669,0.6601238176226616,0.6601238176226616,0.6601238176226616,8,0.875,0,9,8,1519,False,2570.0,0.9926191375655816,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,35,ovtb_v35_p002069,cal,balloon,39,0.6600501835346222,0.6600501835346222,0.6600501835346222,2,0.5,192,449,2,1520,False,1283.0,0.7264834664602325,0.5,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,861,ovtb_v861_p008300,test,bell pepper,79,0.6600381731987,0.6600381731987,0.6600381731987,2,0.5,0,2,2,1521,False,6687.0,0.9589832577787,1.0,2,True,False,,no,cat:79,unknown,bell pepper,unknown,global,0,final_score_proxy
OVT-B,36,ovtb_v36_p002144,test,penguin,667,0.6600379124283791,0.6600379124283791,0.6600379124283791,4,0.75,0,356,4,1522,False,1328.0,0.8695721994628492,0.75,3,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,592,ovtb_v592_p006331,cal,lighter,545,0.6599929332733154,0.6599929332733154,0.6599929332733154,1,0.0,12,12,1,1523,False,5050.0,0.9719740056934818,1.0,1,True,False,,no,cat:545,unknown,lighter,unknown,global,0,final_score_proxy
OVT-B,768,ovtb_v768_p007625,cal,shoe,821,0.6596777960658073,0.6596777960658073,0.6596777960658073,8,0.875,0,9,8,1524,False,6124.0,0.7992647518295951,1.0,8,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,748,ovtb_v748_p007439,test,glove,412,0.6596206724643707,0.6596206724643707,0.6596206724643707,2,0.5,0,1,2,1525,False,5971.0,0.8043247860859895,1.0,2,True,False,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,934,ovtb_v934_p008891,test,person,669,0.6593536883592606,0.6593536883592606,0.6593536883592606,8,0.875,0,19,8,1526,False,7156.0,0.9948312293558284,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,26,ovtb_v26_p001190,cal,pig,677,0.659204105536143,0.659204105536143,0.659204105536143,3,0.6666666666666666,78,273,3,1527,False,799.0,0.9530274035101534,0.6666666666666666,2,True,False,,no,cat:677,unknown,pig,unknown,global,0,final_score_proxy
OVT-B,568,ovtb_v568_p006129,cal,person,669,0.6591090634465218,0.6591090634465218,0.6591090634465218,8,0.875,0,16,8,1528,False,4860.0,0.9846200732148768,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,967,ovtb_v967_p009124,test,person,669,0.6589970514178276,0.6589970514178276,0.6589970514178276,8,0.875,0,23,8,1529,False,7400.0,0.9946802372529576,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,225,ovtb_v225_p003737,cal,swimming goggles,910,0.6589823365211487,0.6589823365211487,0.6589823365211487,6,0.8333333333333334,3,9,6,1530,False,2574.0,0.902207628095596,1.0,6,True,False,,no,cat:910,unknown,swimming goggles,unknown,global,0,final_score_proxy
OVT-B,791,ovtb_v791_p007812,cal,wall socket,1005,0.6589245870709419,0.6589245870709419,0.6589245870709419,8,0.875,0,29,8,1531,False,6262.0,0.976822715514638,1.0,8,True,False,,no,cat:1005,unknown,wall socket,unknown,global,0,final_score_proxy
OVT-B,554,ovtb_v554_p006019,cal,plate,692,0.6588142439723015,0.6588142439723015,0.6588142439723015,8,0.875,0,24,8,1532,False,4745.0,0.9956309722877434,1.0,8,True,False,,no,cat:692,unknown,plate,unknown,global,0,final_score_proxy
OVT-B,659,ovtb_v659_p006819,test,baseball glove,55,0.6587396264076233,0.6587396264076233,0.6587396264076233,1,0.0,5,5,1,1533,False,5454.0,0.7673275665989235,1.0,1,True,False,,no,cat:55,unknown,baseball glove,unknown,global,0,final_score_proxy
OVT-B,463,ovtb_v463_p005385,cal,painting,643,0.6587338224053383,0.6587338224053383,0.6587338224053383,8,0.875,0,39,8,1534,False,4122.0,0.9923825886731136,1.0,8,True,False,,no,cat:643,unknown,painting,unknown,global,0,final_score_proxy
OVT-B,443,ovtb_v443_p005235,cal,person,669,0.6586792469024658,0.6586792469024658,0.6586792469024658,1,0.0,8,8,1,1535,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,33,ovtb_v33_p001804,cal,balloon,39,0.6586062908172607,0.6586062908172607,0.6586062908172607,1,0.0,38,38,1,1536,False,1134.0,0.6388808096100587,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,257,ovtb_v257_p003981,test,person,669,0.6585655361413956,0.6585655361413956,0.6585655361413956,8,0.875,0,22,8,1537,False,2846.0,0.997851764073612,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,288,ovtb_v288_p004211,cal,person,669,0.6585060954093933,0.6585060954093933,0.6585060954093933,1,0.0,5,5,1,1538,False,3050.0,0.8504827350033124,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,35,ovtb_v35_p001995,cal,balloon,39,0.6583245595296224,0.6583245595296224,0.6583245595296224,3,0.6666666666666666,0,257,3,1539,False,1324.0,0.9429188271146042,1.0,3,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,30,ovtb_v30_p001611,cal,tennis ball,939,0.6582063436508179,0.6582063436508179,0.6582063436508179,1,0.0,113,113,1,1540,False,967.0,0.6588019121364133,1.0,1,True,False,,no,cat:939,unknown,tennis ball,unknown,global,0,final_score_proxy
OVT-B,404,ovtb_v404_p004966,test,jackfruit,495,0.6578700095415115,0.6578700095415115,0.6578700095415115,8,0.875,0,23,8,1541,False,3752.0,0.9443534414260872,1.0,8,True,False,,no,cat:495,unknown,jackfruit,unknown,global,0,final_score_proxy
OVT-B,19,ovtb_v19_p000875,test,penguin,667,0.6578052714467049,0.6578052714467049,0.6578052714467049,4,0.75,46,275,4,1542,False,607.0,0.9842433215119044,1.0,4,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,176,ovtb_v176_p003395,test,painting,643,0.6577775180339813,0.6577775180339813,0.6577775180339813,8,0.875,0,19,8,1543,False,2315.0,0.7415784708701182,1.0,8,True,False,,no,cat:643,unknown,painting,unknown,global,0,final_score_proxy
OVT-B,35,ovtb_v35_p001988,cal,balloon,39,0.6575102806091309,0.6575102806091309,0.6575102806091309,1,0.0,0,0,1,1544,False,1256.0,0.6769000321596232,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,20,ovtb_v20_p000908,test,penguin,667,0.6574715375900269,0.6574715375900269,0.6574715375900269,7,0.8571428571428571,0,280,7,1545,False,624.0,0.9211384706994749,1.0,7,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,22,ovtb_v22_p000997,tune,penguin,667,0.6574450135231018,0.6574450135231018,0.6574450135231018,1,0.0,100,100,1,1546,False,665.0,0.799255326153966,1.0,1,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,1,ovtb_v1_p000047,test,chicken,204,0.6574378907680511,0.6574378907680511,0.6574378907680511,4,0.75,47,283,4,1547,False,32.0,0.9725302801257864,1.0,4,True,False,,no,cat:204,unknown,chicken,unknown,global,0,final_score_proxy
OVT-B,574,ovtb_v574_p006172,test,race car,741,0.6574297904968261,0.6574297904968261,0.6574297904968261,5,0.8,0,21,5,1548,False,4918.0,0.9671644839540978,1.0,5,True,False,,no,cat:741,unknown,race car,unknown,global,0,final_score_proxy
OVT-B,297,ovtb_v297_p004293,test,wall socket,1005,0.6573562920093536,0.6573562920093536,0.6573562920093536,6,0.8333333333333334,0,39,6,1549,False,3129.0,0.9733005003327048,1.0,6,True,False,,no,cat:1005,unknown,wall socket,unknown,global,0,final_score_proxy
OVT-B,273,ovtb_v273_p004078,cal,mechanical pencil,581,0.6572469398379326,0.6572469398379326,0.6572469398379326,8,0.875,0,24,8,1550,False,2950.0,0.9715627692585884,1.0,8,True,False,,no,cat:581,unknown,mechanical pencil,unknown,global,0,final_score_proxy
OVT-B,760,ovtb_v760_p007565,cal,pizza,690,0.6572072058916092,0.6572072058916092,0.6572072058916092,8,0.875,0,11,8,1551,False,6074.0,0.9859585743220248,1.0,8,True,False,,no,cat:690,unknown,pizza,unknown,global,0,final_score_proxy
OVT-B,81,ovtb_v81_p002854,cal,watercraft,1019,0.6570243835449219,0.6570243835449219,0.6570243835449219,1,0.0,17,17,1,1552,False,1880.0,0.3315712634417032,0.0,0,False,True,,no,cat:1019,unknown,watercraft,unknown,global,0,final_score_proxy
OVT-B,22,ovtb_v22_p000970,tune,penguin,667,0.6566562056541443,0.6566562056541443,0.6566562056541443,3,0.6666666666666666,0,233,3,1553,False,665.0,0.866957341329551,1.0,3,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,801,ovtb_v801_p007879,cal,wheel,1026,0.6565751060843468,0.6565751060843468,0.6565751060843468,8,0.875,0,24,8,1554,False,6334.0,0.9842666417187962,1.0,8,True,False,,no,cat:1026,unknown,wheel,unknown,global,0,final_score_proxy
OVT-B,312,ovtb_v312_p004393,cal,bookcase,110,0.6564773544669151,0.6564773544669151,0.6564773544669151,8,0.875,0,39,8,1555,False,3224.0,0.9740660834823608,1.0,8,True,False,,no,cat:110,unknown,bookcase,unknown,global,0,final_score_proxy
OVT-B,553,ovtb_v553_p006013,cal,bucket,132,0.6563533321022987,0.6563533321022987,0.6563533321022987,8,0.875,0,29,8,1556,False,4731.0,0.9931862430475308,1.0,8,True,False,,no,cat:132,unknown,bucket,unknown,global,0,final_score_proxy
OVT-B,522,ovtb_v522_p005745,test,boxing glove,123,0.6561362743377686,0.6561362743377686,0.6561362743377686,1,0.0,0,0,1,1557,False,4484.0,0.375068748745013,0.0,0,False,True,,no,cat:123,unknown,boxing glove,unknown,global,0,final_score_proxy
OVT-B,690,ovtb_v690_p007096,test,trousers,976,0.6560388207435608,0.6560388207435608,0.6560388207435608,1,0.0,23,23,1,1558,False,5655.0,0.9504849856213328,1.0,1,True,False,,no,cat:976,unknown,trousers,unknown,global,0,final_score_proxy
OVT-B,821,ovtb_v821_p008054,cal,trousers,976,0.6559714302420616,0.6559714302420616,0.6559714302420616,8,0.875,0,35,8,1559,False,6426.0,0.98043862600249,1.0,8,True,False,,no,cat:976,unknown,trousers,unknown,global,0,final_score_proxy
OVT-B,803,ovtb_v803_p007894,test,shoe,821,0.6557894110679626,0.6557894110679626,0.6557894110679626,5,0.8,0,16,5,1560,False,6341.0,0.8479264779973075,0.8,4,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,2,ovtb_v2_p000155,cal,chicken,204,0.6557804942131042,0.6557804942131042,0.6557804942131042,2,0.5,232,279,2,1561,False,57.0,0.942379469953468,1.0,2,True,False,,no,cat:204,unknown,chicken,unknown,global,0,final_score_proxy
OVT-B,755,ovtb_v755_p007514,test,person,669,0.6557083513055529,0.6557083513055529,0.6557083513055529,7,0.8571428571428571,0,9,7,1562,False,6047.0,0.9611581244898904,1.0,7,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,980,ovtb_v980_p009209,test,bottle,113,0.6554329593976339,0.6554329593976339,0.6554329593976339,6,0.8333333333333334,0,24,6,1563,False,7498.0,0.9578972788568072,1.0,6,True,False,,no,cat:113,unknown,bottle,unknown,global,0,final_score_proxy
OVT-B,22,ovtb_v22_p000964,tune,penguin,667,0.6554070115089417,0.6554070115089417,0.6554070115089417,2,0.5,0,33,2,1564,False,668.0,0.8465433536775419,1.0,2,True,False,,no,cat:667,unknown,penguin,unknown,global,0,final_score_proxy
OVT-B,920,ovtb_v920_p008760,tune,pasta strainer,656,0.655315895875295,0.655315895875295,0.655315895875295,3,0.6666666666666666,10,14,3,1565,False,7077.0,0.9784587265370934,1.0,3,True,False,,no,cat:656,unknown,pasta strainer,unknown,global,0,final_score_proxy
OVT-B,768,ovtb_v768_p007626,cal,shoe,821,0.6552292704582214,0.6552292704582214,0.6552292704582214,8,0.875,0,9,8,1566,False,6125.0,0.9630670227403284,1.0,8,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
OVT-B,214,ovtb_v214_p003602,cal,person,669,0.6549572944641113,0.6549572944641113,0.6549572944641113,1,0.0,17,17,1,1567,False,2500.0,0.8806856679235164,1.0,1,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,33,ovtb_v33_p001783,cal,balloon,39,0.6549031138420105,0.6549031138420105,0.6549031138420105,1,0.0,0,0,1,1568,False,1154.0,0.7284004656763073,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,447,ovtb_v447_p005264,cal,ferret,354,0.6548992395401001,0.6548992395401001,0.6548992395401001,2,0.5,0,2,2,1569,False,4028.0,0.7714803707326315,1.0,2,True,False,,no,cat:354,unknown,ferret,unknown,global,0,final_score_proxy
OVT-B,737,ovtb_v737_p007352,cal,person,669,0.6548851132392883,0.6548851132392883,0.6548851132392883,8,0.875,0,11,8,1570,False,5922.0,0.9951478299909589,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,466,ovtb_v466_p005408,tune,cassette,177,0.6548327133059502,0.6548327133059502,0.6548327133059502,8,0.875,0,23,8,1571,False,4162.0,0.1258490410481657,0.0,0,False,True,,no,cat:177,unknown,cassette,unknown,global,0,final_score_proxy
OVT-B,428,ovtb_v428_p005125,test,ballet skirt,38,0.6547835554395404,0.6547835554395404,0.6547835554395404,7,0.8571428571428571,0,15,7,1572,False,3939.0,0.6707741582310739,0.7142857142857143,5,True,False,,no,cat:38,unknown,ballet skirt,unknown,global,0,final_score_proxy
OVT-B,133,ovtb_v133_p003180,cal,short pants,824,0.6547233611345291,0.6547233611345291,0.6547233611345291,8,0.875,0,12,8,1573,False,2098.0,0.9463211246306996,1.0,8,True,False,,no,cat:824,unknown,short pants,unknown,global,0,final_score_proxy
OVT-B,669,ovtb_v669_p006910,test,hardback book,454,0.6546990647912025,0.6546990647912025,0.6546990647912025,8,0.875,0,29,8,1574,False,5518.0,0.9919211471704658,1.0,8,True,False,,no,cat:454,unknown,hardback book,unknown,global,0,final_score_proxy
OVT-B,621,ovtb_v621_p006549,test,short pants,824,0.654632031917572,0.654632031917572,0.654632031917572,3,0.6666666666666666,0,10,3,1575,False,5235.0,0.8705999963607917,0.6666666666666666,2,True,False,,no,cat:824,unknown,short pants,unknown,global,0,final_score_proxy
OVT-B,3,ovtb_v3_p000196,cal,chicken,204,0.6544731855392456,0.6544731855392456,0.6544731855392456,2,0.5,44,176,2,1576,False,92.0,0.9701764980961296,1.0,2,True,False,,no,cat:204,unknown,chicken,unknown,global,0,final_score_proxy
OVT-B,487,ovtb_v487_p005568,tune,person,669,0.6542954842249552,0.6542954842249552,0.6542954842249552,3,0.6666666666666666,9,12,3,1577,False,4296.0,0.9727973550022694,1.0,3,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,748,ovtb_v748_p007438,test,glove,412,0.6542527675628662,0.6542527675628662,0.6542527675628662,4,0.75,0,9,4,1578,False,5972.0,0.9410875269581552,1.0,4,True,False,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,30,ovtb_v30_p001637,cal,tennis ball,939,0.6540806293487549,0.6540806293487549,0.6540806293487549,1,0.0,198,198,1,1579,False,,0.0,0.0,0,False,True,,no,cat:939,unknown,tennis ball,unknown,global,0,final_score_proxy
OVT-B,9,ovtb_v9_p000399,cal,dolphin,294,0.6540544852614403,0.6540544852614403,0.6540544852614403,8,0.875,0,235,8,1580,False,226.0,0.9597831768694874,1.0,8,True,False,,no,cat:294,unknown,dolphin,unknown,global,0,final_score_proxy
OVT-B,568,ovtb_v568_p006128,cal,necktie,612,0.6540001630783081,0.6540001630783081,0.6540001630783081,1,0.0,16,16,1,1581,False,4866.0,0.9143455985860168,1.0,1,True,False,,no,cat:612,unknown,necktie,unknown,global,0,final_score_proxy
OVT-B,374,ovtb_v374_p004756,test,person,669,0.6538552418351173,0.6538552418351173,0.6538552418351173,4,0.75,0,22,4,1582,False,3583.0,0.9858621102213868,1.0,4,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,769,ovtb_v769_p007647,test,person,669,0.6537520488103231,0.6537520488103231,0.6537520488103231,3,0.6666666666666666,14,19,3,1583,False,6130.0,0.9049964414790114,1.0,3,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,40,ovtb_v40_p002414,cal,bee,73,0.6536247730255127,0.6536247730255127,0.6536247730255127,2,0.5,35,211,2,1584,False,1631.0,0.8801685896909693,1.0,2,True,False,,no,cat:73,unknown,bee,unknown,global,0,final_score_proxy
OVT-B,123,ovtb_v123_p003105,cal,certificate,189,0.6535398289561272,0.6535398289561272,0.6535398289561272,8,0.875,0,27,8,1585,False,2043.0,0.9829176666232996,1.0,8,True,False,,no,cat:189,unknown,certificate,unknown,global,0,final_score_proxy
OVT-B,451,ovtb_v451_p005294,cal,steamroller,880,0.6534763787473951,0.6534763787473951,0.6534763787473951,7,0.8571428571428571,1,8,7,1586,False,4039.0,0.9934754616216156,1.0,7,True,False,,no,cat:880,unknown,steamroller,unknown,global,0,final_score_proxy
OVT-B,217,ovtb_v217_p003618,test,hat,456,0.6533412535985311,0.6533412535985311,0.6533412535985311,3,0.6666666666666666,0,14,3,1587,False,2520.0,0.8930229972920524,1.0,3,True,False,,no,cat:456,unknown,hat,unknown,global,0,final_score_proxy
OVT-B,153,ovtb_v153_p003293,tune,dining table,283,0.6532170698046684,0.6532170698046684,0.6532170698046684,8,0.875,0,20,8,1588,False,2209.0,0.9939014531670426,1.0,8,True,False,,no,cat:283,unknown,dining table,unknown,global,0,final_score_proxy
OVT-B,13,ovtb_v13_p000639,cal,goose,421,0.6528640985488892,0.6528640985488892,0.6528640985488892,1,0.0,1518,1518,1,1589,False,413.0,0.8541144804177622,1.0,1,True,False,,no,cat:421,unknown,goose,unknown,global,0,final_score_proxy
OVT-B,929,ovtb_v929_p008817,test,houseboat,481,0.6527870297431946,0.6527870297431946,0.6527870297431946,8,0.875,0,29,8,1590,False,7129.0,0.9687860910990426,1.0,8,True,False,,no,cat:481,unknown,houseboat,unknown,global,0,final_score_proxy
OVT-B,434,ovtb_v434_p005168,cal,desk,279,0.6527208834886551,0.6527208834886551,0.6527208834886551,8,0.875,0,14,8,1591,False,3957.0,0.9922022484005166,1.0,8,True,False,,no,cat:279,unknown,desk,unknown,global,0,final_score_proxy
OVT-B,33,ovtb_v33_p001784,cal,balloon,39,0.6526053547859192,0.6526053547859192,0.6526053547859192,1,0.0,0,0,1,1592,False,1131.0,0.580246937497313,1.0,1,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,537,ovtb_v537_p005890,cal,person,669,0.65254245698452,0.65254245698452,0.65254245698452,8,0.875,0,12,8,1593,False,4584.0,0.9934313457683516,1.0,8,True,False,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,15,ovtb_v15_p000729,cal,goose,421,0.6522859930992126,0.6522859930992126,0.6522859930992126,8,0.875,0,275,8,1594,False,502.0,0.9490096251960638,1.0,8,True,False,,no,cat:421,unknown,goose,unknown,global,0,final_score_proxy
OVT-B,82,ovtb_v82_p002860,test,sheep,816,0.6520861983299255,0.6520861983299255,0.6520861983299255,3,0.6666666666666666,32,161,3,1595,False,1884.0,0.9027904943784546,1.0,3,True,False,,no,cat:816,unknown,sheep,unknown,global,0,final_score_proxy
OVT-B,79,ovtb_v79_p002839,cal,whale,1025,0.6520442962646484,0.6520442962646484,0.6520442962646484,1,0.0,198,198,1,1596,False,1875.0,0.7341381201388384,1.0,1,True,False,,no,cat:1025,unknown,whale,unknown,global,0,final_score_proxy
OVT-B,469,ovtb_v469_p005430,test,ballet skirt,38,0.6517525985836983,0.6517525985836983,0.6517525985836983,8,0.875,0,23,8,1597,False,4179.0,0.5621027814002013,0.625,5,True,False,,no,cat:38,unknown,ballet skirt,unknown,global,0,final_score_proxy
OVT-B,428,ovtb_v428_p005135,test,headband,457,0.6517404913902283,0.6517404913902283,0.6517404913902283,2,0.5,13,15,2,1598,False,3940.0,0.6484971292069432,0.5,1,True,False,,no,cat:457,unknown,headband,unknown,global,0,final_score_proxy
OVT-B,33,ovtb_v33_p001774,cal,balloon,39,0.6516997516155243,0.6516997516155243,0.6516997516155243,2,0.5,0,153,2,1599,False,1134.0,0.8316785321991264,1.0,2,True,False,,no,cat:39,unknown,balloon,unknown,global,0,final_score_proxy
OVT-B,901,ovtb_v901_p008644,tune,guava,430,0.6516284570097923,0.6516284570097923,0.6516284570097923,8,0.875,0,15,8,1600,False,6961.0,0.9892566350466712,0.5,4,True,False,,no,cat:430,unknown,guava,unknown,global,0,final_score_proxy
OVT-B,443,ovtb_v443_p005247,cal,person,669,0.6516280770301819,0.6516280770301819,0.6516280770301819,1,0.0,14,14,1,1601,False,,0.0,0.0,0,False,True,,no,cat:669,unknown,person,unknown,global,0,final_score_proxy
OVT-B,732,ovtb_v732_p007328,cal,flashlight,371,0.6516279354691505,0.6516279354691505,0.6516279354691505,8,0.875,0,11,8,1602,False,5898.0,0.9374895002978482,1.0,8,True,False,,no,cat:371,unknown,flashlight,unknown,global,0,final_score_proxy
OVT-B,828,ovtb_v828_p008087,test,glove,412,0.6514512300491333,0.6514512300491333,0.6514512300491333,2,0.5,7,10,2,1603,False,6465.0,0.910778559142533,1.0,2,True,False,,no,cat:412,unknown,glove,unknown,global,0,final_score_proxy
OVT-B,917,ovtb_v917_p008730,test,mirror,591,0.651418887078762,0.651418887078762,0.651418887078762,8,0.875,0,14,8,1604,False,7067.0,0.9956266877083468,1.0,8,True,False,,no,cat:591,unknown,mirror,unknown,global,0,final_score_proxy
OVT-B,470,ovtb_v470_p005450,cal,coffee mug,232,0.6513355076313019,0.6513355076313019,0.6513355076313019,2,0.5,28,33,2,1605,False,4184.0,0.9830107289170676,1.0,2,True,False,,no,cat:232,unknown,coffee mug,unknown,global,0,final_score_proxy
OVT-B,581,ovtb_v581_p006266,cal,shoe,821,0.6511331796646118,0.6511331796646118,0.6511331796646118,1,0.0,4,4,1,1606,False,4981.0,0.9652565729569136,1.0,1,True,False,,no,cat:821,unknown,shoe,unknown,global,0,final_score_proxy
