audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,source_building_id,target_building_id,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
REL-000106,release_audit,L15-0368E-1245N_1474_3210_13,36,2018,11,2018,12,4995,4995,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-11->2018-12::4995->4995::c01639b7b6668c95->c01639b7b6668c95,,,,,
REL-000107,release_audit,L15-0331E-1257N_1327_3160_13,2,2018,5,2018,6,1273,1273,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-05->2018-06::1273->1273::f5d9bc838143caa1->f5d9bc838143caa1,,,,,
REL-000108,release_audit,L15-0544E-1228N_2176_3279_13,80,2018,4,2018,5,2225,2225,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-04->2018-05::2225->2225::5b6fdac6136995d2->5b6fdac6136995d2,,,,,
REL-000109,release_audit,L15-0357E-1223N_1429_3296_13,16,2019,12,2020,1,660,660,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-12->2020-01::660->660::a5f9d2720f129f74->a5f9d2720f129f74,,,,,
REL-000110,release_audit,L15-0358E-1220N_1433_3310_13,19,2018,10,2018,11,4050,4050,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-10->2018-11::4050->4050::491c640dd80e3c10->491c640dd80e3c10,,,,,
REL-000111,release_audit,L15-0544E-1228N_2176_3279_13,83,2019,3,2019,4,342,342,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::342->342::c7026e2a4fcfd255->c7026e2a4fcfd255,,,,,
REL-000112,release_audit,L15-0571E-1075N_2287_3888_13,94,2018,3,2018,4,900,900,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-03->2018-04::900->900::77cad27c6d2a8a16->77cad27c6d2a8a16,,,,,
REL-000113,release_audit,L15-0586E-1127N_2345_3680_13,113,2019,5,2019,6,6849,6849,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-05->2019-06::6849->6849::2b586ef9ae6c7dc0->2b586ef9ae6c7dc0,,,,,
REL-000114,release_audit,L15-0457E-1135N_1831_3648_13,61,2019,4,2019,5,4540,4540,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-04->2019-05::4540->4540::27fbc84c547b144b->27fbc84c547b144b,,,,,
REL-000115,release_audit,L15-0614E-0946N_2459_4406_13,125,2018,7,2018,8,14472,14472,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-07->2018-08::14472->14472::dc2f1cbce67d0c8a->dc2f1cbce67d0c8a,,,,,
REL-000116,release_audit,L15-0571E-1075N_2287_3888_13,94,2018,1,2018,2,10172,10172,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::10172->10172::4550d7836a6cb4c9->4550d7836a6cb4c9,,,,,
REL-000117,release_audit,L15-0506E-1204N_2027_3374_13,76,2019,5,2019,6,165,165,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-05->2019-06::165->165::51a35cc420cad8fa->51a35cc420cad8fa,,,,,
REL-000118,release_audit,L15-0544E-1228N_2176_3279_13,81,2018,9,2018,10,6606,6606,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-09->2018-10::6606->6606::f4681224ffa34460->f4681224ffa34460,,,,,
REL-000119,release_audit,L15-0544E-1228N_2176_3279_13,83,2019,3,2019,4,10109,10109,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::10109->10109::cf2a029ca06d597b->cf2a029ca06d597b,,,,,
REL-000120,release_audit,L15-0544E-1228N_2176_3279_13,82,2018,11,2018,12,4286,4286,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-11->2018-12::4286->4286::11fd129d4a7091ac->11fd129d4a7091ac,,,,,
REL-000121,release_audit,L15-0357E-1223N_1429_3296_13,13,2019,3,2019,4,1951,1951,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-03->2019-04::1951->1951::5008b8d003c31682->5008b8d003c31682,,,,,
REL-000122,release_audit,L15-0614E-0946N_2459_4406_13,130,2019,11,2020,1,6070,6070,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-11->2020-01::6070->6070::46cea3121678b260->46cea3121678b260,,,,,
REL-000123,release_audit,L15-0586E-1127N_2345_3680_13,109,2018,4,2018,5,2914,2914,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-04->2018-05::2914->2914::93b8711c36fbbb92->93b8711c36fbbb92,,,,,
REL-000124,release_audit,L15-0614E-0946N_2459_4406_13,130,2019,10,2019,11,11433,11433,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-10->2019-11::11433->11433::7f92f839362d04c0->7f92f839362d04c0,,,,,
REL-000125,release_audit,L15-0506E-1204N_2027_3374_13,71,2018,1,2018,2,1153,1153,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-01->2018-02::1153->1153::402b95beda70320b->402b95beda70320b,,,,,
REL-000126,release_audit,L15-0368E-1245N_1474_3210_13,33,2018,1,2018,2,7209,7209,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-01->2018-02::7209->7209::1b9185358ca46218->1b9185358ca46218,,,,,
REL-000127,release_audit,L15-0358E-1220N_1433_3310_13,17,2018,3,2018,4,534,534,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-03->2018-04::534->534::5e21b2f13a1b1858->5e21b2f13a1b1858,,,,,
REL-000128,release_audit,L15-0571E-1075N_2287_3888_13,95,2018,4,2018,7,8923,8923,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::8923->8923::c9c35b0e96817450->c9c35b0e96817450,,,,,
REL-000129,release_audit,L15-0577E-1243N_2309_3217_13,102,2018,8,2018,9,3158,3158,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-08->2018-09::3158->3158::b628d15839317492->b628d15839317492,,,,,
REL-000130,release_audit,L15-0368E-1245N_1474_3210_13,33,2018,1,2018,2,1185,1185,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-01->2018-02::1185->1185::57cbfed46c35ae95->57cbfed46c35ae95,,,,,
REL-000131,release_audit,L15-0357E-1223N_1429_3296_13,10,2018,6,2018,7,2413,2413,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-06->2018-07::2413->2413::caff4c2e56788065->caff4c2e56788065,,,,,
REL-000132,release_audit,L15-0571E-1075N_2287_3888_13,94,2018,1,2018,2,2001,2001,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::2001->2001::d7ef4495049c7e55->d7ef4495049c7e55,,,,,
REL-000133,release_audit,L15-0368E-1245N_1474_3210_13,35,2018,8,2018,9,7812,7812,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-08->2018-09::7812->7812::c34c0468f97c3bef->c34c0468f97c3bef,,,,,
REL-000134,release_audit,L15-0357E-1223N_1429_3296_13,14,2019,6,2019,7,482,482,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-06->2019-07::482->482::a6ee23dd02ece69c->a6ee23dd02ece69c,,,,,
REL-000135,release_audit,L15-0586E-1127N_2345_3680_13,111,2018,10,2018,11,1897,1897,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-10->2018-11::1897->1897::a889edbd6030f250->a889edbd6030f250,,,,,
REL-000136,release_audit,L15-0361E-1300N_1446_2989_13,29,2019,4,2019,5,3464,3464,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-04->2019-05::3464->3464::ddfbf36a581b8bca->ddfbf36a581b8bca,,,,,
REL-000137,release_audit,L15-0457E-1135N_1831_3648_13,57,2018,4,2018,5,9727,9727,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-04->2018-05::9727->9727::4678ccbdd5205b70->4678ccbdd5205b70,,,,,
REL-000138,release_audit,L15-0357E-1223N_1429_3296_13,14,2019,4,2019,5,4802,4802,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-04->2019-05::4802->4802::064c8ae7a26fd770->064c8ae7a26fd770,,,,,
REL-000139,release_audit,L15-0632E-0892N_2528_4620_13,133,2018,8,2018,9,1552,1552,1.0,1.0,1.0,1.0,SN7::L15-0632E-0892N_2528_4620_13::2018-08->2018-09::1552->1552::b3fe6b994e738883->b3fe6b994e738883,,,,,
REL-000140,release_audit,L15-0368E-1245N_1474_3210_13,34,2018,7,2018,8,4792,4792,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-07->2018-08::4792->4792::5d24c8bd0299f843->5d24c8bd0299f843,,,,,
REL-000141,release_audit,L15-0614E-0946N_2459_4406_13,127,2019,3,2019,4,10831,10831,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-03->2019-04::10831->10831::c8d3142be857cff9->c8d3142be857cff9,,,,,
REL-000142,release_audit,L15-0368E-1245N_1474_3210_13,33,2018,3,2018,4,1971,1971,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-03->2018-04::1971->1971::08a1073f2456051c->08a1073f2456051c,,,,,
REL-000143,release_audit,L15-0457E-1135N_1831_3648_13,60,2019,3,2019,4,8854,8854,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-03->2019-04::8854->8854::5c6442492a4a8ad9->5c6442492a4a8ad9,,,,,
REL-000144,release_audit,L15-0544E-1228N_2176_3279_13,79,2018,1,2018,2,1505,1505,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-01->2018-02::1505->1505::f662f99ec375f283->f662f99ec375f283,,,,,
REL-000145,release_audit,L15-0571E-1075N_2287_3888_13,94,2018,1,2018,2,2128,2128,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::2128->2128::111c2edeeec41e93->111c2edeeec41e93,,,,,
REL-000146,release_audit,L15-0544E-1228N_2176_3279_13,86,2019,11,2019,12,679,679,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-11->2019-12::679->679::a86bb6a36bf9a1cd->a86bb6a36bf9a1cd,,,,,
REL-000147,release_audit,L15-0368E-1245N_1474_3210_13,36,2019,1,2019,2,6706,6706,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-01->2019-02::6706->6706::9ea51e9260fbcde4->9ea51e9260fbcde4,,,,,
