audit_id,sample_set,dataset,domain,generator,aoi,video_id,path_id,source_building_id,target_building_id,frame_start,frame_end,source_year,source_month,target_year,target_month,score,candidate_rank,is_unmatched,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,initial_review_label,initial_verified_positive_for_calibration,initial_review_confidence,initial_review_reason,review_status,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,metadata_review_label,metadata_verified_positive_for_calibration,metadata_review_confidence,metadata_review_reason,metadata_review_status,metadata_sample_name
RAW-000044,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0457E-1135N_1831_3648_13,60,SN7::L15-0457E-1135N_1831_3648_13::2019-02->2019-03::2873->2873::226c136563150d8a->226c136563150d8a,2873,2873,13,14,2019,2,2019,3,0.9999683205664192,191,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000045,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0506E-1204N_2027_3374_13,77,SN7::L15-0506E-1204N_2027_3374_13::2019-08->2019-09::2215->2215::2db213d4a168952d->2db213d4a168952d,2215,2215,19,20,2019,8,2019,9,0.9999681610012536,192,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000046,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,126,SN7::L15-0614E-0946N_2459_4406_13::2018-11->2018-12::14921->14921::df0b0048f77cff2b->df0b0048f77cff2b,14921,14921,7,8,2018,11,2018,12,0.9999681456349288,193,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000047,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0368E-1245N_1474_3210_13,35,SN7::L15-0368E-1245N_1474_3210_13::2018-09->2018-10::9474->9474::6869c68d1c884a98->6869c68d1c884a98,9474,9474,7,8,2018,9,2018,10,0.999967951526237,194,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000048,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0457E-1135N_1831_3648_13,60,SN7::L15-0457E-1135N_1831_3648_13::2019-03->2019-04::12010->12010::f4df401be6913c9e->f4df401be6913c9e,12010,12010,14,15,2019,3,2019,4,0.9999679188069448,195,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000049,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,108,SN7::L15-0586E-1127N_2345_3680_13::2018-01->2018-02::3678->3678::400bc337dc9317c1->400bc337dc9317c1,3678,3678,0,1,2018,1,2018,2,0.9999677967504236,196,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000050,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,127,SN7::L15-0614E-0946N_2459_4406_13::2019-02->2019-03::8689->8689::05b7867928d382eb->05b7867928d382eb,8689,8689,10,11,2019,2,2019,3,0.9999676989329276,197,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000051,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,80,SN7::L15-0544E-1228N_2176_3279_13::2018-04->2018-05::10289->10289::386145cddff2af1d->386145cddff2af1d,10289,10289,3,4,2018,4,2018,5,0.9999674954772352,198,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000052,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,128,SN7::L15-0614E-0946N_2459_4406_13::2019-05->2019-06::12727->12727::c4a2dc8435104c5c->c4a2dc8435104c5c,12727,12727,13,14,2019,5,2019,6,0.9999674289775256,199,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000053,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0361E-1300N_1446_2989_13,30,SN7::L15-0361E-1300N_1446_2989_13::2019-05->2019-06::2368->2368::3209da9ce1cd3e2f->3209da9ce1cd3e2f,2368,2368,15,16,2019,5,2019,6,0.9999673445752502,200,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000054,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0457E-1135N_1831_3648_13,62,SN7::L15-0457E-1135N_1831_3648_13::2019-09->2019-10::7412->7412::c6b3042bd360e592->c6b3042bd360e592,7412,7412,20,21,2019,9,2019,10,0.9999671036259776,201,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000055,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,82,SN7::L15-0544E-1228N_2176_3279_13::2018-12->2019-01::9637->9637::73dfff18810aac00->73dfff18810aac00,9637,9637,11,12,2018,12,2019,1,0.9999670082034892,202,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000056,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0361E-1300N_1446_2989_13,26,SN7::L15-0361E-1300N_1446_2989_13::2018-05->2018-06::1272->1272::eb5584a2412f913c->eb5584a2412f913c,1272,1272,3,4,2018,5,2018,6,0.9999669186513596,203,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000057,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0571E-1075N_2287_3888_13,100,SN7::L15-0571E-1075N_2287_3888_13::2019-11->2020-01::2078->2078::1691f48a49b6f0da->1691f48a49b6f0da,2078,2078,18,19,2019,11,2020,1,0.9999668262092936,204,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000058,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0368E-1245N_1474_3210_13,38,SN7::L15-0368E-1245N_1474_3210_13::2019-06->2019-07::7933->7933::c8f4f96db0638792->c8f4f96db0638792,7933,7933,16,17,2019,6,2019,7,0.9999662809488584,205,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000059,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,129,SN7::L15-0614E-0946N_2459_4406_13::2019-07->2019-08::4024->4024::71cd476aa8f3384e->71cd476aa8f3384e,4024,4024,15,16,2019,7,2019,8,0.999966174794032,206,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000060,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,127,SN7::L15-0614E-0946N_2459_4406_13::2019-02->2019-03::14995->14995::16496831764c108a->16496831764c108a,14995,14995,10,11,2019,2,2019,3,0.9999661323808364,207,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000061,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,124,SN7::L15-0614E-0946N_2459_4406_13::2018-05->2018-06::1599->1599::5c5f49cde74bb88c->5c5f49cde74bb88c,1599,1599,2,3,2018,5,2018,6,0.999966079921683,208,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000062,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0358E-1220N_1433_3310_13,23,SN7::L15-0358E-1220N_1433_3310_13::2019-08->2019-09::3998->3998::ce73b4a207fdd384->ce73b4a207fdd384,3998,3998,18,19,2019,8,2019,9,0.9999658664222324,209,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000063,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0368E-1245N_1474_3210_13,33,SN7::L15-0368E-1245N_1474_3210_13::2018-01->2018-02::3313->3313::001076f51c457aa1->001076f51c457aa1,3313,3313,0,1,2018,1,2018,2,0.999965455133583,210,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000064,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0457E-1135N_1831_3648_13,60,SN7::L15-0457E-1135N_1831_3648_13::2019-01->2019-02::11142->11142::f1f8dc5c48b062db->f1f8dc5c48b062db,11142,11142,12,13,2019,1,2019,2,0.999965379259442,211,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000065,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0571E-1075N_2287_3888_13,99,SN7::L15-0571E-1075N_2287_3888_13::2019-06->2019-08::3888->3888::54115c60d4066126->54115c60d4066126,3888,3888,15,16,2019,6,2019,8,0.9999653220541616,212,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000066,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,126,SN7::L15-0614E-0946N_2459_4406_13::2018-11->2018-12::12099->12099::e1aaea94c619060e->e1aaea94c619060e,12099,12099,7,8,2018,11,2018,12,0.9999652388521758,213,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000067,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0357E-1223N_1429_3296_13,12,SN7::L15-0357E-1223N_1429_3296_13::2018-12->2019-01::1163->1163::6d4e04cdccd7e9b0->6d4e04cdccd7e9b0,1163,1163,11,12,2018,12,2019,1,0.999964629302594,214,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000068,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,85,SN7::L15-0544E-1228N_2176_3279_13::2019-08->2019-09::6079->6079::8e07c92d609f37c0->8e07c92d609f37c0,6079,6079,19,20,2019,8,2019,9,0.9999645829706316,215,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000069,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,82,SN7::L15-0544E-1228N_2176_3279_13::2018-11->2018-12::6225->6225::dd717d83343c1277->dd717d83343c1277,6225,6225,10,11,2018,11,2018,12,0.9999645150886162,216,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000070,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0358E-1220N_1433_3310_13,19,SN7::L15-0358E-1220N_1433_3310_13::2018-08->2018-09::3113->3113::a851c9d9bd0ffa87->a851c9d9bd0ffa87,3113,3113,6,7,2018,8,2018,9,0.999964127065406,217,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000071,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0577E-1243N_2309_3217_13,106,SN7::L15-0577E-1243N_2309_3217_13::2019-06->2019-07::131->131::7912691de3668e3b->7912691de3668e3b,131,131,15,16,2019,6,2019,7,0.9999632641884044,218,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000072,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,128,SN7::L15-0614E-0946N_2459_4406_13::2019-04->2019-05::10801->10801::285dfcb80c2342db->285dfcb80c2342db,10801,10801,12,13,2019,4,2019,5,0.999963034603016,219,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000073,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,79,SN7::L15-0544E-1228N_2176_3279_13::2018-01->2018-02::2584->2584::bf121c649ccaddef->bf121c649ccaddef,2584,2584,0,1,2018,1,2018,2,0.9999625592905904,220,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000074,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0331E-1257N_1327_3160_13,4,SN7::L15-0331E-1257N_1327_3160_13::2018-12->2019-01::436->436::60ff7ccd2893d1c7->60ff7ccd2893d1c7,436,436,11,12,2018,12,2019,1,0.9999624261344944,221,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000075,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0457E-1135N_1831_3648_13,57,SN7::L15-0457E-1135N_1831_3648_13::2018-05->2018-06::46->46::09e70f9e4fadf928->09e70f9e4fadf928,46,46,4,5,2018,5,2018,6,0.999962253983764,222,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000076,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0595E-1278N_2383_3079_13,120,SN7::L15-0595E-1278N_2383_3079_13::2019-01->2019-02::1180->1180::fe96fda9c7b7207b->fe96fda9c7b7207b,1180,1180,12,13,2019,1,2019,2,0.9999621857922244,223,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000077,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0457E-1135N_1831_3648_13,60,SN7::L15-0457E-1135N_1831_3648_13::2019-01->2019-02::7525->7525::ab3af3758269670f->ab3af3758269670f,7525,7525,12,13,2019,1,2019,2,0.9999621685791564,224,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000078,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,128,SN7::L15-0614E-0946N_2459_4406_13::2019-05->2019-06::3670->3670::e8856623dc70107e->e8856623dc70107e,3670,3670,13,14,2019,5,2019,6,0.9999621593943984,225,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000079,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0632E-0892N_2528_4620_13,135,SN7::L15-0632E-0892N_2528_4620_13::2019-03->2019-04::1975->1975::27910e9447559fa3->27910e9447559fa3,1975,1975,14,15,2019,3,2019,4,0.9999620644860752,226,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000080,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,111,SN7::L15-0586E-1127N_2345_3680_13::2018-11->2018-12::2538->2538::336c76e71036d61f->336c76e71036d61f,2538,2538,10,11,2018,11,2018,12,0.9999617295615468,227,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000081,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0368E-1245N_1474_3210_13,40,SN7::L15-0368E-1245N_1474_3210_13::2019-12->2020-01::4596->4596::19a46c677349c10e->19a46c677349c10e,4596,4596,22,23,2019,12,2020,1,0.9999616837053072,228,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000082,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0368E-1245N_1474_3210_13,39,SN7::L15-0368E-1245N_1474_3210_13::2019-10->2019-11::668->668::bcd3e504e8846440->bcd3e504e8846440,668,668,20,21,2019,10,2019,11,0.9999613959981634,229,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000083,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,128,SN7::L15-0614E-0946N_2459_4406_13::2019-04->2019-05::6942->6942::0b623703a036b7cf->0b623703a036b7cf,6942,6942,12,13,2019,4,2019,5,0.999961355692267,230,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000084,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,108,SN7::L15-0586E-1127N_2345_3680_13::2018-02->2018-03::5136->5136::2a2e77cf78424573->2a2e77cf78424573,5136,5136,1,2,2018,2,2018,3,0.9999612897825444,231,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000085,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0614E-0946N_2459_4406_13,127,SN7::L15-0614E-0946N_2459_4406_13::2019-03->2019-04::13943->13943::1dc8388a2a5e2c28->1dc8388a2a5e2c28,13943,13943,11,12,2019,3,2019,4,0.9999610216772116,232,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000086,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0331E-1257N_1327_3160_13,4,SN7::L15-0331E-1257N_1327_3160_13::2018-10->2018-11::2000->2000::e09bc8f14a7b3ee8->e09bc8f14a7b3ee8,2000,2000,9,10,2018,10,2018,11,0.9999609176318616,233,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
RAW-000087,raw_topk_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0358E-1220N_1433_3310_13,23,SN7::L15-0358E-1220N_1433_3310_13::2019-10->2019-11::1329->1329::c63eb7b74eedae8e->c63eb7b74eedae8e,1329,1329,20,21,2019,10,2019,11,0.9999607552268506,234,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,raw_topk
