audit_id,sample_set,dataset,domain,generator,aoi,video_id,path_id,source_building_id,target_building_id,frame_start,frame_end,source_year,source_month,target_year,target_month,score,candidate_rank,is_unmatched,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,initial_review_label,initial_verified_positive_for_calibration,initial_review_confidence,initial_review_reason,review_status,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status,metadata_review_label,metadata_verified_positive_for_calibration,metadata_review_confidence,metadata_review_reason,metadata_review_status,metadata_sample_name
CAL-000074,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0506E-1204N_2027_3374_13,74,SN7::L15-0506E-1204N_2027_3374_13::2018-10->2018-11::1231->1231::36e19012d7c6ecc5->36e19012d7c6ecc5,1231,1231,9,10,2018,10,2018,11,0.9998635638732132,812,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000075,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0506E-1204N_2027_3374_13,75,SN7::L15-0506E-1204N_2027_3374_13::2019-03->2019-04::105->105::2e58a43c2010e1a3->2e58a43c2010e1a3,105,105,14,15,2019,3,2019,4,0.9999988945181846,11,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000076,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0506E-1204N_2027_3374_13,76,SN7::L15-0506E-1204N_2027_3374_13::2019-05->2019-06::1093->1093::0cc513754b7d0d99->0cc513754b7d0d99,1093,1093,16,17,2019,5,2019,6,0.9999961829382236,28,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000077,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0506E-1204N_2027_3374_13,77,SN7::L15-0506E-1204N_2027_3374_13::2019-09->2019-10::1633->1633::e2262e630b0213a3->e2262e630b0213a3,1633,1633,20,21,2019,9,2019,10,0.999988454272928,80,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000078,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0506E-1204N_2027_3374_13,78,SN7::L15-0506E-1204N_2027_3374_13::2019-11->2019-12::797->797::97d368f2e357869d->97d368f2e357869d,797,797,22,23,2019,11,2019,12,0.9997922656132234,1225,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000079,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,79,SN7::L15-0544E-1228N_2176_3279_13::2018-02->2018-03::7033->7033::bdc3ec50d11f1965->bdc3ec50d11f1965,7033,7033,1,2,2018,2,2018,3,0.9999992358876189,8,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000080,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,80,SN7::L15-0544E-1228N_2176_3279_13::2018-06->2018-07::403->403::98e06208f02d1510->98e06208f02d1510,403,403,5,6,2018,6,2018,7,0.9999944692569294,36,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000081,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,81,SN7::L15-0544E-1228N_2176_3279_13::2018-08->2018-09::2941->2941::83db7b495786964f->83db7b495786964f,2941,2941,7,8,2018,8,2018,9,0.9999943717195666,38,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000082,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,82,SN7::L15-0544E-1228N_2176_3279_13::2018-11->2018-12::2629->2629::e4dcb288e241e78b->e4dcb288e241e78b,2629,2629,10,11,2018,11,2018,12,0.9999936698856888,44,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000083,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,83,SN7::L15-0544E-1228N_2176_3279_13::2019-03->2019-04::7237->7237::e27f786efc7d999a->e27f786efc7d999a,7237,7237,14,15,2019,3,2019,4,0.9999996369717956,5,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000084,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,84,SN7::L15-0544E-1228N_2176_3279_13::2019-04->2019-05::5593->5593::c4b0e7e1181302cf->c4b0e7e1181302cf,5593,5593,15,16,2019,4,2019,5,0.9999943619864622,39,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000085,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,85,SN7::L15-0544E-1228N_2176_3279_13::2019-08->2019-09::6079->6079::8e07c92d609f37c0->8e07c92d609f37c0,6079,6079,19,20,2019,8,2019,9,0.9999645829706316,215,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000086,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0544E-1228N_2176_3279_13,86,SN7::L15-0544E-1228N_2176_3279_13::2019-11->2019-12::1738->1738::82423771fc0a57c8->82423771fc0a57c8,1738,1738,22,23,2019,11,2019,12,0.9999967014542162,23,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000087,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0566E-1185N_2265_3451_13,87,SN7::L15-0566E-1185N_2265_3451_13::2018-03->2018-04::12->12::4053444395b88cb7->4053444395b88cb7,12,12,2,3,2018,3,2018,4,0.9992675723720672,4326,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000088,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0566E-1185N_2265_3451_13,88,SN7::L15-0566E-1185N_2265_3451_13::2018-07->2018-08::8->8::1d351be6c1890851->1d351be6c1890851,8,8,5,6,2018,7,2018,8,0.9913447153226284,50918,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000089,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0566E-1185N_2265_3451_13,89,SN7::L15-0566E-1185N_2265_3451_13::2018-11->2019-01::26->31::3fff69d088b5eb62->3fff69d088b5eb62,26,31,8,9,2018,11,2019,1,0.9992379824587758,4497,True,1.0,1.0,1.0,1.0,not_same_building,no,medium,source and target have different official SpaceNet building identifiers; requires human visual confirmation,requires_human_confirmation,,,,,,not_same_building,no,medium,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000090,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0566E-1185N_2265_3451_13,90,SN7::L15-0566E-1185N_2265_3451_13::2019-01->2019-02::82->82::d22e8f03289270fd->d22e8f03289270fd,82,82,9,10,2019,1,2019,2,0.9989706307535062,6050,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000091,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0566E-1185N_2265_3451_13,91,SN7::L15-0566E-1185N_2265_3451_13::2019-04->2019-05::151->151::87a77ec242332507->87a77ec242332507,151,151,12,13,2019,4,2019,5,0.9992581083757506,4381,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000092,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0566E-1185N_2265_3451_13,92,SN7::L15-0566E-1185N_2265_3451_13::2019-10->2019-11::321->321::6648367bf764197c->6648367bf764197c,321,321,17,18,2019,10,2019,11,0.9998767988826934,733,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000093,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0566E-1185N_2265_3451_13,93,SN7::L15-0566E-1185N_2265_3451_13::2019-12->2020-01::548->548::89c302d5f28ecac4->89c302d5f28ecac4,548,548,19,20,2019,12,2020,1,0.9997314046776816,1585,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000094,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0571E-1075N_2287_3888_13,94,SN7::L15-0571E-1075N_2287_3888_13::2018-03->2018-04::14826->14826::1690986192cfa34e->1690986192cfa34e,14826,14826,2,3,2018,3,2018,4,0.9999968324061695,22,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000095,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0571E-1075N_2287_3888_13,95,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::4942->4942::6b77164be3b56d62->6b77164be3b56d62,4942,4942,3,4,2018,4,2018,7,0.9999999573263204,1,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000096,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0571E-1075N_2287_3888_13,96,SN7::L15-0571E-1075N_2287_3888_13::2018-11->2018-12::4114->4114::8327fc40e780adaf->8327fc40e780adaf,4114,4114,8,9,2018,11,2018,12,0.9999955251528124,32,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000097,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0571E-1075N_2287_3888_13,97,SN7::L15-0571E-1075N_2287_3888_13::2019-01->2019-02::1168->1168::01a69902908872ab->01a69902908872ab,1168,1168,10,11,2019,1,2019,2,0.9999962614760032,27,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000098,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0571E-1075N_2287_3888_13,98,SN7::L15-0571E-1075N_2287_3888_13::2019-04->2019-05::1120->1120::5b7bee2296b855ae->5b7bee2296b855ae,1120,1120,13,14,2019,4,2019,5,0.9999935596597652,46,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000099,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0571E-1075N_2287_3888_13,99,SN7::L15-0571E-1075N_2287_3888_13::2019-08->2019-09::3423->3423::b996c25705678073->b996c25705678073,3423,3423,16,17,2019,8,2019,9,0.9999881158603416,82,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000100,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0571E-1075N_2287_3888_13,100,SN7::L15-0571E-1075N_2287_3888_13::2019-11->2020-01::5462->5462::219c349f387bdef1->219c349f387bdef1,5462,5462,18,19,2019,11,2020,1,0.9999702857473268,181,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000101,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0577E-1243N_2309_3217_13,101,SN7::L15-0577E-1243N_2309_3217_13::2018-02->2018-04::3879->3879::294957125394f1e5->294957125394f1e5,3879,3879,0,1,2018,2,2018,4,0.9999908288350527,63,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000102,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0577E-1243N_2309_3217_13,102,SN7::L15-0577E-1243N_2309_3217_13::2018-08->2018-09::3158->3158::b628d15839317492->b628d15839317492,3158,3158,5,6,2018,8,2018,9,0.9999786904673936,129,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000103,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0577E-1243N_2309_3217_13,103,SN7::L15-0577E-1243N_2309_3217_13::2018-10->2018-11::3032->3032::df130cd83c4c5afe->df130cd83c4c5afe,3032,3032,7,8,2018,10,2018,11,0.9999982033028892,15,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000104,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0577E-1243N_2309_3217_13,104,SN7::L15-0577E-1243N_2309_3217_13::2019-01->2019-02::1523->1523::7ee23efa90013921->7ee23efa90013921,1523,1523,10,11,2019,1,2019,2,0.9999527726640236,277,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000105,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0577E-1243N_2309_3217_13,105,SN7::L15-0577E-1243N_2309_3217_13::2019-04->2019-05::2938->2938::067ef38b9da72fab->067ef38b9da72fab,2938,2938,13,14,2019,4,2019,5,0.9999907934791296,65,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000106,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0577E-1243N_2309_3217_13,106,SN7::L15-0577E-1243N_2309_3217_13::2019-06->2019-07::131->131::7912691de3668e3b->7912691de3668e3b,131,131,15,16,2019,6,2019,7,0.9999632641884044,218,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000107,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0577E-1243N_2309_3217_13,107,SN7::L15-0577E-1243N_2309_3217_13::2019-09->2019-10::2960->2960::6c74666b62f45f27->6c74666b62f45f27,2960,2960,18,19,2019,9,2019,10,0.999889826419074,654,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000108,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,108,SN7::L15-0586E-1127N_2345_3680_13::2018-03->2018-04::591->591::896b8771e67009bc->896b8771e67009bc,591,591,2,3,2018,3,2018,4,0.9999953433395932,33,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000109,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,109,SN7::L15-0586E-1127N_2345_3680_13::2018-05->2018-06::4163->4163::fe69fdeed54919b3->fe69fdeed54919b3,4163,4163,4,5,2018,5,2018,6,0.9999914580436104,56,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000110,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,110,SN7::L15-0586E-1127N_2345_3680_13::2018-07->2018-08::3796->3796::c398124caa542b5a->c398124caa542b5a,3796,3796,6,7,2018,7,2018,8,0.9999479620427976,312,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000111,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,111,SN7::L15-0586E-1127N_2345_3680_13::2018-11->2018-12::5351->5351::b565d7da6851ffe0->b565d7da6851ffe0,5351,5351,10,11,2018,11,2018,12,0.9999996502956324,4,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000112,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,112,SN7::L15-0586E-1127N_2345_3680_13::2019-03->2019-04::2563->2563::b756c1acc4c7ce28->b756c1acc4c7ce28,2563,2563,14,15,2019,3,2019,4,0.9999970762687826,20,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000113,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,113,SN7::L15-0586E-1127N_2345_3680_13::2019-06->2019-07::4255->4255::0dc90579beb60039->0dc90579beb60039,4255,4255,17,18,2019,6,2019,7,0.9999986551587746,13,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000114,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,114,SN7::L15-0586E-1127N_2345_3680_13::2019-07->2019-08::2561->2561::5ca9a71fe69b6c99->5ca9a71fe69b6c99,2561,2561,18,19,2019,7,2019,8,0.999973550843554,159,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000115,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0586E-1127N_2345_3680_13,115,SN7::L15-0586E-1127N_2345_3680_13::2019-11->2019-12::743->743::0112f8dfecd3f816->0112f8dfecd3f816,743,743,22,23,2019,11,2019,12,0.999995968226944,31,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000116,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0595E-1278N_2383_3079_13,116,SN7::L15-0595E-1278N_2383_3079_13::2018-02->2018-03::1797->1797::35323aca4a04e30e->35323aca4a04e30e,1797,1797,1,2,2018,2,2018,3,0.9999514629641229,286,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
CAL-000117,calibration_audit,SpaceNet7,earth_observation_building_links,geometry_linker,L15-0595E-1278N_2383_3079_13,117,SN7::L15-0595E-1278N_2383_3079_13::2018-05->2018-06::2191->2191::c1bca4cfe264948e->c1bca4cfe264948e,2191,2191,4,5,2018,5,2018,6,0.9998873082907784,668,False,1.0,1.0,1.0,1.0,same_building,yes,high,source and target share the official SpaceNet building identifier; requires human visual confirmation,requires_human_confirmation,,,,,,same_building,yes,high,"Official SpaceNet building identifiers and geometry metadata agree with the initial label; this is a metadata/official-proxy review, not an independent human visual audit.",metadata_confirmed_requires_human_visual_review,calibration
