audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,source_building_id,target_building_id,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
RAW-000102,raw_topk_audit,L15-0387E-1276N_1549_3087_13,43,2018,9,2018,10,1443,1443,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-09->2018-10::1443->1443::9859f2c8676ff385->9859f2c8676ff385,,,,,
RAW-000103,raw_topk_audit,L15-0571E-1075N_2287_3888_13,95,2018,4,2018,7,16152,16152,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::16152->16152::09149d9f727b59ff->09149d9f727b59ff,,,,,
RAW-000104,raw_topk_audit,L15-0387E-1276N_1549_3087_13,47,2019,10,2019,11,1751,1751,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2019-10->2019-11::1751->1751::9ee2fbe226084dd8->9ee2fbe226084dd8,,,,,
RAW-000105,raw_topk_audit,L15-0571E-1075N_2287_3888_13,95,2018,4,2018,7,2035,2035,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::2035->2035::543033611e14fa1d->543033611e14fa1d,,,,,
RAW-000106,raw_topk_audit,L15-0595E-1278N_2383_3079_13,123,2019,11,2019,12,1730,1730,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-11->2019-12::1730->1730::134617f99286df3f->134617f99286df3f,,,,,
RAW-000107,raw_topk_audit,L15-0368E-1245N_1474_3210_13,34,2018,4,2018,6,3568,3568,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-04->2018-06::3568->3568::5398203a58d13248->5398203a58d13248,,,,,
RAW-000108,raw_topk_audit,L15-0586E-1127N_2345_3680_13,113,2019,6,2019,7,1905,1905,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-06->2019-07::1905->1905::12b11fe62432dba6->12b11fe62432dba6,,,,,
RAW-000109,raw_topk_audit,L15-0368E-1245N_1474_3210_13,33,2018,2,2018,3,3254,3254,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-02->2018-03::3254->3254::f3ab0b2c847aa705->f3ab0b2c847aa705,,,,,
RAW-000110,raw_topk_audit,L15-0361E-1300N_1446_2989_13,30,2019,7,2019,8,1324,1324,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2019-07->2019-08::1324->1324::82e71fe474d3f761->82e71fe474d3f761,,,,,
RAW-000111,raw_topk_audit,L15-0571E-1075N_2287_3888_13,98,2019,3,2019,4,446,446,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-03->2019-04::446->446::99162b58e921edb8->99162b58e921edb8,,,,,
RAW-000112,raw_topk_audit,L15-0614E-0946N_2459_4406_13,129,2019,7,2019,8,12492,12492,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-07->2019-08::12492->12492::9b79fba47b79a131->9b79fba47b79a131,,,,,
RAW-000113,raw_topk_audit,L15-0586E-1127N_2345_3680_13,108,2018,1,2018,2,5157,5157,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-01->2018-02::5157->5157::c0c515f103b3f4ea->c0c515f103b3f4ea,,,,,
RAW-000114,raw_topk_audit,L15-0586E-1127N_2345_3680_13,109,2018,4,2018,5,4968,4968,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-04->2018-05::4968->4968::60eaaf53ef42ee5f->60eaaf53ef42ee5f,,,,,
RAW-000115,raw_topk_audit,L15-0506E-1204N_2027_3374_13,72,2018,4,2018,5,1467,1467,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-04->2018-05::1467->1467::7ecf5089a0896b03->7ecf5089a0896b03,,,,,
RAW-000116,raw_topk_audit,L15-0387E-1276N_1549_3087_13,44,2018,12,2019,3,379,379,1.0,1.0,1.0,1.0,SN7::L15-0387E-1276N_1549_3087_13::2018-12->2019-03::379->379::8911aa7dc089a08a->8911aa7dc089a08a,,,,,
RAW-000117,raw_topk_audit,L15-0614E-0946N_2459_4406_13,126,2018,9,2018,11,6034,6034,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-09->2018-11::6034->6034::1eb7d7cac8ecf8bd->1eb7d7cac8ecf8bd,,,,,
RAW-000118,raw_topk_audit,L15-0571E-1075N_2287_3888_13,95,2018,4,2018,7,11503,11503,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::11503->11503::a17b0003fb56bc60->a17b0003fb56bc60,,,,,
RAW-000119,raw_topk_audit,L15-0358E-1220N_1433_3310_13,21,2019,2,2019,3,4352,4352,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-02->2019-03::4352->4352::c1af32c9b6f870c8->c1af32c9b6f870c8,,,,,
RAW-000120,raw_topk_audit,L15-0457E-1135N_1831_3648_13,61,2019,4,2019,5,4646,4646,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-04->2019-05::4646->4646::8c468f2e2228d77c->8c468f2e2228d77c,,,,,
RAW-000121,raw_topk_audit,L15-0544E-1228N_2176_3279_13,84,2019,5,2019,6,7202,7202,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-05->2019-06::7202->7202::0698c999780c4379->0698c999780c4379,,,,,
RAW-000122,raw_topk_audit,L15-0571E-1075N_2287_3888_13,97,2019,1,2019,2,1672,1672,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-01->2019-02::1672->1672::aeb0c73bd5b76194->aeb0c73bd5b76194,,,,,
RAW-000123,raw_topk_audit,L15-0571E-1075N_2287_3888_13,99,2019,8,2019,9,9887,9887,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-08->2019-09::9887->9887::e13e512a9f1e5203->e13e512a9f1e5203,,,,,
RAW-000124,raw_topk_audit,L15-0368E-1245N_1474_3210_13,39,2019,10,2019,11,1469,1469,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-10->2019-11::1469->1469::8d1fc9b02c5dd882->8d1fc9b02c5dd882,,,,,
RAW-000125,raw_topk_audit,L15-0457E-1135N_1831_3648_13,60,2019,1,2019,2,1781,1781,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-01->2019-02::1781->1781::64bfb19660b2c0f5->64bfb19660b2c0f5,,,,,
RAW-000126,raw_topk_audit,L15-0506E-1204N_2027_3374_13,73,2018,9,2018,10,2344,2344,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-09->2018-10::2344->2344::1ff51c310ad05e43->1ff51c310ad05e43,,,,,
RAW-000127,raw_topk_audit,L15-0614E-0946N_2459_4406_13,125,2018,8,2018,9,13289,13289,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-08->2018-09::13289->13289::6d75975f3eaee74b->6d75975f3eaee74b,,,,,
RAW-000128,raw_topk_audit,L15-0586E-1127N_2345_3680_13,111,2018,12,2019,1,6928,6928,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-12->2019-01::6928->6928::92dc6096dd7ba4aa->92dc6096dd7ba4aa,,,,,
RAW-000129,raw_topk_audit,L15-0544E-1228N_2176_3279_13,86,2019,11,2019,12,7919,7919,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-11->2019-12::7919->7919::0047acf38acf1968->0047acf38acf1968,,,,,
RAW-000130,raw_topk_audit,L15-0577E-1243N_2309_3217_13,104,2019,1,2019,2,1523,1523,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-01->2019-02::1523->1523::7ee23efa90013921->7ee23efa90013921,,,,,
RAW-000131,raw_topk_audit,L15-0457E-1135N_1831_3648_13,57,2018,5,2018,6,4788,4788,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-05->2018-06::4788->4788::5084ec8ee07d6454->5084ec8ee07d6454,,,,,
RAW-000132,raw_topk_audit,L15-0571E-1075N_2287_3888_13,95,2018,4,2018,7,14125,14125,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-04->2018-07::14125->14125::0715a35a174e1bc6->0715a35a174e1bc6,,,,,
RAW-000133,raw_topk_audit,L15-0357E-1223N_1429_3296_13,15,2019,8,2019,9,141,141,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-08->2019-09::141->141::da7e13a7222fde84->da7e13a7222fde84,,,,,
RAW-000134,raw_topk_audit,L15-0586E-1127N_2345_3680_13,115,2019,12,2020,1,7261,7261,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::7261->7261::508c700f228bcd45->508c700f228bcd45,,,,,
RAW-000135,raw_topk_audit,L15-0544E-1228N_2176_3279_13,85,2019,7,2019,8,5049,5049,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-07->2019-08::5049->5049::eb1280a1a022f5f2->eb1280a1a022f5f2,,,,,
RAW-000136,raw_topk_audit,L15-0358E-1220N_1433_3310_13,22,2019,6,2019,7,514,514,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-06->2019-07::514->514::b6061547b8452e05->b6061547b8452e05,,,,,
RAW-000137,raw_topk_audit,L15-0506E-1204N_2027_3374_13,77,2019,7,2019,8,1023,1023,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2019-07->2019-08::1023->1023::9a01efbc2075915c->9a01efbc2075915c,,,,,
RAW-000138,raw_topk_audit,L15-0571E-1075N_2287_3888_13,99,2019,8,2019,9,3475,3475,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-08->2019-09::3475->3475::fc152ecf869be696->fc152ecf869be696,,,,,
RAW-000139,raw_topk_audit,L15-0595E-1278N_2383_3079_13,116,2018,2,2018,3,1797,1797,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2018-02->2018-03::1797->1797::35323aca4a04e30e->35323aca4a04e30e,,,,,
RAW-000140,raw_topk_audit,L15-0571E-1075N_2287_3888_13,98,2019,4,2019,5,4030,4030,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-04->2019-05::4030->4030::c273c2bb8a483226->c273c2bb8a483226,,,,,
RAW-000141,raw_topk_audit,L15-0595E-1278N_2383_3079_13,121,2019,6,2019,7,1399,1399,1.0,1.0,1.0,1.0,SN7::L15-0595E-1278N_2383_3079_13::2019-06->2019-07::1399->1399::69e98743519385c6->69e98743519385c6,,,,,
RAW-000142,raw_topk_audit,L15-0361E-1300N_1446_2989_13,25,2018,2,2018,3,3736,3736,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-02->2018-03::3736->3736::42c4dda667fd4996->42c4dda667fd4996,,,,,
RAW-000143,raw_topk_audit,L15-0457E-1135N_1831_3648_13,57,2018,5,2018,6,12436,12436,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-05->2018-06::12436->12436::e19d2c72ea65ea21->e19d2c72ea65ea21,,,,,
RAW-000144,raw_topk_audit,L15-0358E-1220N_1433_3310_13,20,2018,12,2019,1,3011,3011,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-12->2019-01::3011->3011::722c39fae1b02ab0->722c39fae1b02ab0,,,,,
RAW-000145,raw_topk_audit,L15-0586E-1127N_2345_3680_13,109,2018,6,2018,7,2937,2937,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-06->2018-07::2937->2937::696e655cd3b9f0c3->696e655cd3b9f0c3,,,,,
RAW-000146,raw_topk_audit,L15-0457E-1135N_1831_3648_13,61,2019,4,2019,5,12868,12868,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-04->2019-05::12868->12868::6b66ec9a5139d82a->6b66ec9a5139d82a,,,,,
RAW-000147,raw_topk_audit,L15-0614E-0946N_2459_4406_13,124,2018,5,2018,6,8019,8019,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-05->2018-06::8019->8019::7beddacccf139081->7beddacccf139081,,,,,
RAW-000148,raw_topk_audit,L15-0544E-1228N_2176_3279_13,83,2019,2,2019,3,3315,3315,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-02->2019-03::3315->3315::bce6a8d949740281->bce6a8d949740281,,,,,
RAW-000149,raw_topk_audit,L15-0368E-1245N_1474_3210_13,35,2018,9,2018,10,592,592,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-09->2018-10::592->592::e6c1b0da3203dd22->e6c1b0da3203dd22,,,,,
RAW-000150,raw_topk_audit,L15-0457E-1135N_1831_3648_13,61,2019,5,2019,6,12258,12258,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-05->2019-06::12258->12258::01cf7fb6d0ffc028->01cf7fb6d0ffc028,,,,,
RAW-000151,raw_topk_audit,L15-0586E-1127N_2345_3680_13,108,2018,2,2018,3,3472,3472,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-02->2018-03::3472->3472::a9f71497bd96ee34->a9f71497bd96ee34,,,,,
RAW-000152,raw_topk_audit,L15-0544E-1228N_2176_3279_13,79,2018,3,2018,4,7078,7078,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-03->2018-04::7078->7078::43f9bc48dcec1ae5->43f9bc48dcec1ae5,,,,,
RAW-000153,raw_topk_audit,L15-0544E-1228N_2176_3279_13,84,2019,4,2019,5,10540,10540,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-04->2019-05::10540->10540::0bcd3bb58f3a97f6->0bcd3bb58f3a97f6,,,,,
RAW-000154,raw_topk_audit,L15-0357E-1223N_1429_3296_13,10,2018,6,2018,7,2612,2612,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-06->2018-07::2612->2612::751912a5c1da2fa0->751912a5c1da2fa0,,,,,
RAW-000155,raw_topk_audit,L15-0368E-1245N_1474_3210_13,34,2018,4,2018,6,4882,4882,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-04->2018-06::4882->4882::bd20e1af72879175->bd20e1af72879175,,,,,
RAW-000156,raw_topk_audit,L15-0358E-1220N_1433_3310_13,23,2019,10,2019,11,444,444,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2019-10->2019-11::444->444::113e72afbd4e9354->113e72afbd4e9354,,,,,
RAW-000157,raw_topk_audit,L15-0544E-1228N_2176_3279_13,83,2019,1,2019,2,257,257,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-01->2019-02::257->257::21fdbe410084a321->21fdbe410084a321,,,,,
RAW-000158,raw_topk_audit,L15-0487E-1246N_1950_3207_13,65,2018,9,2018,10,147,147,1.0,1.0,1.0,1.0,SN7::L15-0487E-1246N_1950_3207_13::2018-09->2018-10::147->147::11f2d899b86f0f51->11f2d899b86f0f51,,,,,
RAW-000159,raw_topk_audit,L15-0506E-1204N_2027_3374_13,71,2018,1,2018,2,1323,1323,1.0,1.0,1.0,1.0,SN7::L15-0506E-1204N_2027_3374_13::2018-01->2018-02::1323->1323::7fdede530617cc9f->7fdede530617cc9f,,,,,
RAW-000160,raw_topk_audit,L15-0457E-1135N_1831_3648_13,60,2019,3,2019,4,6297,6297,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-03->2019-04::6297->6297::a8fb2603c04b2143->a8fb2603c04b2143,,,,,
RAW-000161,raw_topk_audit,L15-0361E-1300N_1446_2989_13,27,2018,10,2018,11,382,382,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-10->2018-11::382->382::e49105d63bc47468->e49105d63bc47468,,,,,
RAW-000162,raw_topk_audit,L15-0614E-0946N_2459_4406_13,126,2018,9,2018,11,5220,5220,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-09->2018-11::5220->5220::98155a1b457998a6->98155a1b457998a6,,,,,
RAW-000163,raw_topk_audit,L15-0577E-1243N_2309_3217_13,105,2019,4,2019,5,4593,4593,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-04->2019-05::4593->4593::e73dced0f591794d->e73dced0f591794d,,,,,
RAW-000164,raw_topk_audit,L15-0368E-1245N_1474_3210_13,33,2018,1,2018,2,1089,1089,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-01->2018-02::1089->1089::9e0a4bd63224745f->9e0a4bd63224745f,,,,,
RAW-000165,raw_topk_audit,L15-0586E-1127N_2345_3680_13,110,2018,7,2018,8,3796,3796,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-07->2018-08::3796->3796::c398124caa542b5a->c398124caa542b5a,,,,,
RAW-000166,raw_topk_audit,L15-0331E-1257N_1327_3160_13,1,2018,3,2018,4,811,811,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2018-03->2018-04::811->811::2a7a5a218d51b3a6->2a7a5a218d51b3a6,,,,,
RAW-000167,raw_topk_audit,L15-0586E-1127N_2345_3680_13,108,2018,1,2018,2,521,521,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-01->2018-02::521->521::484ab0902520f193->484ab0902520f193,,,,,
RAW-000168,raw_topk_audit,L15-0357E-1223N_1429_3296_13,13,2019,3,2019,4,4307,4307,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-03->2019-04::4307->4307::ab1f9bed5285597b->ab1f9bed5285597b,,,,,
RAW-000169,raw_topk_audit,L15-0457E-1135N_1831_3648_13,58,2018,8,2018,9,1929,1929,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-08->2018-09::1929->1929::32694d58bda05985->32694d58bda05985,,,,,
RAW-000170,raw_topk_audit,L15-0357E-1223N_1429_3296_13,10,2018,5,2018,6,213,213,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-05->2018-06::213->213::aa413686ff20042c->aa413686ff20042c,,,,,
RAW-000171,raw_topk_audit,L15-0358E-1220N_1433_3310_13,17,2018,4,2018,5,1293,1293,1.0,1.0,1.0,1.0,SN7::L15-0358E-1220N_1433_3310_13::2018-04->2018-05::1293->1293::a6dcf193da10bd26->a6dcf193da10bd26,,,,,
RAW-000172,raw_topk_audit,L15-0368E-1245N_1474_3210_13,33,2018,2,2018,3,757,757,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-02->2018-03::757->757::7706e64d9cbca897->7706e64d9cbca897,,,,,
RAW-000173,raw_topk_audit,L15-0571E-1075N_2287_3888_13,94,2018,1,2018,2,6794,6794,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-01->2018-02::6794->6794::c8af0a28f6b0b3ea->c8af0a28f6b0b3ea,,,,,
RAW-000174,raw_topk_audit,L15-0457E-1135N_1831_3648_13,60,2019,1,2019,2,728,728,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2019-01->2019-02::728->728::92b912ff32432b98->92b912ff32432b98,,,,,
RAW-000175,raw_topk_audit,L15-0577E-1243N_2309_3217_13,102,2018,6,2018,7,693,693,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2018-06->2018-07::693->693::b5369caa465f084c->b5369caa465f084c,,,,,
RAW-000176,raw_topk_audit,L15-0331E-1257N_1327_3160_13,8,2019,10,2019,11,1163,1163,1.0,1.0,1.0,1.0,SN7::L15-0331E-1257N_1327_3160_13::2019-10->2019-11::1163->1163::a609be0d1ba71cf9->a609be0d1ba71cf9,,,,,
RAW-000177,raw_topk_audit,L15-0586E-1127N_2345_3680_13,111,2018,10,2018,11,5291,5291,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-10->2018-11::5291->5291::d738fdd4e741b767->d738fdd4e741b767,,,,,
RAW-000178,raw_topk_audit,L15-0571E-1075N_2287_3888_13,98,2019,3,2019,4,6734,6734,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-03->2019-04::6734->6734::47de3e2853294bee->47de3e2853294bee,,,,,
RAW-000179,raw_topk_audit,L15-0586E-1127N_2345_3680_13,110,2018,7,2018,8,1137,1137,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-07->2018-08::1137->1137::2334b476c2e2a7df->2334b476c2e2a7df,,,,,
RAW-000180,raw_topk_audit,L15-0614E-0946N_2459_4406_13,128,2019,6,2019,7,15107,15107,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-06->2019-07::15107->15107::7c5dd1de190d9517->7c5dd1de190d9517,,,,,
RAW-000181,raw_topk_audit,L15-0368E-1245N_1474_3210_13,35,2018,9,2018,10,9113,9113,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-09->2018-10::9113->9113::810d71971195370e->810d71971195370e,,,,,
RAW-000182,raw_topk_audit,L15-0586E-1127N_2345_3680_13,110,2018,7,2018,8,2459,2459,1.0,1.0,1.0,1.0,SN7::L15-0586E-1127N_2345_3680_13::2018-07->2018-08::2459->2459::037c905f7aac3d0c->037c905f7aac3d0c,,,,,
RAW-000183,raw_topk_audit,L15-0571E-1075N_2287_3888_13,95,2018,7,2018,8,1722,1722,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2018-07->2018-08::1722->1722::ca550f727013c3fd->ca550f727013c3fd,,,,,
RAW-000184,raw_topk_audit,L15-0368E-1245N_1474_3210_13,36,2018,11,2018,12,4884,4884,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-11->2018-12::4884->4884::d83476a2e72e856b->d83476a2e72e856b,,,,,
RAW-000185,raw_topk_audit,L15-0544E-1228N_2176_3279_13,83,2019,2,2019,3,7419,7419,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2019-02->2019-03::7419->7419::4e51e77191223836->4e51e77191223836,,,,,
RAW-000186,raw_topk_audit,L15-0457E-1135N_1831_3648_13,59,2018,12,2019,1,448,448,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-12->2019-01::448->448::d9039d41e081f36e->d9039d41e081f36e,,,,,
RAW-000187,raw_topk_audit,L15-0614E-0946N_2459_4406_13,125,2018,6,2018,7,3199,3199,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2018-06->2018-07::3199->3199::9ff35129170a8487->9ff35129170a8487,,,,,
RAW-000188,raw_topk_audit,L15-0614E-0946N_2459_4406_13,129,2019,8,2019,9,7527,7527,1.0,1.0,1.0,1.0,SN7::L15-0614E-0946N_2459_4406_13::2019-08->2019-09::7527->7527::8a6d147abd0b1af3->8a6d147abd0b1af3,,,,,
RAW-000189,raw_topk_audit,L15-0368E-1245N_1474_3210_13,36,2018,12,2019,1,4096,4096,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2018-12->2019-01::4096->4096::681c8a5ab2be6219->681c8a5ab2be6219,,,,,
RAW-000190,raw_topk_audit,L15-0571E-1075N_2287_3888_13,97,2019,1,2019,2,1564,1564,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-01->2019-02::1564->1564::c6a16e667e7a09d9->c6a16e667e7a09d9,,,,,
RAW-000191,raw_topk_audit,L15-0457E-1135N_1831_3648_13,58,2018,7,2018,8,10029,10029,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-07->2018-08::10029->10029::e965196bacd8350b->e965196bacd8350b,,,,,
RAW-000192,raw_topk_audit,L15-0457E-1135N_1831_3648_13,56,2018,2,2018,3,3501,3501,1.0,1.0,1.0,1.0,SN7::L15-0457E-1135N_1831_3648_13::2018-02->2018-03::3501->3501::cec27af10ee11198->cec27af10ee11198,,,,,
RAW-000193,raw_topk_audit,L15-0357E-1223N_1429_3296_13,16,2019,10,2019,11,4906,4906,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2019-10->2019-11::4906->4906::417d1eec1946de7f->417d1eec1946de7f,,,,,
RAW-000194,raw_topk_audit,L15-0544E-1228N_2176_3279_13,80,2018,5,2018,6,8600,8600,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-05->2018-06::8600->8600::b9f5a1c28904f5c0->b9f5a1c28904f5c0,,,,,
RAW-000195,raw_topk_audit,L15-0368E-1245N_1474_3210_13,39,2019,9,2019,10,7476,7476,1.0,1.0,1.0,1.0,SN7::L15-0368E-1245N_1474_3210_13::2019-09->2019-10::7476->7476::4b6b258482bd36c2->4b6b258482bd36c2,,,,,
RAW-000196,raw_topk_audit,L15-0357E-1223N_1429_3296_13,9,2018,3,2018,4,1214,1214,1.0,1.0,1.0,1.0,SN7::L15-0357E-1223N_1429_3296_13::2018-03->2018-04::1214->1214::4959aec838e461ec->4959aec838e461ec,,,,,
RAW-000197,raw_topk_audit,L15-0577E-1243N_2309_3217_13,106,2019,6,2019,7,2905,2905,1.0,1.0,1.0,1.0,SN7::L15-0577E-1243N_2309_3217_13::2019-06->2019-07::2905->2905::5ce25800a1c01960->5ce25800a1c01960,,,,,
RAW-000198,raw_topk_audit,L15-0361E-1300N_1446_2989_13,27,2018,10,2018,11,3617,3617,1.0,1.0,1.0,1.0,SN7::L15-0361E-1300N_1446_2989_13::2018-10->2018-11::3617->3617::4297ee314af9b807->4297ee314af9b807,,,,,
RAW-000199,raw_topk_audit,L15-0571E-1075N_2287_3888_13,98,2019,3,2019,4,15941,15941,1.0,1.0,1.0,1.0,SN7::L15-0571E-1075N_2287_3888_13::2019-03->2019-04::15941->15941::042d9f956c90f7a3->042d9f956c90f7a3,,,,,
RAW-000200,raw_topk_audit,L15-0544E-1228N_2176_3279_13,80,2018,6,2018,7,1417,1417,1.0,1.0,1.0,1.0,SN7::L15-0544E-1228N_2176_3279_13::2018-06->2018-07::1417->1417::e21881fca7456201->e21881fca7456201,,,,,
