alpha1,seed,method,candidate_budget_M,n_cal_total,n_covered,n_rank_denominator,p_min_effective,gamma,gamma_star_eff,emax_effective,max_observed_e,best_margin,empty_reason,empty_diagnostic,release_feasible,is_empty,released
0.1,0,parc_track_gamma_tuned_uniform_scs,125,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,3.4831128077825824,,,True,False,41
0.1,0,parc_track_gamma_tuned_uniform_scs,150,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,-2.6144481678271703,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,0,parc_track_gamma_tuned_uniform_scs,175,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,-5.125997305050095,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,0,parc_track_gamma_tuned_uniform_scs,200,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,-5.125997305050095,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,0,parc_track_gamma_tuned_uniform_scs,250,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,-6.214791525097578,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,0,confidence_threshold,75,,,,,,,,,,,,,False,75
0.1,0,tracklet_p_bh,75,,,,,,,,,,,,,False,75
0.1,0,tracklet_e_bh,75,,,,,,,,,,,,,False,75
0.1,0,post_filter_e_bh,75,,,,,,,,,,,,,False,75
0.1,0,greedy_score_no_risk,75,,,,,,,,,,,,,False,75
0.1,0,confidence_threshold,100,,,,,,,,,,,,,False,100
0.1,0,tracklet_p_bh,100,,,,,,,,,,,,,False,100
0.1,0,tracklet_e_bh,100,,,,,,,,,,,,,False,100
0.1,0,post_filter_e_bh,100,,,,,,,,,,,,,False,87
0.1,0,greedy_score_no_risk,100,,,,,,,,,,,,,False,100
0.1,0,confidence_threshold,125,,,,,,,,,,,,,False,125
0.1,0,tracklet_p_bh,125,,,,,,,,,,,,,False,125
0.1,0,tracklet_e_bh,125,,,,,,,,,,,,,False,125
0.1,0,post_filter_e_bh,125,,,,,,,,,,,,,False,41
0.1,0,greedy_score_no_risk,125,,,,,,,,,,,,,False,125
0.1,0,confidence_threshold,150,,,,,,,,,,,,,False,150
0.1,0,tracklet_p_bh,150,,,,,,,,,,,,,False,150
0.1,0,tracklet_e_bh,150,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,0,post_filter_e_bh,150,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,0,greedy_score_no_risk,150,,,,,,,,,,,,,False,150
0.1,0,confidence_threshold,175,,,,,,,,,,,,,False,175
0.1,0,tracklet_p_bh,175,,,,,,,,,,,,,False,175
0.1,0,tracklet_e_bh,175,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,0,post_filter_e_bh,175,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,0,greedy_score_no_risk,175,,,,,,,,,,,,,False,175
0.1,0,confidence_threshold,200,,,,,,,,,,,,,False,200
0.1,0,tracklet_p_bh,200,,,,,,,,,,,,,False,200
0.1,0,tracklet_e_bh,200,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,0,post_filter_e_bh,200,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,0,greedy_score_no_risk,200,,,,,,,,,,,,,False,200
0.1,0,confidence_threshold,250,,,,,,,,,,,,,False,250
0.1,0,tracklet_p_bh,250,,,,,,,,,,,,,False,250
0.1,0,tracklet_e_bh,250,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,0,post_filter_e_bh,250,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,0,greedy_score_no_risk,250,,,,,,,,,,,,,False,250
0.1,1,unmatched_as_false_block,75,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-3.896722192133148,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,unmatched_as_false_block,100,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-4.541062374417527,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,unmatched_as_false_block,125,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-5.386355639441388,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,unmatched_as_false_block,150,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-5.931148128088766,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,unmatched_as_false_block,175,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-6.31958500363688,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,unmatched_as_false_block,200,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-6.476270914689004,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,unmatched_as_false_block,250,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-6.948361096066574,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,null_superset_no_audit,75,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,12.252270271515563,,,True,False,75
0.1,1,null_superset_no_audit,100,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,4.899329095044973,,,True,False,34
0.1,1,null_superset_no_audit,125,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,-2.453612081425611,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,null_superset_no_audit,150,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,-4.623246139859446,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,null_superset_no_audit,175,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,-5.293977847176518,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,null_superset_no_audit,200,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,-5.7817442173456985,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,null_superset_no_audit,250,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,-6.690627410005467,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,parc_track_gamma_tuned_uniform_scs,75,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,12.009339692362204,,,True,False,75
0.1,1,parc_track_gamma_tuned_uniform_scs,100,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,4.656398515891613,,,True,False,100
0.1,1,parc_track_gamma_tuned_uniform_scs,125,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,-0.3995681938904312,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,parc_track_gamma_tuned_uniform_scs,150,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,-3.1773459716682098,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,parc_track_gamma_tuned_uniform_scs,175,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,-4.77186466723819,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,parc_track_gamma_tuned_uniform_scs,200,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,-5.490407708321977,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,parc_track_gamma_tuned_uniform_scs,250,708.0,590.0,590.0,0.0016920473773265,0.15669520983879,0.15669520983879,34.068163221773965,34.068163221773965,-6.320291155343151,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,1,confidence_threshold,75,,,,,,,,,,,,,False,75
0.1,1,tracklet_p_bh,75,,,,,,,,,,,,,False,75
0.1,1,tracklet_e_bh,75,,,,,,,,,,,,,False,75
0.1,1,post_filter_e_bh,75,,,,,,,,,,,,,False,75
0.1,1,greedy_score_no_risk,75,,,,,,,,,,,,,False,75
0.1,1,confidence_threshold,100,,,,,,,,,,,,,False,100
0.1,1,tracklet_p_bh,100,,,,,,,,,,,,,False,100
0.1,1,tracklet_e_bh,100,,,,,,,,,,,,,False,100
0.1,1,post_filter_e_bh,100,,,,,,,,,,,,,False,100
0.1,1,greedy_score_no_risk,100,,,,,,,,,,,,,False,100
0.1,1,confidence_threshold,125,,,,,,,,,,,,,False,125
0.1,1,tracklet_p_bh,125,,,,,,,,,,,,,False,125
0.1,1,tracklet_e_bh,125,,,,,,,,,,,,,False,125
0.1,1,post_filter_e_bh,125,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,1,greedy_score_no_risk,125,,,,,,,,,,,,,False,125
0.1,1,confidence_threshold,150,,,,,,,,,,,,,False,150
0.1,1,tracklet_p_bh,150,,,,,,,,,,,,,False,150
0.1,1,tracklet_e_bh,150,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,1,post_filter_e_bh,150,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,1,greedy_score_no_risk,150,,,,,,,,,,,,,False,150
0.1,1,confidence_threshold,175,,,,,,,,,,,,,False,175
0.1,1,tracklet_p_bh,175,,,,,,,,,,,,,False,175
0.1,1,tracklet_e_bh,175,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,1,post_filter_e_bh,175,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,1,greedy_score_no_risk,175,,,,,,,,,,,,,False,175
0.1,1,confidence_threshold,200,,,,,,,,,,,,,False,200
0.1,1,tracklet_p_bh,200,,,,,,,,,,,,,False,200
0.1,1,tracklet_e_bh,200,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,1,post_filter_e_bh,200,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,1,greedy_score_no_risk,200,,,,,,,,,,,,,False,200
0.1,1,confidence_threshold,250,,,,,,,,,,,,,False,250
0.1,1,tracklet_p_bh,250,,,,,,,,,,,,,False,250
0.1,1,tracklet_e_bh,250,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,1,post_filter_e_bh,250,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,1,greedy_score_no_risk,250,,,,,,,,,,,,,False,250
0.1,2,unmatched_as_false_block,75,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-3.942979280207141,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,unmatched_as_false_block,100,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-4.582435971767385,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,unmatched_as_false_block,125,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-5.501967872565366,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,unmatched_as_false_block,150,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-6.347479077279763,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,unmatched_as_false_block,175,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-6.640169418190623,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,unmatched_as_false_block,200,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-6.762386240277747,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,unmatched_as_false_block,250,708.0,586.0,586.0,0.0017035775127768,0.5,0.1568621343856925,12.114041439585716,12.114041439585716,-7.061913387734039,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,null_superset_no_audit,75,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,5.027476150703109,,,True,False,75
0.1,2,null_superset_no_audit,100,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,-1.2796551064060449,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,null_superset_no_audit,125,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,-3.5142414275101324,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,null_superset_no_audit,150,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,-5.514362915670668,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,null_superset_no_audit,175,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,-6.103686269583173,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,null_superset_no_audit,200,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,-6.33969062928343,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,null_superset_no_audit,250,708.0,586.0,586.0,0.0017035775127768,0.1568621343856925,0.1568621343856925,33.873629996856955,33.873629996856955,-6.892410380444515,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,parc_track_gamma_tuned_uniform_scs,75,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,12.942966643067669,,,True,False,75
0.1,2,parc_track_gamma_tuned_uniform_scs,100,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,5.9985221986232204,,,True,False,84
0.1,2,parc_track_gamma_tuned_uniform_scs,125,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,-0.9459222458212224,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,parc_track_gamma_tuned_uniform_scs,150,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,-4.479698100294375,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,parc_track_gamma_tuned_uniform_scs,175,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,-6.114044256468207,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,parc_track_gamma_tuned_uniform_scs,200,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,-6.349398488996005,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,parc_track_gamma_tuned_uniform_scs,250,708.0,584.0,584.0,0.0017094017094017,0.1569461580486026,0.1569461580486026,33.776299976401,33.776299976401,-6.900601756526799,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.1,2,confidence_threshold,75,,,,,,,,,,,,,False,75
0.1,2,tracklet_p_bh,75,,,,,,,,,,,,,False,75
0.1,2,tracklet_e_bh,75,,,,,,,,,,,,,False,75
0.1,2,post_filter_e_bh,75,,,,,,,,,,,,,False,75
0.1,2,greedy_score_no_risk,75,,,,,,,,,,,,,False,75
0.1,2,confidence_threshold,100,,,,,,,,,,,,,False,100
0.1,2,tracklet_p_bh,100,,,,,,,,,,,,,False,100
0.1,2,tracklet_e_bh,100,,,,,,,,,,,,,False,100
0.1,2,post_filter_e_bh,100,,,,,,,,,,,,,False,84
0.1,2,greedy_score_no_risk,100,,,,,,,,,,,,,False,100
0.1,2,confidence_threshold,125,,,,,,,,,,,,,False,125
0.1,2,tracklet_p_bh,125,,,,,,,,,,,,,False,125
0.1,2,tracklet_e_bh,125,,,,,,,,,,,,,False,84
0.1,2,post_filter_e_bh,125,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,2,greedy_score_no_risk,125,,,,,,,,,,,,,False,125
0.1,2,confidence_threshold,150,,,,,,,,,,,,,False,150
0.1,2,tracklet_p_bh,150,,,,,,,,,,,,,False,150
0.1,2,tracklet_e_bh,150,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,2,post_filter_e_bh,150,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,2,greedy_score_no_risk,150,,,,,,,,,,,,,False,150
0.1,2,confidence_threshold,175,,,,,,,,,,,,,False,175
0.1,2,tracklet_p_bh,175,,,,,,,,,,,,,False,175
0.1,2,tracklet_e_bh,175,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,2,post_filter_e_bh,175,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,2,greedy_score_no_risk,175,,,,,,,,,,,,,False,175
0.1,2,confidence_threshold,200,,,,,,,,,,,,,False,200
0.1,2,tracklet_p_bh,200,,,,,,,,,,,,,False,200
0.1,2,tracklet_e_bh,200,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,2,post_filter_e_bh,200,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,2,greedy_score_no_risk,200,,,,,,,,,,,,,False,200
0.1,2,confidence_threshold,250,,,,,,,,,,,,,False,250
0.1,2,tracklet_p_bh,250,,,,,,,,,,,,,False,250
0.1,2,tracklet_e_bh,250,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,2,post_filter_e_bh,250,,,,,,,,,,,baseline_selected_empty,,True,0
0.1,2,greedy_score_no_risk,250,,,,,,,,,,,,,False,250
0.2,0,unmatched_as_false_block,75,708.0,591.0,591.0,0.0016891891891891,0.5,0.1566537104442394,12.16552506059644,12.16552506059644,1.0827625302982191,,,True,False,75
0.2,0,unmatched_as_false_block,100,708.0,591.0,591.0,0.0016891891891891,0.5,0.1566537104442394,12.16552506059644,12.16552506059644,0.7636135941280067,,,True,False,97
0.2,0,unmatched_as_false_block,125,708.0,591.0,591.0,0.0016891891891891,0.5,0.1566537104442394,12.16552506059644,12.16552506059644,-0.0334451914162201,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,0,unmatched_as_false_block,150,708.0,591.0,591.0,0.0016891891891891,0.5,0.1566537104442394,12.16552506059644,12.16552506059644,-0.9389570024398416,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,0,unmatched_as_false_block,175,708.0,591.0,591.0,0.0016891891891891,0.5,0.1566537104442394,12.16552506059644,12.16552506059644,-1.3319561814850882,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,0,unmatched_as_false_block,200,708.0,591.0,591.0,0.0016891891891891,0.5,0.1566537104442394,12.16552506059644,12.16552506059644,-1.3319561814850882,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,0,unmatched_as_false_block,250,708.0,591.0,591.0,0.0016891891891891,0.5,0.1566537104442394,12.16552506059644,12.16552506059644,-1.8093554087275443,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,0,null_superset_no_audit,75,708.0,591.0,591.0,0.0016891891891891,0.1566537104442394,0.1566537104442394,34.11677023775056,34.11677023775056,22.019996044202173,,,True,False,75
0.2,0,null_superset_no_audit,100,708.0,591.0,591.0,0.0016891891891891,0.1566537104442394,0.1566537104442394,34.11677023775056,34.11677023775056,17.98773797968604,,,True,False,100
0.2,0,null_superset_no_audit,125,708.0,591.0,591.0,0.0016891891891891,0.1566537104442394,0.1566537104442394,34.11677023775056,34.11677023775056,13.955479915169914,,,True,False,125
0.2,0,null_superset_no_audit,150,708.0,591.0,591.0,0.0016891891891891,0.1566537104442394,0.1566537104442394,34.11677023775056,34.11677023775056,9.923221850653784,,,True,False,147
0.2,0,null_superset_no_audit,175,708.0,591.0,591.0,0.0016891891891891,0.1566537104442394,0.1566537104442394,34.11677023775056,34.11677023775056,5.890963786137654,,,True,False,133
0.2,0,null_superset_no_audit,200,708.0,591.0,591.0,0.0016891891891891,0.1566537104442394,0.1566537104442394,34.11677023775056,34.11677023775056,1.8587057216215257,,,True,False,31
0.2,0,null_superset_no_audit,250,708.0,591.0,591.0,0.0016891891891891,0.1566537104442394,0.1566537104442394,34.11677023775056,34.11677023775056,-1.3761733991143976,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,0,parc_track_gamma_tuned_uniform_scs,75,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,24.824576222416727,,,True,False,75
0.2,0,parc_track_gamma_tuned_uniform_scs,100,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,21.775795734611847,,,True,False,100
0.2,0,parc_track_gamma_tuned_uniform_scs,125,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,18.72701524680697,,,True,False,125
0.2,0,parc_track_gamma_tuned_uniform_scs,150,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,15.678234759002097,,,True,False,150
0.2,0,parc_track_gamma_tuned_uniform_scs,175,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,12.629454271197217,,,True,False,137
0.2,0,parc_track_gamma_tuned_uniform_scs,200,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,9.58067378339234,,,True,False,87
0.2,0,parc_track_gamma_tuned_uniform_scs,250,708.0,588.0,588.0,0.0016977928692699,0.1567784859787324,0.1567784859787324,33.97091768583136,33.97091768583136,3.4831128077825824,,,True,False,41
0.2,0,confidence_threshold,75,,,,,,,,,,,,,False,75
0.2,0,tracklet_p_bh,75,,,,,,,,,,,,,False,75
0.2,0,tracklet_e_bh,75,,,,,,,,,,,,,False,75
0.2,0,post_filter_e_bh,75,,,,,,,,,,,,,False,75
0.2,0,greedy_score_no_risk,75,,,,,,,,,,,,,False,75
0.2,0,confidence_threshold,100,,,,,,,,,,,,,False,100
0.2,0,tracklet_p_bh,100,,,,,,,,,,,,,False,100
0.2,0,tracklet_e_bh,100,,,,,,,,,,,,,False,100
0.2,0,post_filter_e_bh,100,,,,,,,,,,,,,False,100
0.2,0,greedy_score_no_risk,100,,,,,,,,,,,,,False,100
0.2,0,confidence_threshold,125,,,,,,,,,,,,,False,125
0.2,0,tracklet_p_bh,125,,,,,,,,,,,,,False,125
0.2,0,tracklet_e_bh,125,,,,,,,,,,,,,False,125
0.2,0,post_filter_e_bh,125,,,,,,,,,,,,,False,125
0.2,0,greedy_score_no_risk,125,,,,,,,,,,,,,False,125
0.2,0,confidence_threshold,150,,,,,,,,,,,,,False,150
0.2,0,tracklet_p_bh,150,,,,,,,,,,,,,False,150
0.2,0,tracklet_e_bh,150,,,,,,,,,,,,,False,150
0.2,0,post_filter_e_bh,150,,,,,,,,,,,,,False,150
0.2,0,greedy_score_no_risk,150,,,,,,,,,,,,,False,150
0.2,0,confidence_threshold,175,,,,,,,,,,,,,False,175
0.2,0,tracklet_p_bh,175,,,,,,,,,,,,,False,175
0.2,0,tracklet_e_bh,175,,,,,,,,,,,,,False,175
0.2,0,post_filter_e_bh,175,,,,,,,,,,,,,False,137
0.2,0,greedy_score_no_risk,175,,,,,,,,,,,,,False,175
0.2,0,confidence_threshold,200,,,,,,,,,,,,,False,200
0.2,0,tracklet_p_bh,200,,,,,,,,,,,,,False,200
0.2,0,tracklet_e_bh,200,,,,,,,,,,,,,False,200
0.2,0,post_filter_e_bh,200,,,,,,,,,,,,,False,87
0.2,0,greedy_score_no_risk,200,,,,,,,,,,,,,False,200
0.2,0,confidence_threshold,250,,,,,,,,,,,,,False,250
0.2,0,tracklet_p_bh,250,,,,,,,,,,,,,False,250
0.2,0,tracklet_e_bh,250,,,,,,,,,,,,,False,250
0.2,0,post_filter_e_bh,250,,,,,,,,,,,,,False,41
0.2,0,greedy_score_no_risk,250,,,,,,,,,,,,,False,250
0.2,1,unmatched_as_false_block,75,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,1.4504432452488576,,,True,False,75
0.2,1,unmatched_as_false_block,100,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,0.5477222523112966,,,True,False,100
0.2,1,unmatched_as_false_block,125,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-0.3863556394413878,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,1,unmatched_as_false_block,150,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-0.9311481280887656,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,1,unmatched_as_false_block,175,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-1.266513981747302,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,1,unmatched_as_false_block,200,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-1.476270914689004,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,1,unmatched_as_false_block,250,708.0,595.0,595.0,0.0016778523489932,0.5,0.1564886288483465,12.206555615733704,12.206555615733704,-1.948361096066574,no_k_satisfies_uniform_self_consistency,insufficient_high_e_mass_for_uniform_scs,True,True,0
0.2,1,null_superset_no_audit,75,708.0,595.0,595.0,0.0016778523489932,0.1564886288483465,0.1564886288483465,34.311093800927324,34.311093800927324,23.281682036221444,,,True,False,75
