candidate_id,source,formula,n_sites,block_id,stable_DFT,structure_ref,structure_sha256,chgnet_energy_per_atom,frozen_model_score,score_status,element_reference_energy_per_atom,predicted_formation_energy_proxy,_evalue,parc_release_flag,raw_rank
pgcgm-2baa42b0ce2b2ba3,PGCGM_generated_candidates,Y2TiRe2,40.0,AB2C2::Re-Ti-Y,,1.tar.gz::P4#mmm---127_0.cif,2baa42b0ce2b2ba3c5b9c712c13a55fdd8b3c856dc359a45bc68482bb0c16f2e,-2.9556808471679688,-6.209630220594933,scored,-9.165311067762902,6.209630220594933,0.11560962075176903,False,80
pgcgm-de2d465a4f29d751,PGCGM_generated_candidates,Au(SI)4,36.0,AB4C4::Au-I-S,,1.tar.gz::P4#mmm---156_1.cif,de2d465a4f29d7516108d5860c2170d5ab1132db46f0560ba069086278896581,3.3292813301086426,-6.211226167299869,scored,-2.8819448371912264,6.211226167299869,0.11560962075176903,False,81
pgcgm-f5b79beff6a9dbe8,PGCGM_generated_candidates,FePdBr,24.0,ABC::Br-Fe-Pd,,1.tar.gz::Pnma---803_1.cif,f5b79beff6a9dbe8827d9d22ff46c22a605d8d768e7ccd717368991bab76cd19,1.2095823287963867,-6.291928191644913,scored,-5.082345862848526,6.291928191644913,0.11560962075176903,False,82
pgcgm-478c97599c80559a,PGCGM_generated_candidates,K2Tl2Zn,20.0,AB2C2::K-Tl-Zn,,1.tar.gz::Pnma---43_2.cif,478c97599c80559a5b7211a312f5a8df0af63ad66d9d9d5be8577e5061ee8241,4.639201641082764,-6.3126506153752775,scored,-1.673448974292514,6.3126506153752775,0.11560962075176903,False,83
pgcgm-d59ca1c2d9ca85d1,PGCGM_generated_candidates,Ga2AsN2,40.0,AB2C2::As-Ga-N,,1.tar.gz::Cmcm---523_1.cif,d59ca1c2d9ca85d1b4b0c833996ade89f0667012c278adaf3b99ef2515b3a801,0.8422427177429199,-6.324345264434303,scored,-5.482102546691383,6.324345264434303,0.11560962075176903,False,84
pgcgm-13635680727da4dc,PGCGM_generated_candidates,HgSbIr,24.0,ABC::Hg-Ir-Sb,,1.tar.gz::Pnma---700_2.cif,13635680727da4dc8c4f07462c5d862c2454925369091bef2a223c9d4bdaa962,1.9288954734802248,-6.361005179893553,scored,-4.432109706413328,6.361005179893553,0.11560962075176903,False,85
pgcgm-508ed15d0d3f49d7,PGCGM_generated_candidates,CaCdOs,36.0,ABC::Ca-Cd-Os,,1.tar.gz::P6_3mc---734_2.cif,508ed15d0d3f49d791e95cc406f9d8fb48d7203c7460d73217bd82fc592f7149,1.6483697891235352,-6.389900222747968,scored,-4.741530433624433,6.389900222747968,0.11560962075176903,False,86
pgcgm-89426171a2128828,PGCGM_generated_candidates,Y2Os2S,40.0,AB2C2::Os-S-Y,,1.tar.gz::Immm---99_0.cif,89426171a2128828e08fa294180b93817f394c1767609d9305eb916945ef24f6,-1.5272459983825684,-6.422860764595801,scored,-7.950106762978369,6.422860764595801,0.11560962075176903,False,87
pgcgm-422e44e9340fadff,PGCGM_generated_candidates,Ba4Mo2Cl,28.0,AB2C4::Ba-Cl-Mo,,1.tar.gz::P4#mmm---990_1.cif,422e44e9340fadff139ce7c46b700b61cb0bbe78b1bec49e9262a63f7ec2d8d5,1.9893455505371087,-6.449072342764851,scored,-4.459726792227743,6.449072342764851,0.11560962075176903,False,88
pgcgm-68669bba75358589,PGCGM_generated_candidates,Tl4CuPd2,28.0,AB2C4::Cu-Pd-Tl,,1.tar.gz::Immm---862_2.cif,68669bba753585890e6dd43698fb49af6d3e0d226e1b61eb0b9954958e35ad57,3.0151844024658203,-6.461313751755173,scored,-3.446129349289353,6.461313751755173,0.11560962075176903,False,89
pgcgm-a9d1fea6c4fc67bf,PGCGM_generated_candidates,V(RhCl)2,40.0,AB2C2::Cl-Rh-V,,1.tar.gz::Cmcm---493_1.cif,a9d1fea6c4fc67bffae563f0b67dd929e98daa0e6a150161b633cb679c02f521,0.9444031715393066,-6.464036490334177,scored,-5.51963331879487,6.464036490334177,0.11560962075176903,False,90
pgcgm-346dcd98154b4e77,PGCGM_generated_candidates,GeClF,36.0,ABC::Cl-F-Ge,,1.tar.gz::P6_3mc---196_1.cif,346dcd98154b4e7755c35694c1189ececd2cbcedaba89ac3576e10a06c695115,3.696887969970703,-6.49315944930896,scored,-2.7962714793382575,6.49315944930896,0.11560962075176903,False,91
pgcgm-27d823c89ef0e94d,PGCGM_generated_candidates,Ta2NbTe4,28.0,AB2C4::Nb-Ta-Te,,1.tar.gz::Immm---887_0.cif,27d823c89ef0e94d67c002251d084fe7f1cda4034284ee586af8514055934170,-0.1511068344116211,-6.5223348959777745,scored,-6.673441730389396,6.5223348959777745,0.11560962075176903,False,92
pgcgm-a56fe594c980e71b,PGCGM_generated_candidates,Zn(SbC)2,40.0,AB2C2::C-Sb-Zn,,1.tar.gz::Immm---799_0.cif,a56fe594c980e71b91c25a5f23acb338780431460bc4db43b3c885028242318a,0.9422459602355956,-6.5524466932041765,scored,-5.610200732968581,6.5524466932041765,0.11560962075176903,False,93
pgcgm-37b96947acc3c310,PGCGM_generated_candidates,Sr4Zr2Se,28.0,AB2C4::Se-Sr-Zr,,1.tar.gz::Immm---164_1.cif,37b96947acc3c310e8ba436e9df23981e31300bdde227246ac2421d40a776627,2.6547188758850098,-6.571746682631593,scored,-3.917027806746583,6.571746682631593,0.11560962075176903,False,94
pgcgm-97a0b5ea84911808,PGCGM_generated_candidates,NaMoO,24.0,ABC::Mo-Na-O,,1.tar.gz::Pnma---951_0.cif,97a0b5ea84911808f3b7e2c067d1741ec6c412ecf76084d7ba2cad344006ee2f,0.9404287338256836,-6.620764267510085,scored,-5.680335533684401,6.620764267510085,0.11560962075176903,False,95
pgcgm-23bd406e02dca7e6,PGCGM_generated_candidates,Te(RuW2)2,28.0,AB2C4::Ru-Te-W,,1.tar.gz::Immm---187_2.cif,23bd406e02dca7e6f07c6218ae77487c373d3e50e31662c47c32947aa6e0a600,-3.866953849792481,-6.635077125012943,scored,-10.502030974805423,6.635077125012943,0.11560962075176903,False,96
pgcgm-f02cbb0f53136bee,PGCGM_generated_candidates,Ba4Zn2As,28.0,AB2C4::As-Ba-Zn,,1.tar.gz::P4#mmm---388_1.cif,f02cbb0f53136bee7629f61dc5ec09be5a8beeed634df6c09a261429709a533d,4.485873222351074,-6.642515319350262,scored,-2.156642096999188,6.642515319350262,0.11560962075176903,False,97
pgcgm-89c253de21c35f70,PGCGM_generated_candidates,SnRuAu,36.0,ABC::Au-Ru-Sn,,1.tar.gz::P-3m1---640_1.cif,89c253de21c35f7018605d143979df159f637cd15a017c410bf9ffa01a523bc6,1.1206483840942385,-6.6728389548537,scored,-5.552190570759461,6.6728389548537,0.11560962075176903,False,98
pgcgm-4efd2f436b6939d6,PGCGM_generated_candidates,Zn2HIr2,20.0,AB2C2::H-Ir-Zn,,1.tar.gz::Immm---818_0.cif,4efd2f436b6939d66e665aabfb722f4bfbfa32d707935ce0588a6fa22c860634,1.995595932006836,-6.751933727061096,scored,-4.75633779505426,6.751933727061096,0.11560962075176903,False,99
pgcgm-65f605955e992909,PGCGM_generated_candidates,CsAgI,24.0,ABC::Ag-Cs-I,,1.tar.gz::Pnma---998_0.cif,65f605955e9929099b64bc89dec9ccf97fc4df0c7d07c6102d2365ea9ec38579,5.011812686920166,-6.771419469604881,scored,-1.7596067826847155,6.771419469604881,0.11560962075176903,False,100
pgcgm-15added766741262,PGCGM_generated_candidates,SrNiAu4,24.0,ABC4::Au-Ni-Sr,,1.tar.gz::Immm---996_2.cif,15added766741262cc318e206d671fb7a5140c145951451fd28ded56a925071f,3.337313175201416,-6.779114526775023,scored,-3.4418013515736066,6.779114526775023,0.11560962075176903,False,101
pgcgm-a8be1a82499fc55a,PGCGM_generated_candidates,Sc(InSb)2,40.0,AB2C2::In-Sb-Sc,,1.tar.gz::Cmcm---160_2.cif,a8be1a82499fc55af02bce5949f9f4afebaca8e4d93a8ba5caf512c94c5ca56e,2.7993626594543457,-6.823686686863324,scored,-4.024324027408978,6.823686686863324,0.11560962075176903,False,102
pgcgm-a2b8948df802b354,PGCGM_generated_candidates,ZrAuO,36.0,ABC::Au-O-Zr,,1.tar.gz::P6_3mc---993_1.cif,a2b8948df802b354fc894d11cceeda9141a7ebacaa4ca4b1dbe004ed44c7f306,1.2379918098449707,-6.8412032965819405,scored,-5.60321148673697,6.8412032965819405,0.11560962075176903,False,103
pgcgm-b28256ac79fed958,PGCGM_generated_candidates,LiZrMo,24.0,ABC::Li-Mo-Zr,,1.tar.gz::Pnma---497_1.cif,b28256ac79fed9580f5c1f1147dfcf393799225775955003bd3587b6e4659b97,-0.2192058563232422,-6.879779324109716,scored,-7.098985180432958,6.879779324109716,0.11560962075176903,False,104
pgcgm-74059253c431037d,PGCGM_generated_candidates,NiHgTe,24.0,ABC::Hg-Ni-Te,,1.tar.gz::Pnma---274_2.cif,74059253c431037dd4cabfb4d55f06057f14c4159a192cb45782236d19c27834,3.8274834156036377,-6.9303699350865,scored,-3.102886519482862,6.9303699350865,0.11560962075176903,False,105
pgcgm-8cb0c7cc0152f0dd,PGCGM_generated_candidates,Li(AlZn)2,40.0,AB2C2::Al-Li-Zn,,1.tar.gz::Immm---335_0.cif,8cb0c7cc0152f0dd5c5755de60313db4f954f81004f269fa3dbaa431555beaa7,4.532144546508789,-6.952311726356092,scored,-2.420167179847302,6.952311726356092,0.11560962075176903,False,106
pgcgm-590bd8f3159959f5,PGCGM_generated_candidates,Ba2BeS2,40.0,AB2C2::Ba-Be-S,,1.tar.gz::Immm---807_0.cif,590bd8f3159959f508f6dd79dba3ab3e370a91de6c53bfcaf17106228cf0b55c,3.7779836654663086,-6.985050521397104,scored,-3.2070668559307953,6.985050521397104,0.11560962075176903,False,107
pgcgm-3beaa09956c072f9,PGCGM_generated_candidates,CsVPd,24.0,ABC::Cs-Pd-V,,1.tar.gz::Pnma---72_0.cif,3beaa09956c072f93905603a38bec2d53f0540399ec20bbffec0fefc08342ab5,1.9190306663513184,-6.990253262169788,scored,-5.07122259581847,6.990253262169788,0.11560962075176903,False,108
pgcgm-080c7aac23bc86db,PGCGM_generated_candidates,SrRuSe,24.0,ABC::Ru-Se-Sr,,1.tar.gz::Pnma---641_0.cif,080c7aac23bc86db71393fbd507b40b939ca57d4b05cdf4d8a77639bad797a7e,2.149348258972168,-6.995803012791763,scored,-4.846454753819595,6.995803012791763,0.11560962075176903,False,109
pgcgm-d0cb27068e4f0514,PGCGM_generated_candidates,ScBeRh2,32.0,ABC2::Be-Rh-Sc,,1.tar.gz::Immm---143_2.cif,d0cb27068e4f05143727270e599edf2eb7cbedfcab98b30e79aa7b184afd8800,0.7852482795715332,-7.03146729362983,scored,-6.246219014058297,7.03146729362983,0.11560962075176903,False,110
pgcgm-0366d41ea8268cbd,PGCGM_generated_candidates,Tc4NiC4,36.0,AB4C4::C-Ni-Tc,,1.tar.gz::Immm---630_2.cif,0366d41ea8268cbd955adf0b8288792bc7918611ddd2903ca787ca9b21e7352f,-2.3632044792175293,-7.031608856462633,scored,-9.394813335680162,7.031608856462633,0.11560962075176903,False,111
pgcgm-4046866f396654af,PGCGM_generated_candidates,CoSnO,36.0,ABC::Co-O-Sn,,1.tar.gz::P6_3mc---316_0.cif,4046866f396654af74477d611aa0488c36566811cf4aeac16a35551c97793057,1.6821017265319824,-7.042751161018882,scored,-5.360649434486899,7.042751161018882,0.11560962075176903,False,112
pgcgm-311d9a6b5fa20fab,PGCGM_generated_candidates,V2ZnPt2,40.0,AB2C2::Pt-V-Zn,,1.tar.gz::Immm---921_0.cif,311d9a6b5fa20fab31e3f11593af675ee1ca0288edadc3980853d43f25b21dfc,0.8115706443786621,-7.154764438288531,scored,-6.343193793909869,7.154764438288531,0.11560962075176903,False,113
pgcgm-d01d707911ed79ef,PGCGM_generated_candidates,NiIO,24.0,ABC::I-Ni-O,,1.tar.gz::Pnma---307_1.cif,d01d707911ed79efd0f23bd6a79392589e23134e4ee65265a44a88ef567196f7,3.120718002319336,-7.202377637423797,scored,-4.081659635104461,7.202377637423797,0.11560962075176903,False,114
pgcgm-4a823257c46b9515,PGCGM_generated_candidates,MnInPd,36.0,ABC::In-Mn-Pd,,1.tar.gz::P6_3mc---649_0.cif,4a823257c46b9515a1661f95742783eb236e288bb5ad699cb71cef1c2d2624a8,1.5272274017333984,-7.248442110282358,scored,-5.72121470854896,7.248442110282358,0.11560962075176903,False,115
pgcgm-850b1b291f6fbf9a,PGCGM_generated_candidates,RbHO,24.0,ABC::H-O-Rb,,1.tar.gz::Pnma---973_1.cif,850b1b291f6fbf9a204d60a64f5dc02cd379a616d0982b083b3cac2dd3ccc187,4.164320945739746,-7.267343502685502,scored,-3.1030225569457563,7.267343502685502,0.11560962075176903,False,116
pgcgm-03d1af7985b851e1,PGCGM_generated_candidates,Y2AsIr2,40.0,AB2C2::As-Ir-Y,,1.tar.gz::P4#nmm---485_0.cif,03d1af7985b851e127f7fd19b2b9399a5c7dd2618175cf7f6b1a9c63d50ea642,0.2381529808044433,-7.316655447748095,scored,-7.078502466943652,7.316655447748095,0.11560962075176903,False,117
pgcgm-116c2a6bd85a3095,PGCGM_generated_candidates,Sr(FeC)2,40.0,AB2C2::C-Fe-Sr,,1.tar.gz::Immm---444_2.cif,116c2a6bd85a3095e2e407f8ba68c5db3b9d7c658af25eb4ff8ffd4dc277380b,-0.1245303153991699,-7.317596133059945,scored,-7.442126448459115,7.317596133059945,0.11560962075176903,False,118
pgcgm-d0e51084fcabe727,PGCGM_generated_candidates,AlTeC,24.0,ABC::Al-C-Te,,1.tar.gz::Pnma---147_1.cif,d0e51084fcabe72778ece0b52c07911f2c65449ea885837c929494e96efb67d5,1.9220738410949707,-7.329855093750282,scored,-5.407781252655312,7.329855093750282,0.11560962075176903,False,119
pgcgm-84f9c0a5362cbd2b,PGCGM_generated_candidates,ScNiC,36.0,ABC::C-Ni-Sc,,1.tar.gz::P6_3mc---922_1.cif,84f9c0a5362cbd2b46f51e52bc3ef312a5cef9c6bcfdac8e7971ea3b0d406102,0.1946997642517089,-7.346510241579401,scored,-7.151810477327692,7.346510241579401,0.11560962075176903,False,120
pgcgm-87c06c96d388b7af,PGCGM_generated_candidates,Sn2B2N,40.0,AB2C2::B-N-Sn,,1.tar.gz::Immm---140_1.cif,87c06c96d388b7af6102bed7e654e28a2589cd49f149fb35863656753e6cb1ae,1.4119553565979004,-7.36821451575056,scored,-5.956259159152659,7.36821451575056,0.11560962075176903,False,121
pgcgm-42697df89c07994c,PGCGM_generated_candidates,YOsF,24.0,ABC::F-Os-Y,,1.tar.gz::Pnma---29_0.cif,42697df89c07994c769a73ca3d4aa803ac610eefa519ae9d094b321294da6265,0.8033342361450195,-7.370871244485552,scored,-6.5675370083405324,7.370871244485552,0.11560962075176903,False,122
pgcgm-a1060de66dfa3acc,PGCGM_generated_candidates,CaAuF,24.0,ABC::Au-Ca-F,,1.tar.gz::Pnma---781_2.cif,a1060de66dfa3acc683a1c33efa14b02a302692f0e438a4249c1c06cbc696e3e,4.985630989074707,-7.3814650773100965,scored,-2.395834088235389,7.3814650773100965,0.11560962075176903,False,123
pgcgm-010245398751a95f,PGCGM_generated_candidates,Al4CuPd2,28.0,AB2C4::Al-Cu-Pd,,1.tar.gz::P4#mmm---572_2.cif,010245398751a95fe6341dfe04b4ce27075f2ff01a284cb4c847eb37b6e3a9ec,3.183188915252685,-7.414768158392976,scored,-4.231579243140291,7.414768158392976,0.11560962075176903,False,124
pgcgm-b48c83fa3fdb7a15,PGCGM_generated_candidates,Zn2HSe2,30.0,AB2C2::H-Se-Zn,,1.tar.gz::P6#mmm---617_0.cif,b48c83fa3fdb7a156a1c352ef1aed8811dceef3f9c45e26ef4cb1675a540faa6,4.8199782371521,-7.425849507937995,scored,-2.605871270785895,7.425849507937995,0.11560962075176903,False,125
pgcgm-07ddc611589e6b2d,PGCGM_generated_candidates,FePdBr,24.0,ABC::Br-Fe-Pd,,1.tar.gz::Pnma---803_0.cif,07ddc611589e6b2db09a86a3fb3229f4054ec7ede860b78a6e4d93c996a66053,2.3600282669067383,-7.442374129755264,scored,-5.082345862848526,7.442374129755264,0.11560962075176903,False,126
pgcgm-8651d4d3e39d366b,PGCGM_generated_candidates,TaBiIr,36.0,ABC::Bi-Ir-Ta,,1.tar.gz::P6_3mc---784_0.cif,8651d4d3e39d366b9623090aa0fd276b0b0c0111ea16c09ce9f7d02e937ff099,-0.7592463493347168,-7.458238112510308,scored,-8.217484461845025,7.458238112510308,0.11560962075176903,False,127
pgcgm-154d5a066c2ebb52,PGCGM_generated_candidates,Ca2Ti2H,40.0,AB2C2::Ca-H-Ti,,1.tar.gz::I4#mmm---34_0.cif,154d5a066c2ebb52554a71833f9f3f8e6eaf4caecead6cd5293664acdfddd9f5,2.837390422821045,-7.486893140235889,scored,-4.649502717414844,7.486893140235889,0.11560962075176903,False,128
pgcgm-0c4f24a53ffdd315,PGCGM_generated_candidates,Y(Ag2Cl)2,28.0,AB2C4::Ag-Cl-Y,,1.tar.gz::Immm---822_2.cif,0c4f24a53ffdd315b2df9054a3c0167a8ce79f57d2260a227e336a39e89152a3,4.433221340179443,-7.511938936333837,scored,-3.0787175961543936,7.511938936333837,0.11560962075176903,False,129
pgcgm-da67b525f2f3daa1,PGCGM_generated_candidates,Ca2AgB,32.0,ABC2::Ag-B-Ca,,1.tar.gz::P4#nmm---906_0.cif,da67b525f2f3daa116d9d437347e40976fc2c6f27bd6ba4acfd3d4ad3bd94145,4.161168575286865,-7.5451085009046155,scored,-3.3839399256177503,7.5451085009046155,0.11560962075176903,False,130
pgcgm-7b350691fd26e0a7,PGCGM_generated_candidates,Li(ScRh)2,30.0,AB2C2::Li-Rh-Sc,,1.tar.gz::P6_3mc---436_0.cif,7b350691fd26e0a788cce682264ca384780de102c2a9adaf81c195222472920c,1.6644062995910645,-7.558123145210104,scored,-5.893716845619039,7.558123145210104,0.11560962075176903,False,131
pgcgm-38bfc453dd59d074,PGCGM_generated_candidates,Zr2Ir2W,40.0,AB2C2::Ir-W-Zr,,1.tar.gz::Cmcm---601_2.cif,38bfc453dd59d0748b8405ecf314ff61a6e24efbcaac52efdd93a8ed30306526,-1.9749579429626465,-7.596247125151693,scored,-9.57120506811434,7.596247125151693,0.11560962075176903,False,132
pgcgm-ffc7614e109d70a6,PGCGM_generated_candidates,Sc2Cr2Cu,40.0,AB2C2::Cr-Cu-Sc,,1.tar.gz::P4#nmm---179_1.cif,ffc7614e109d70a6dcb8ffe955c72c22773f4a97f3ff9ac7671c41cd66787e34,0.3669967651367187,-7.604534023321429,scored,-7.237537258184711,7.604534023321429,0.11560962075176903,False,133
pgcgm-858bb037768fb117,PGCGM_generated_candidates,K2BeSe2,20.0,AB2C2::Be-K-Se,,1.tar.gz::Pnma---718_0.cif,858bb037768fb117ba7aaf66acf34820743d54e823f0c4f785a981a26b0f69d9,5.109983921051025,-7.7205220992702905,scored,-2.610538178219265,7.7205220992702905,0.11560962075176903,False,134
pgcgm-ebfc22f35a72d78f,PGCGM_generated_candidates,FeBO,24.0,ABC::B-Fe-O,,1.tar.gz::Pnma---616_1.cif,ebfc22f35a72d78f314eada7465c2e66854032b7571aed3bdc9b1a2461af0d45,1.0099782943725586,-7.724947282010039,scored,-6.71496898763748,7.724947282010039,0.11560962075176903,False,135
pgcgm-960e762e3e585ec7,PGCGM_generated_candidates,HfInPb,24.0,ABC::Hf-In-Pb,,1.tar.gz::Pnma---483_2.cif,960e762e3e585ec7639b399d76e2869b8f33748bd01a34fb412a736176af0a84,2.257944107055664,-7.742538790402278,scored,-5.484594683346614,7.742538790402278,0.11560962075176903,False,136
pgcgm-f29e3ca3340e41d5,PGCGM_generated_candidates,Ga2Ni4O,28.0,AB2C4::Ga-Ni-O,,1.tar.gz::Immm---482_2.cif,f29e3ca3340e41d534900b172f0bb8b9786f01e7876390a73bccff2715262527,2.8719401359558105,-7.775461467682867,scored,-4.903521331727056,7.775461467682867,0.11560962075176903,False,137
pgcgm-e66d77c603d6601a,PGCGM_generated_candidates,GeClF,36.0,ABC::Cl-F-Ge,,1.tar.gz::P6_3mc---196_2.cif,e66d77c603d6601a6d935b385a6139235ed4a2f17e80d2bb31c57ea906e40584,4.9867048263549805,-7.7829763056932375,scored,-2.7962714793382575,7.7829763056932375,0.11560962075176903,False,138
pgcgm-7beb9e25d8d95153,PGCGM_generated_candidates,Mg2InSn2,40.0,AB2C2::In-Mg-Sn,,1.tar.gz::Immm---312_0.cif,7beb9e25d8d951537ac02a1e05df2e0fe15b7a4c2b6a658731c34b087afca9e9,5.011923789978027,-7.809622122959214,scored,-2.797698332981187,7.809622122959214,0.11560962075176903,False,139
pgcgm-cebc6aa4d10ccddd,PGCGM_generated_candidates,Al2Cu2Pd,40.0,AB2C2::Al-Cu-Pd,,1.tar.gz::P4#mmm---572_1.cif,cebc6aa4d10ccddd46f0a3d907f73f37a09a854dd047b2e81ad40bfce7bf11a2,3.63195276260376,-7.823342446830271,scored,-4.19138968422651,7.823342446830271,0.11560962075176903,False,140
pgcgm-30a6c049339a48d8,PGCGM_generated_candidates,Ta2Ge2Ir,40.0,AB2C2::Ge-Ir-Ta,,1.tar.gz::Immm---808_0.cif,30a6c049339a48d8491deecf49bfa8bea2db3f28dd1d95afb8ec2ab26bca7596,-0.5619311332702637,-7.834584102388796,scored,-8.39651523565906,7.834584102388796,0.11560962075176903,False,141
pgcgm-d567bf59c8e2ed44,PGCGM_generated_candidates,Nb2Si2O,40.0,AB2C2::Nb-O-Si,,1.tar.gz::Immm---165_0.cif,d567bf59c8e2ed44f25f8be8aa23f01f0d1d7f60fcf80f6f9192afa644c5cfcf,0.6106529235839844,-7.840261749830837,scored,-7.229608826246853,7.840261749830837,0.11560962075176903,False,142
pgcgm-f99694f444114dfa,PGCGM_generated_candidates,Al2GaSe,32.0,ABC2::Al-Ga-Se,,1.tar.gz::P4#nmm---869_2.cif,f99694f444114dfa51704ef4ff10ad21ddf783cacd85af78c4e416baba42325b,4.324243068695068,-7.854285840945516,scored,-3.5300427722504475,7.854285840945516,0.11560962075176903,False,143
pgcgm-3bff5b30d293b6da,PGCGM_generated_candidates,BeInRe,24.0,ABC::Be-In-Re,,1.tar.gz::Immm---711_2.cif,3bff5b30d293b6dae205d3a31b0a7fefc2617c6107912df5a2bd470c3e38cb1b,1.5225682258605957,-7.871957114321679,scored,-6.349388888461084,7.871957114321679,0.11560962075176903,False,144
pgcgm-230ed9a5ffeaf7ba,PGCGM_generated_candidates,Ge(PtO)2,40.0,AB2C2::Ge-O-Pt,,1.tar.gz::Immm---438_0.cif,230ed9a5ffeaf7baef5d811924ad148cb67cf31e6eb320f105800b97bdf405eb,2.5660853385925293,-7.9162514192520765,scored,-5.350166080659547,7.9162514192520765,0.11560962075176903,False,145
pgcgm-029bd7711ce5b237,PGCGM_generated_candidates,YTi2Re,32.0,ABC2::Re-Ti-Y,,1.tar.gz::P4#mmm---127_1.cif,029bd7711ce5b237bef7f3d6f3bd989d9e97f82b7d9bbeaa71afe01b5edac9b9,-0.7587890625,-7.946266959571885,scored,-8.705056022071885,7.946266959571885,0.11560962075176903,False,146
pgcgm-415ed0caf8731a6b,PGCGM_generated_candidates,MnCdCu,24.0,ABC::Cd-Cu-Mn,,1.tar.gz::Pnma---858_1.cif,415ed0caf8731a6b25c7e2a8b2acee5bf3843868927a2e24597697b1100cc4ba,3.2188425064086914,-7.953528065926738,scored,-4.734685559518047,7.953528065926738,0.11560962075176903,False,147
pgcgm-6fcd68b59611561f,PGCGM_generated_candidates,Li2Hf2Os,40.0,AB2C2::Hf-Li-Os,,1.tar.gz::Immm---517_0.cif,6fcd68b59611561f1b1259ed9639fdbd5d7add6605af83eb074fedd33269c961,0.9521260261535645,-7.962150171814505,scored,-7.010024145660941,7.962150171814505,0.11560962075176903,False,148
pgcgm-c54cfcd34a653dff,PGCGM_generated_candidates,Nb2SiRu2,40.0,AB2C2::Nb-Ru-Si,,1.tar.gz::Cmcm---783_0.cif,c54cfcd34a653dff8578c710e450d2a2d2e07813cf7b01ee00e1d418efca5249,-0.9303693771362304,-7.9636441788548495,scored,-8.89401355599108,7.9636441788548495,0.11560962075176903,False,149
pgcgm-4053901639469182,PGCGM_generated_candidates,Cu2Tc2Ru,40.0,AB2C2::Cu-Ru-Tc,,1.tar.gz::Immm---30_0.cif,405390163946918207e62ec4453bfa1018426905b84c72083b0d6f8bb46376ed,0.3338470458984375,-8.009085480354509,scored,-7.675238434456071,8.009085480354509,0.11560962075176903,False,150
pgcgm-32cf5f3ec64696af,PGCGM_generated_candidates,Ga2SbPt2,40.0,AB2C2::Ga-Pt-Sb,,1.tar.gz::Immm---500_1.cif,32cf5f3ec64696af1e8f89d3ba72d472dcd1dcfee32968878ca9aeb82455f421,3.5371651649475098,-8.031382287624387,scored,-4.4942171226768775,8.031382287624387,0.11560962075176903,False,151
pgcgm-24664db1b61754f3,PGCGM_generated_candidates,ZnCoBr,24.0,ABC::Br-Co-Zn,,1.tar.gz::Pnma---85_1.cif,24664db1b61754f3eee57093612eeb96d51d1ffc211dd090d47a3ecf03bc28e1,4.726400375366211,-8.057525687229088,scored,-3.331125311862876,8.057525687229088,0.11560962075176903,False,152
pgcgm-1b209e3754543cf8,PGCGM_generated_candidates,CaScNb,36.0,ABC::Ca-Nb-Sc,,1.tar.gz::P-3m1---854_1.cif,1b209e3754543cf859607c01710d6780405758f9b91e05dab40e4dd6ecc49c7c,1.8873682022094729,-8.058481990357835,scored,-6.171113788148362,8.058481990357835,0.11560962075176903,False,153
pgcgm-254543ffc05bf267,PGCGM_generated_candidates,Ti2GaH,16.0,ABC2::Ga-H-Ti,,1.tar.gz::Immm---985_2.cif,254543ffc05bf267024d36d33fe6d4f8592c53ef67fda757ce7c2e1d7606f8b8,2.520979881286621,-8.101946262671305,scored,-5.580966381384684,8.101946262671305,0.11560962075176903,False,154
pgcgm-ec8a4308097b3d0c,PGCGM_generated_candidates,Rb2PPt2,40.0,AB2C2::P-Pt-Rb,,1.tar.gz::Immm---926_0.cif,ec8a4308097b3d0cae38dc606ed7ea9e70d3b994c63bc94f95330ebb2078eed4,4.170569896697998,-8.104658275571058,scored,-3.934088378873061,8.104658275571058,0.11560962075176903,False,155
pgcgm-249818787bc49fb7,PGCGM_generated_candidates,Ba4Te4Se,36.0,AB4C4::Ba-Se-Te,,1.tar.gz::P4#mmm---673_2.cif,249818787bc49fb7460daed356931d388f67fffda37d4b70d7f27031e633939d,5.46429443359375,-8.129796600418572,scored,-2.6655021668248224,8.129796600418572,0.11560962075176903,False,156
pgcgm-0ea5f90c761841f5,PGCGM_generated_candidates,KCdSn,24.0,ABC::Cd-K-Sn,,1.tar.gz::Pnma---585_1.cif,0ea5f90c761841f5b5631a6a755f3604ec9e828d5438cfa72bc98edad0461841,6.1120710372924805,-8.131523220973374,scored,-2.0194521836808947,8.131523220973374,0.11560962075176903,False,157
pgcgm-f8df86ee433cfe2d,PGCGM_generated_candidates,Nb2Cr2Pt,20.0,AB2C2::Cr-Nb-Pt,,1.tar.gz::Pnma---349_1.cif,f8df86ee433cfe2dccb5add1e59f94742af5129eaba49e46360bb6691cbef863,-1.0218076705932615,-8.140618550380928,scored,-9.16242622097419,8.140618550380928,0.11560962075176903,False,158
pgcgm-c6284b216b2390c5,PGCGM_generated_candidates,CsBe2Zn,32.0,ABC2::Be-Cs-Zn,,1.tar.gz::Cmcm---693_2.cif,c6284b216b2390c5be01040e762e8434f9027fd1354beb8eb1614558702bca3d,5.69842529296875,-8.161398088709415,scored,-2.462972795740665,8.161398088709415,0.11560962075176903,False,159
