audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
SPRAW-000095,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466428732121,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6343->6343::66f9bb3caa6a834d->66f9bb3caa6a834d,,,,,
SPRAW-000096,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466428671823,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9366->9366::21de441ed80c17e8->21de441ed80c17e8,,,,,
SPRAW-000097,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746641614998,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6753->6753::923da1adda2960b6->923da1adda2960b6,,,,,
SPRAW-000098,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466337982539,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::743->743::2b90f03c52df1e94->2b90f03c52df1e94,,,,,
SPRAW-000099,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466328877254,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7811->7811::8ae9623b674c5990->8ae9623b674c5990,,,,,
SPRAW-000100,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466309741975,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::327->327::22aa40250da0ce80->22aa40250da0ce80,,,,,
SPRAW-000101,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466301923,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2019->2019::51b959997d730b4f->51b959997d730b4f,,,,,
SPRAW-000102,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466286325182,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1369->1369::2b6fd14f9df2e09c->2b6fd14f9df2e09c,,,,,
SPRAW-000103,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466284254843,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::148->148::4eb34f8c020b51b8->4eb34f8c020b51b8,,,,,
SPRAW-000104,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466263149378,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::713->713::157a2daf29556b8e->157a2daf29556b8e,,,,,
SPRAW-000105,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466246767395,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::7251->7251::a3a2a6daa660b52e->a3a2a6daa660b52e,,,,,
SPRAW-000106,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466231752159,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::5482->5482::4378143af26c588e->4378143af26c588e,,,,,
SPRAW-000107,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466218224299,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::4094->4094::f5b80da7afabb4a8->f5b80da7afabb4a8,,,,,
SPRAW-000108,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466180213241,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1030->1030::c7cbda8d11c08e01->c7cbda8d11c08e01,,,,,
SPRAW-000109,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466177600086,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6439->6439::e499cf22c61f63de->e499cf22c61f63de,,,,,
SPRAW-000110,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466115004154,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::57->57::6581b3ac26305067->6581b3ac26305067,,,,,
SPRAW-000111,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466079645013,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1433->1433::a37b1062aaa3bffc->a37b1062aaa3bffc,,,,,
SPRAW-000112,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466051924225,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1477->1477::aaddd6ae14f95866->aaddd6ae14f95866,,,,,
SPRAW-000113,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466032043067,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::846->846::d529ecb9965bbf33->d529ecb9965bbf33,,,,,
SPRAW-000114,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997466010734476,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::584->584::d0eb5a9296450ab1->d0eb5a9296450ab1,,,,,
SPRAW-000115,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746596337247,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::494->494::e2d3d33353f66b4b->e2d3d33353f66b4b,,,,,
SPRAW-000116,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465942063302,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::1219->1219::dc87e72a8a39bf99->dc87e72a8a39bf99,,,,,
SPRAW-000117,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465929056579,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::2346->2346::01af9ed15f16e1a6->01af9ed15f16e1a6,,,,,
SPRAW-000118,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465918924556,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3920->3920::55bef00ef1e17ab4->55bef00ef1e17ab4,,,,,
SPRAW-000119,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465885110651,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9767->9767::76d95bfd1e85a789->76d95bfd1e85a789,,,,,
SPRAW-000120,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465872324776,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::8942->8942::e9a8a12fb9c65871->e9a8a12fb9c65871,,,,,
SPRAW-000121,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465852864388,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3763->3763::094eccfe465af443->094eccfe465af443,,,,,
SPRAW-000122,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465844018708,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::6938->6938::d8029fa359dbdcf5->d8029fa359dbdcf5,,,,,
SPRAW-000123,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465831252731,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5080->5080::059bb1c30c46d3ba->059bb1c30c46d3ba,,,,,
SPRAW-000124,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465829342854,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2658->2658::e7d704b90f02b5b5->e7d704b90f02b5b5,,,,,
SPRAW-000125,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465715592045,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::6865->6865::d720c54c0f507a41->d720c54c0f507a41,,,,,
SPRAW-000126,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465690541252,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1574->1574::338d6bf1c4a74e2a->338d6bf1c4a74e2a,,,,,
SPRAW-000127,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465676568191,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2344->2344::7d71953e07699874->7d71953e07699874,,,,,
SPRAW-000128,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465665068002,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2546->2546::ea85d7145bf639a6->ea85d7145bf639a6,,,,,
SPRAW-000129,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465645425074,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::25->25::d2da0fdb9e99c3e8->d2da0fdb9e99c3e8,,,,,
SPRAW-000130,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465612894284,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::1560->1560::4981d48c91de6a8a->4981d48c91de6a8a,,,,,
SPRAW-000131,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465589269993,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5397->5397::c81a9cfe8ca9d005->c81a9cfe8ca9d005,,,,,
SPRAW-000132,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465582011762,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7291->7291::89b06613d7807858->89b06613d7807858,,,,,
SPRAW-000133,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465578855129,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::4734->4734::aa064979462365ca->aa064979462365ca,,,,,
SPRAW-000134,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465558548034,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5239->5239::7d2da4359fd151d4->7d2da4359fd151d4,,,,,
SPRAW-000135,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465500722182,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9598->9598::504c1e4e8c1d6db4->504c1e4e8c1d6db4,,,,,
SPRAW-000136,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465481721398,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1247->1247::9a952c56b8319057->9a952c56b8319057,,,,,
SPRAW-000137,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465424476903,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::551->551::92a13a5a3b123bbf->92a13a5a3b123bbf,,,,,
SPRAW-000138,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465415750373,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::4670->4670::3bc70bd28b1ef4ee->3bc70bd28b1ef4ee,,,,,
SPRAW-000139,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465394476813,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::1178->1178::92a24045cb52aee9->92a24045cb52aee9,,,,,
SPRAW-000140,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465378712548,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9083->9083::c0f0d742e202b443->c0f0d742e202b443,,,,,
SPRAW-000141,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465370005967,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::7125->7125::5d6591fe22739106->5d6591fe22739106,,,,,
SPRAW-000142,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465311089979,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2218->2218::62857fe64b6655f0->62857fe64b6655f0,,,,,
SPRAW-000143,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465309762845,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7212->7212::59af84a27409a5a0->59af84a27409a5a0,,,,,
SPRAW-000144,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465293394808,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::1716->1716::e0b63329d2799c4d->e0b63329d2799c4d,,,,,
SPRAW-000145,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465268963205,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::1452->1452::2d91401f4b819672->2d91401f4b819672,,,,,
SPRAW-000146,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465263031214,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2971->2971::8fb2728b70b759f0->8fb2728b70b759f0,,,,,
SPRAW-000147,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465249719378,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::564->564::e7ccea3df2155d5b->e7ccea3df2155d5b,,,,,
SPRAW-000148,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465235221061,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5210->5210::8b84b4fbdce628e0->8b84b4fbdce628e0,,,,,
SPRAW-000149,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465198683324,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::8675->8675::a978b140b8b68d90->a978b140b8b68d90,,,,,
SPRAW-000150,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465164759264,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::383->383::01be8124cdc93bd5->01be8124cdc93bd5,,,,,
SPRAW-000151,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465163452164,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::554->554::0865dd7d09dfa0fd->0865dd7d09dfa0fd,,,,,
SPRAW-000152,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465159490637,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::7105->7105::7b2ed0ea8f2ce52a->7b2ed0ea8f2ce52a,,,,,
SPRAW-000153,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465156172605,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9512->9512::c6cdc28b47b92a7c->c6cdc28b47b92a7c,,,,,
SPRAW-000154,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465151467021,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7222->7222::25ec4ff52e6412b6->25ec4ff52e6412b6,,,,,
SPRAW-000155,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465124299152,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2763->2763::07ef5a8398dff70b->07ef5a8398dff70b,,,,,
SPRAW-000156,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997465123333892,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::890->890::4c3b032b65f269bc->4c3b032b65f269bc,,,,,
SPRAW-000157,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464926815575,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::3194->3194::8aedccca058cf71f->8aedccca058cf71f,,,,,
SPRAW-000158,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464925387683,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::3341->3341::69f0459cd721fd25->69f0459cd721fd25,,,,,
SPRAW-000159,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746490151565,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2818->2818::3d5cc68d5108d71a->3d5cc68d5108d71a,,,,,
SPRAW-000160,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464887216456,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::4170->4170::1150b89224e95818->1150b89224e95818,,,,,
SPRAW-000161,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464876074693,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5716->5716::f4217502d31a1414->f4217502d31a1414,,,,,
SPRAW-000162,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464843534031,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::5230->5230::30ee7a29f6b7f6aa->30ee7a29f6b7f6aa,,,,,
SPRAW-000163,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746483997424,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1510->1510::6bfe1d2d42c5553b->6bfe1d2d42c5553b,,,,,
SPRAW-000164,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464821551751,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2954->2954::bb304c973ee11aef->bb304c973ee11aef,,,,,
SPRAW-000165,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464816101405,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1387->1387::afeb42c9fd0e55cc->afeb42c9fd0e55cc,,,,,
SPRAW-000166,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464778330777,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::6597->6597::80cc7d2a3f031851->80cc7d2a3f031851,,,,,
SPRAW-000167,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464775193254,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7130->7130::54824ea95c933c16->54824ea95c933c16,,,,,
SPRAW-000168,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464670345515,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7395->7395::cd2f3500b97b8920->cd2f3500b97b8920,,,,,
SPRAW-000169,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464655924336,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1212->1212::a02f4324f8c80948->a02f4324f8c80948,,,,,
SPRAW-000170,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464651137373,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::236->236::80ad60543848258d->80ad60543848258d,,,,,
SPRAW-000171,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464606183719,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::5140->5140::e6afdacd50208c6b->e6afdacd50208c6b,,,,,
SPRAW-000172,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464554973798,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::6573->6573::e6efd15137782361->e6efd15137782361,,,,,
SPRAW-000173,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464541557675,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::1045->1045::08a4e2a401cc4166->08a4e2a401cc4166,,,,,
SPRAW-000174,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464524339875,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::1170->1170::4ce2ec7c172270e0->4ce2ec7c172270e0,,,,,
SPRAW-000175,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464490225761,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::110->110::eba60ea7b329cc3b->eba60ea7b329cc3b,,,,,
SPRAW-000176,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464462648509,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::4632->4632::7ef2cc0934f0c42d->7ef2cc0934f0c42d,,,,,
SPRAW-000177,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464458786461,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2454->2454::8b1bc483261f8c87->8b1bc483261f8c87,,,,,
SPRAW-000178,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464450499136,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::431->431::9c6605b2323c5161->9c6605b2323c5161,,,,,
SPRAW-000179,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464446395691,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::2150->2150::f05759f3b94a718b->f05759f3b94a718b,,,,,
SPRAW-000180,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464431088178,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::7328->7328::f6bf2de1b0975920->f6bf2de1b0975920,,,,,
SPRAW-000181,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464402745901,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::563->563::00b783bca1427763->00b783bca1427763,,,,,
SPRAW-000182,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464344974151,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::2837->2837::957a27a98dabc8f2->957a27a98dabc8f2,,,,,
SPRAW-000183,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464243407735,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::871->871::fcb8ac327dcdbd0d->fcb8ac327dcdbd0d,,,,,
SPRAW-000184,prospective_raw_topk_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464212930985,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::175->175::91d87b35fd5499f6->91d87b35fd5499f6,,,,,
SPRAW-000185,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.999746420132357,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::2223->2223::f1dd888315114aca->f1dd888315114aca,,,,,
SPRAW-000186,prospective_raw_topk_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464170182448,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1007->1007::5df9eee147353804->5df9eee147353804,,,,,
SPRAW-000187,prospective_raw_topk_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464163141443,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::4510->4510::e4abbf29e4fe7b1d->e4abbf29e4fe7b1d,,,,,
SPRAW-000188,prospective_raw_topk_audit,L15-0586E-1127N_2345_3680_13,4023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997464092408439,SN7::L15-0586E-1127N_2345_3680_13::2019-12->2020-01::6065->6065::ab3a65d90feab37a->ab3a65d90feab37a,,,,,
