audit_id,sample_set,aoi,video_id,source_year,source_month,target_year,target_month,bbox_iou,centroid_distance_score,area_ratio,base_geometry_score,score,path_id,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
SPCAL-000327,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997421518823756,SN7::L15-0760E-0887N_3041_4643_13::2019-10->2019-11::4470->4470::1b5d9d583888011c->1b5d9d583888011c,,,,,
SPCAL-000328,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997446119245028,SN7::L15-0760E-0887N_3041_4643_13::2019-11->2019-12::5741->5741::580f1b4d5f6c26bd->580f1b4d5f6c26bd,,,,,
SPCAL-000329,prospective_calibration_audit,L15-0760E-0887N_3041_4643_13,11023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997470482713632,SN7::L15-0760E-0887N_3041_4643_13::2019-12->2020-01::9126->9126::b957665e272d31cf->b957665e272d31cf,,,,,
SPCAL-000330,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996848190724675,SN7::L15-0683E-1006N_2732_4164_13::2018-01->2018-02::1965->1965::f01f5130c04c4994->f01f5130c04c4994,,,,,
SPCAL-000331,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.999687814594816,SN7::L15-0683E-1006N_2732_4164_13::2018-02->2018-03::1467->1467::23c3d556a3b28ff1->23c3d556a3b28ff1,,,,,
SPCAL-000332,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907931724592,SN7::L15-0683E-1006N_2732_4164_13::2018-03->2018-04::2285->2285::f887a549be9f3970->f887a549be9f3970,,,,,
SPCAL-000333,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12003,2018,4,2018,6,1.0,1.0,1.0,1.0,0.9996937371182811,SN7::L15-0683E-1006N_2732_4164_13::2018-04->2018-06::5083->5083::0127d90e549b377f->0127d90e549b377f,,,,,
SPCAL-000334,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12004,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996966326966747,SN7::L15-0683E-1006N_2732_4164_13::2018-06->2018-07::10973->10973::89fbdc232c3e6c01->89fbdc232c3e6c01,,,,,
SPCAL-000335,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12005,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9996995223615355,SN7::L15-0683E-1006N_2732_4164_13::2018-07->2018-08::3337->3337::77afa3d872284f67->77afa3d872284f67,,,,,
SPCAL-000336,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12006,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997023871184743,SN7::L15-0683E-1006N_2732_4164_13::2018-08->2018-09::13693->4744::cf079e63f6d0754b->cf079e63f6d0754b,,,,,
SPCAL-000337,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12007,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997052174257042,SN7::L15-0683E-1006N_2732_4164_13::2018-09->2018-10::1427->1427::da14d0db1d3437c1->da14d0db1d3437c1,,,,,
SPCAL-000338,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12008,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997080251709215,SN7::L15-0683E-1006N_2732_4164_13::2018-10->2018-11::7267->7267::1c01e5e36994873b->1c01e5e36994873b,,,,,
SPCAL-000339,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12009,2018,11,2019,1,1.0,1.0,1.0,1.0,0.999710799896952,SN7::L15-0683E-1006N_2732_4164_13::2018-11->2019-01::2386->2386::6efb96d2c12fc767->6efb96d2c12fc767,,,,,
SPCAL-000340,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12010,2019,1,2019,3,1.0,1.0,1.0,1.0,0.9997135266254855,SN7::L15-0683E-1006N_2732_4164_13::2019-01->2019-03::3742->3742::1503ab36b1408c2c->1503ab36b1408c2c,,,,,
SPCAL-000341,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12011,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997162840851356,SN7::L15-0683E-1006N_2732_4164_13::2019-03->2019-04::10379->10379::0f9780a4c5d66b62->0f9780a4c5d66b62,,,,,
SPCAL-000342,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12012,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997189888422161,SN7::L15-0683E-1006N_2732_4164_13::2019-04->2019-05::8518->8518::1230ca9fa6456ece->1230ca9fa6456ece,,,,,
SPCAL-000343,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12013,2019,5,2019,6,1.0,1.0,1.0,1.0,0.999721663787162,SN7::L15-0683E-1006N_2732_4164_13::2019-05->2019-06::5407->5407::4a81eaff9f00d220->4a81eaff9f00d220,,,,,
SPCAL-000344,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12014,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997243130245659,SN7::L15-0683E-1006N_2732_4164_13::2019-06->2019-07::7785->7785::83a18ecb64864f8b->83a18ecb64864f8b,,,,,
SPCAL-000345,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12015,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997269352378098,SN7::L15-0683E-1006N_2732_4164_13::2019-07->2019-08::12740->12740::8d56529725a45999->8d56529725a45999,,,,,
SPCAL-000346,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12016,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997295280717069,SN7::L15-0683E-1006N_2732_4164_13::2019-08->2019-09::12055->12055::ca71cdfb958070de->ca71cdfb958070de,,,,,
SPCAL-000347,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12017,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997321122412755,SN7::L15-0683E-1006N_2732_4164_13::2019-09->2019-10::14107->14107::030348ea549844c1->030348ea549844c1,,,,,
SPCAL-000348,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12018,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997346441490862,SN7::L15-0683E-1006N_2732_4164_13::2019-10->2019-11::4787->4787::60eb3c1d9963d6e5->60eb3c1d9963d6e5,,,,,
SPCAL-000349,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12019,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997371870808928,SN7::L15-0683E-1006N_2732_4164_13::2019-11->2019-12::1819->1819::127adac766250ea4->127adac766250ea4,,,,,
SPCAL-000350,prospective_calibration_audit,L15-0683E-1006N_2732_4164_13,12020,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997396917543984,SN7::L15-0683E-1006N_2732_4164_13::2019-12->2020-01::10407->10407::f5d53a5667c38c3d->f5d53a5667c38c3d,,,,,
SPCAL-000351,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13000,2018,2,2018,4,1.0,1.0,1.0,1.0,0.9996847446144854,SN7::L15-0577E-1243N_2309_3217_13::2018-02->2018-04::1003->1003::5cffb3946c7e5367->5cffb3946c7e5367,,,,,
SPCAL-000352,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13001,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996877472176681,SN7::L15-0577E-1243N_2309_3217_13::2018-04->2018-05::4339->4339::7949d19932a3f17a->7949d19932a3f17a,,,,,
SPCAL-000353,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13002,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996907280988937,SN7::L15-0577E-1243N_2309_3217_13::2018-05->2018-06::391->391::4dab1a5fa097de13->4dab1a5fa097de13,,,,,
SPCAL-000354,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13003,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996937126643625,SN7::L15-0577E-1243N_2309_3217_13::2018-06->2018-07::1003->1003::5cffb3946c7e5367->5cffb3946c7e5367,,,,,
SPCAL-000355,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13004,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9996966096796569,SN7::L15-0577E-1243N_2309_3217_13::2018-07->2018-08::77->77::71961bf501c31361->71961bf501c31361,,,,,
SPCAL-000356,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13005,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9996995350802814,SN7::L15-0577E-1243N_2309_3217_13::2018-08->2018-09::4369->4369::0965278faac55983->0965278faac55983,,,,,
SPCAL-000357,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13006,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997023605878051,SN7::L15-0577E-1243N_2309_3217_13::2018-09->2018-10::3060->3060::2098adc26724464a->2098adc26724464a,,,,,
SPCAL-000358,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13007,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997052241650662,SN7::L15-0577E-1243N_2309_3217_13::2018-10->2018-11::1199->1199::815f578875352cda->815f578875352cda,,,,,
SPCAL-000359,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13008,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997080132561856,SN7::L15-0577E-1243N_2309_3217_13::2018-11->2018-12::3146->3146::24738d0f3eac0bfc->24738d0f3eac0bfc,,,,,
SPCAL-000360,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13009,2018,12,2019,1,1.0,1.0,1.0,1.0,0.999710757469732,SN7::L15-0577E-1243N_2309_3217_13::2018-12->2019-01::2073->2073::a0b4e284fd0bbe4d->a0b4e284fd0bbe4d,,,,,
SPCAL-000361,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13010,2019,1,2019,2,1.0,1.0,1.0,1.0,0.999713566894737,SN7::L15-0577E-1243N_2309_3217_13::2019-01->2019-02::2997->2997::13d121f2a7d1730c->13d121f2a7d1730c,,,,,
SPCAL-000362,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13011,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997162374469211,SN7::L15-0577E-1243N_2309_3217_13::2019-02->2019-03::2972->2972::7e30446711652b7f->7e30446711652b7f,,,,,
SPCAL-000363,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13012,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997189855139358,SN7::L15-0577E-1243N_2309_3217_13::2019-03->2019-04::2997->2997::13d121f2a7d1730c->13d121f2a7d1730c,,,,,
SPCAL-000364,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13013,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997216447312168,SN7::L15-0577E-1243N_2309_3217_13::2019-04->2019-05::3649->3649::d017190d3a2a24d7->d017190d3a2a24d7,,,,,
SPCAL-000365,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13014,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997242890494235,SN7::L15-0577E-1243N_2309_3217_13::2019-05->2019-06::1036->1036::e7f9f432e43a43b2->e7f9f432e43a43b2,,,,,
SPCAL-000366,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13015,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997269360176488,SN7::L15-0577E-1243N_2309_3217_13::2019-06->2019-07::1821->1821::0763f1a3abe7c90c->0763f1a3abe7c90c,,,,,
SPCAL-000367,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13016,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997295265439933,SN7::L15-0577E-1243N_2309_3217_13::2019-07->2019-08::3159->3159::6268d51f4bdedca0->6268d51f4bdedca0,,,,,
SPCAL-000368,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13017,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997320591834197,SN7::L15-0577E-1243N_2309_3217_13::2019-08->2019-09::1788->1788::82184722cf4c716c->82184722cf4c716c,,,,,
SPCAL-000369,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13018,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997346619111904,SN7::L15-0577E-1243N_2309_3217_13::2019-09->2019-10::1695->1695::7adddc758549226f->7adddc758549226f,,,,,
SPCAL-000370,prospective_calibration_audit,L15-0577E-1243N_2309_3217_13,13019,2019,10,2019,11,1.0,1.0,1.0,1.0,0.999737117074686,SN7::L15-0577E-1243N_2309_3217_13::2019-10->2019-11::2322->2322::e75f096b7bbdd5fb->e75f096b7bbdd5fb,,,,,
SPCAL-000371,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996847466976577,SN7::L15-0595E-1278N_2383_3079_13::2018-01->2018-02::1959->1959::cd4d78902e9766fb->cd4d78902e9766fb,,,,,
SPCAL-000372,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.999687808893931,SN7::L15-0595E-1278N_2383_3079_13::2018-02->2018-03::1621->1621::397644b6662e93d1->397644b6662e93d1,,,,,
SPCAL-000373,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.999690786875932,SN7::L15-0595E-1278N_2383_3079_13::2018-03->2018-04::655->655::2bcddd3a98f884c4->2bcddd3a98f884c4,,,,,
SPCAL-000374,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996935953385891,SN7::L15-0595E-1278N_2383_3079_13::2018-04->2018-05::2->2::8e3466c543d4973c->8e3466c543d4973c,,,,,
SPCAL-000375,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996966208971817,SN7::L15-0595E-1278N_2383_3079_13::2018-05->2018-06::2009->2009::b686fe7b4041096b->b686fe7b4041096b,,,,,
SPCAL-000376,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996994530043923,SN7::L15-0595E-1278N_2383_3079_13::2018-06->2018-07::1245->1245::cbdfc60f851bac35->cbdfc60f851bac35,,,,,
SPCAL-000377,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.9997023841484411,SN7::L15-0595E-1278N_2383_3079_13::2018-07->2018-08::1339->1339::1968214a35419d42->1968214a35419d42,,,,,
SPCAL-000378,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997051667726679,SN7::L15-0595E-1278N_2383_3079_13::2018-08->2018-09::96->96::98522fca5d996d62->98522fca5d996d62,,,,,
SPCAL-000379,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997080027168905,SN7::L15-0595E-1278N_2383_3079_13::2018-09->2018-10::954->954::d0861a6b710592ce->d0861a6b710592ce,,,,,
SPCAL-000380,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997107856909963,SN7::L15-0595E-1278N_2383_3079_13::2018-10->2018-11::1424->1424::b9687be24e4550b4->b9687be24e4550b4,,,,,
SPCAL-000381,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.9997135303865519,SN7::L15-0595E-1278N_2383_3079_13::2018-11->2018-12::2384->2384::27014005cf37e1b2->27014005cf37e1b2,,,,,
SPCAL-000382,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162476440579,SN7::L15-0595E-1278N_2383_3079_13::2018-12->2019-01::355->355::d7b96054901d9abe->d7b96054901d9abe,,,,,
SPCAL-000383,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189493796058,SN7::L15-0595E-1278N_2383_3079_13::2019-01->2019-02::1954->1954::0ced404f95d76d63->0ced404f95d76d63,,,,,
SPCAL-000384,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216420085171,SN7::L15-0595E-1278N_2383_3079_13::2019-02->2019-03::1880->1880::f273ababd33b1ec2->f273ababd33b1ec2,,,,,
SPCAL-000385,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997243065006116,SN7::L15-0595E-1278N_2383_3079_13::2019-03->2019-04::337->337::fcc150b3e735b641->fcc150b3e735b641,,,,,
SPCAL-000386,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997269006518774,SN7::L15-0595E-1278N_2383_3079_13::2019-04->2019-05::1942->1942::85117ab11fac74d4->85117ab11fac74d4,,,,,
SPCAL-000387,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997295149549744,SN7::L15-0595E-1278N_2383_3079_13::2019-05->2019-06::1833->1833::1e6d04a13972db68->1e6d04a13972db68,,,,,
SPCAL-000388,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997320814203693,SN7::L15-0595E-1278N_2383_3079_13::2019-06->2019-07::2430->2430::c4962b00f568e3e7->c4962b00f568e3e7,,,,,
SPCAL-000389,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997346443848555,SN7::L15-0595E-1278N_2383_3079_13::2019-07->2019-08::2343->2343::a956138b881cc05c->a956138b881cc05c,,,,,
SPCAL-000390,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14019,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997371369484763,SN7::L15-0595E-1278N_2383_3079_13::2019-08->2019-09::742->742::7a647bf883485e37->7a647bf883485e37,,,,,
SPCAL-000391,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14020,2019,9,2019,10,1.0,1.0,1.0,1.0,0.9997396256003327,SN7::L15-0595E-1278N_2383_3079_13::2019-09->2019-10::304->304::630e569b46202a91->630e569b46202a91,,,,,
SPCAL-000392,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997421575361863,SN7::L15-0595E-1278N_2383_3079_13::2019-10->2019-11::945->945::9e3cca1b70bcc031->9e3cca1b70bcc031,,,,,
SPCAL-000393,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.9997446195746746,SN7::L15-0595E-1278N_2383_3079_13::2019-11->2019-12::1074->1074::57cef4dc2bb24852->57cef4dc2bb24852,,,,,
SPCAL-000394,prospective_calibration_audit,L15-0595E-1278N_2383_3079_13,14023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997470293694912,SN7::L15-0595E-1278N_2383_3079_13::2019-12->2020-01::1886->1886::f19cda34a7f14576->f19cda34a7f14576,,,,,
SPCAL-000395,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996847486032606,SN7::L15-0632E-0892N_2528_4620_13::2018-01->2018-02::1870->1870::ec3386076e7d1191->ec3386076e7d1191,,,,,
SPCAL-000396,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996877827012114,SN7::L15-0632E-0892N_2528_4620_13::2018-02->2018-03::1050->1050::fdf76bb9c13835b6->fdf76bb9c13835b6,,,,,
SPCAL-000397,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996907211754206,SN7::L15-0632E-0892N_2528_4620_13::2018-03->2018-04::749->749::c52fc5ab983cce92->c52fc5ab983cce92,,,,,
SPCAL-000398,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.9996937076980226,SN7::L15-0632E-0892N_2528_4620_13::2018-04->2018-05::1926->1926::3002c3983665eddc->3002c3983665eddc,,,,,
SPCAL-000399,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15004,2018,5,2018,6,1.0,1.0,1.0,1.0,0.9996966099564298,SN7::L15-0632E-0892N_2528_4620_13::2018-05->2018-06::902->902::55b3b2615200e8a2->55b3b2615200e8a2,,,,,
SPCAL-000400,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15005,2018,6,2018,7,1.0,1.0,1.0,1.0,0.9996995101118447,SN7::L15-0632E-0892N_2528_4620_13::2018-06->2018-07::98->98::c238e7d548f81a55->c238e7d548f81a55,,,,,
SPCAL-000401,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15006,2018,7,2018,8,1.0,1.0,1.0,1.0,0.999702324271639,SN7::L15-0632E-0892N_2528_4620_13::2018-07->2018-08::1751->1751::68b82471d448f3d7->68b82471d448f3d7,,,,,
SPCAL-000402,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15007,2018,8,2018,9,1.0,1.0,1.0,1.0,0.9997051634046891,SN7::L15-0632E-0892N_2528_4620_13::2018-08->2018-09::1619->1619::fc60cd8aa4507608->fc60cd8aa4507608,,,,,
SPCAL-000403,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15008,2018,9,2018,10,1.0,1.0,1.0,1.0,0.9997080248466546,SN7::L15-0632E-0892N_2528_4620_13::2018-09->2018-10::501->501::5d168830d6832fac->5d168830d6832fac,,,,,
SPCAL-000404,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15009,2018,10,2018,11,1.0,1.0,1.0,1.0,0.9997107776906621,SN7::L15-0632E-0892N_2528_4620_13::2018-10->2018-11::1313->1313::9a5ad76bd2067465->9a5ad76bd2067465,,,,,
SPCAL-000405,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15010,2018,11,2018,12,1.0,1.0,1.0,1.0,0.99971355082271,SN7::L15-0632E-0892N_2528_4620_13::2018-11->2018-12::620->620::6e451bc6054494cc->6e451bc6054494cc,,,,,
SPCAL-000406,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15011,2018,12,2019,1,1.0,1.0,1.0,1.0,0.9997162729349778,SN7::L15-0632E-0892N_2528_4620_13::2018-12->2019-01::2424->2424::2300751ec7187330->2300751ec7187330,,,,,
SPCAL-000407,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15012,2019,1,2019,2,1.0,1.0,1.0,1.0,0.9997189724211284,SN7::L15-0632E-0892N_2528_4620_13::2019-01->2019-02::1572->1572::19622f4c871dd158->19622f4c871dd158,,,,,
SPCAL-000408,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15013,2019,2,2019,3,1.0,1.0,1.0,1.0,0.9997216418892743,SN7::L15-0632E-0892N_2528_4620_13::2019-02->2019-03::2094->2094::59de57aa800e1c7d->59de57aa800e1c7d,,,,,
SPCAL-000409,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15014,2019,3,2019,4,1.0,1.0,1.0,1.0,0.9997242904229873,SN7::L15-0632E-0892N_2528_4620_13::2019-03->2019-04::2463->2463::d5e619d76d0fdc7a->d5e619d76d0fdc7a,,,,,
SPCAL-000410,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15015,2019,4,2019,5,1.0,1.0,1.0,1.0,0.9997268752875215,SN7::L15-0632E-0892N_2528_4620_13::2019-04->2019-05::288->288::982c81b3a326ad6f->982c81b3a326ad6f,,,,,
SPCAL-000411,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15016,2019,5,2019,6,1.0,1.0,1.0,1.0,0.9997295151588219,SN7::L15-0632E-0892N_2528_4620_13::2019-05->2019-06::868->868::e0e63fbf0eef9c6d->e0e63fbf0eef9c6d,,,,,
SPCAL-000412,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15017,2019,6,2019,7,1.0,1.0,1.0,1.0,0.9997320128267752,SN7::L15-0632E-0892N_2528_4620_13::2019-06->2019-07::355->355::bd80fdf35b3956bb->bd80fdf35b3956bb,,,,,
SPCAL-000413,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15018,2019,7,2019,8,1.0,1.0,1.0,1.0,0.9997346574339387,SN7::L15-0632E-0892N_2528_4620_13::2019-07->2019-08::2542->2542::53bcf119172c55ab->53bcf119172c55ab,,,,,
SPCAL-000414,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15019,2019,8,2019,9,1.0,1.0,1.0,1.0,0.9997371144782615,SN7::L15-0632E-0892N_2528_4620_13::2019-08->2019-09::2314->2314::49359c577446af25->49359c577446af25,,,,,
SPCAL-000415,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15020,2019,9,2019,10,1.0,1.0,1.0,1.0,0.99973965965326,SN7::L15-0632E-0892N_2528_4620_13::2019-09->2019-10::2071->2071::c38a153b96366646->c38a153b96366646,,,,,
SPCAL-000416,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15021,2019,10,2019,11,1.0,1.0,1.0,1.0,0.9997421502009363,SN7::L15-0632E-0892N_2528_4620_13::2019-10->2019-11::708->708::0793b9ac019de8f5->0793b9ac019de8f5,,,,,
SPCAL-000417,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15022,2019,11,2019,12,1.0,1.0,1.0,1.0,0.999744564618419,SN7::L15-0632E-0892N_2528_4620_13::2019-11->2019-12::1780->1780::c0ba13817692a9be->c0ba13817692a9be,,,,,
SPCAL-000418,prospective_calibration_audit,L15-0632E-0892N_2528_4620_13,15023,2019,12,2020,1,1.0,1.0,1.0,1.0,0.9997470137556688,SN7::L15-0632E-0892N_2528_4620_13::2019-12->2020-01::265->265::9feec391221c21a3->9feec391221c21a3,,,,,
SPCAL-000419,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20000,2018,1,2018,2,1.0,1.0,1.0,1.0,0.9996766160468428,SN7::L15-0566E-1185N_2265_3451_13::2018-01->2018-02::16->16::fb1e69e3de92818f->fb1e69e3de92818f,,,,,
SPCAL-000420,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20001,2018,2,2018,3,1.0,1.0,1.0,1.0,0.9996844019974639,SN7::L15-0566E-1185N_2265_3451_13::2018-02->2018-03::0->0::98fa622d39eb2ed9->98fa622d39eb2ed9,,,,,
SPCAL-000421,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20002,2018,3,2018,4,1.0,1.0,1.0,1.0,0.9996854059470338,SN7::L15-0566E-1185N_2265_3451_13::2018-03->2018-04::6->6::2c09a3b324803444->2c09a3b324803444,,,,,
SPCAL-000422,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20003,2018,4,2018,5,1.0,1.0,1.0,1.0,0.999689409296962,SN7::L15-0566E-1185N_2265_3451_13::2018-04->2018-05::17->17::58b38e60d34e35f2->58b38e60d34e35f2,,,,,
SPCAL-000423,prospective_calibration_audit,L15-0566E-1185N_2265_3451_13,20004,2018,5,2018,7,1.0,1.0,1.0,1.0,0.9996910898849063,SN7::L15-0566E-1185N_2265_3451_13::2018-05->2018-07::26->31::3fff69d088b5eb62->3fff69d088b5eb62,,,,,
