domain,dataset,unit,target_row,proposal_source,block_definition,alpha,K,audit_policy,audit_budget_fraction,seeds,non_empty_seeds,release_rate,safe_release_rate,mean_release,min_release,max_release,actual_FTR_mean,actual_FTR_max,alpha_violation_rate,refusal_rate,raw_topK_actual_FTR_mean,best_mass_ratio_mean,max_observed_e_mean,required_e,block_coverage_mean,audit_candidates_inspected_mean,verified_positives_found_mean,verified_positive_yield_mean,cost_per_release_mean,cost_per_true_release_mean,dominant_empty_reason,evidence_status,paper_role,first_safe_release_budget_fraction
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,random,0.0,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.3269,0.21468801132393628,121.62683153977714,10.0,1.0,0.0,0.0,0.0,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,random,0.005,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.3269,0.2156265749682366,121.61554378443775,10.0,0.9998914812805209,539.75,84.45,0.15648092519905735,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,random,0.01,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.3269,0.21513658391273244,121.62228369512931,10.0,0.9999457406402605,1079.4,163.5,0.15149936144598503,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,random,0.02,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.3269,0.21564358457491833,121.60435464036193,10.0,0.9997829625610418,2158.85,332.05,0.1538323537276369,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,random,0.05,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.3269,0.21974139346983748,121.56511716415801,10.0,0.9994167118827997,5397.2,817.3,0.15144877917768104,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,random,0.1,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.3269,0.2224197496024428,122.84681345772756,10.0,0.9988198589256646,10794.3,1643.9,0.15231554132386707,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,random,0.2,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.3269,0.23473766402576907,127.605466218831,10.0,0.9976261530113943,21588.65,3294.85,0.15264949262156913,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,random,0.5,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.3269,0.3278689496189371,138.2671861675675,10.0,0.9927021161150298,53971.5,8259.05,0.15305590692439802,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,random,1.0,20,20,1.0,0.85,90.65,37,151,0.046468121323455805,0.12222222222222222,0.15,0.0,0.3269,2.3367455597791364,162.04854971274182,10.0,0.9785811177428106,107943.15,16521.5,0.15309142457757996,1190.7683397683397,1261.0181074766356,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,1.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,0.0,20,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1.0,0.3269,0.21468801132393628,121.62683153977714,10.0,1.0,0.0,0.0,0.0,inf,inf,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,0.005,20,20,1.0,0.85,90.75,37,151,0.04822076682610132,0.12222222222222222,0.15,0.0,0.3269,2.378631362239962,164.9573640344069,10.0,0.9986163863266413,539.75,342.55,0.6348603063460654,5.9476584022038566,6.305490654205608,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,0.01,20,20,1.0,0.85,90.75,37,151,0.04822076682610132,0.12222222222222222,0.15,0.0,0.3269,2.377334864335124,164.86883257620508,10.0,0.9980059685295715,1079.4,632.45,0.5859920396606013,11.89421487603306,12.609813084112151,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,0.02,20,20,1.0,0.85,90.75,37,151,0.04822076682610132,0.12222222222222222,0.15,0.0,0.3269,2.37558101344895,164.74684648880068,10.0,0.9971649484536084,2158.85,1188.35,0.5505104096073242,23.78898071625344,25.22021028037383,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,0.05,20,20,1.0,0.85,90.75,37,151,0.04822076682610132,0.12222222222222222,0.15,0.0,0.3269,2.370805802299654,164.41821508540434,10.0,0.9948996201844817,5397.2,2529.65,0.46876725163659827,59.473278236914595,63.05140186915888,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,0.1,20,20,1.0,0.85,90.65,37,151,0.046468121323455805,0.12222222222222222,0.15,0.0,0.3269,2.360749116380016,163.71740390415246,10.0,0.9900705371676615,10794.3,4212.55,0.3903085719572973,119.07666850523992,126.1016355140187,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,0.2,20,20,1.0,0.85,90.65,37,151,0.046468121323455805,0.12222222222222222,0.15,0.0,0.3269,2.3514065496490213,163.05955974234396,10.0,0.9855398806294087,21588.65,8323.35,0.3855249192002032,238.15388858246,252.20385514018696,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,0.5,20,20,1.0,0.85,90.65,37,151,0.046468121323455805,0.12222222222222222,0.15,0.0,0.3269,2.340910180715857,162.33439131034834,10.0,0.9805480195333696,53971.5,14319.9,0.2653742996248615,595.3833425261996,630.5081775700935,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_alignn_exact_stable_alpha010_K500,alignn_ff_modern_learned_materials_model,composition_family_pair,0.1,500,top_score,1.0,20,20,1.0,0.85,90.65,37,151,0.046468121323455805,0.12222222222222222,0.15,0.0,0.3269,2.3367455597791364,162.04854971274182,10.0,0.9785811177428106,107943.15,16521.5,0.15309142457757996,1190.7683397683397,1261.0181074766356,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.005
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.0,20,8,0.4,0.4,36.75,0,100,0.0010434782608695653,0.010869565217391304,0.0,0.6,0.03,0.9058874047527311,114.86404588281243,10.0,1.0,0.0,0.0,0.0,0.0,0.0,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.005,20,8,0.4,0.4,37.85,0,100,0.0015485287659200704,0.010869565217391304,0.0,0.6,0.03,0.9178219210275002,115.2841838773791,10.0,0.9998914812805209,539.75,84.45,0.15648092519905735,14.260237780713341,14.316976127320954,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.01,20,8,0.4,0.4,36.75,0,100,0.0010434782608695653,0.010869565217391304,0.0,0.6,0.03,0.9058496307566631,114.86101765337101,10.0,0.9999457406402605,1079.4,163.5,0.15149936144598503,29.371428571428574,29.451568894952256,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.02,20,9,0.45,0.45,41.95,0,100,0.0015205144225762784,0.010309278350515464,0.0,0.55,0.03,0.9086582904801048,114.8424784123443,10.0,0.9997829625610418,2158.85,332.05,0.1538323537276369,51.46245530393325,51.647129186602875,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.05,20,9,0.45,0.45,41.7,0,100,0.0015485287659200704,0.010869565217391304,0.0,0.55,0.03,0.9304164275658776,114.80384709510633,10.0,0.9994167118827997,5397.2,817.3,0.15144877917768104,129.4292565947242,129.8965102286402,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.1,20,9,0.45,0.45,42.85,0,100,0.0015485287659200704,0.010869565217391304,0.0,0.55,0.03,0.9526716391160177,116.09166835260162,10.0,0.9988198589256646,10794.3,1643.9,0.15231554132386707,251.9089848308051,252.79391100702574,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.2,20,9,0.45,0.45,43.15,0,100,0.0015154639175257733,0.010309278350515464,0.0,0.55,0.03,1.0046005566880034,116.18474220736293,10.0,0.9976261530113943,21588.65,3294.85,0.15264949262156913,500.3163383545771,502.06162790697675,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,0.5,20,15,0.75,0.75,69.5,0,100,0.007460311166496733,0.054945054945054944,0.0,0.25,0.03,1.4039396486377096,129.0241908564638,10.0,0.9927021161150298,53971.5,8259.05,0.15305590692439802,776.568345323741,784.4694767441861,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,random,1.0,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.238481815203315,162.04854971274182,10.0,0.9785811177428106,107943.15,16521.5,0.15309142457757996,1079.4315,1112.8159793814432,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.0,20,8,0.4,0.4,36.75,0,100,0.0010434782608695653,0.010869565217391304,0.0,0.6,0.03,0.9058874047527311,114.86404588281243,10.0,1.0,0.0,0.0,0.0,0.0,0.0,insufficient_high_e_mass_for_uniform_scs,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.005,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.476665284770883,164.95933146865946,10.0,0.9986299511665762,539.75,339.65,0.6296690031222022,5.3975,5.564432989690721,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.01,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.459583728928223,164.75078079520807,10.0,0.9971920781334779,1079.4,620.3,0.5749843131164826,10.794,11.127835051546393,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.02,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.447440886851211,164.60123439851878,10.0,0.9961611502984263,2158.85,1259.4,0.5835995650930761,21.5885,22.25618556701031,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.05,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.430711011042892,164.3965644829031,10.0,0.9947504069451982,5397.2,3182.25,0.5896886229901199,53.972,55.64123711340206,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.1,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.404960914653156,164.0776911749938,10.0,0.9925529028757459,10794.3,6001.15,0.5560214390304368,107.943,111.28144329896907,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.2,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.36028875204454,163.54016288128548,10.0,0.9888497015735215,21588.65,9653.65,0.4472165992654845,215.8865,222.5634020618557,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,0.5,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.296279440573224,162.75810404475502,10.0,0.9834644601193707,53971.5,13961.35,0.2587308787857726,539.715,556.4072164948453,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,materials_cgcnn_exact_stable_alpha010_K100,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.1,100,top_score,1.0,20,20,1.0,1.0,100.0,100,100,0.03,0.1,0.0,0.0,0.03,13.238481815203315,162.04854971274182,10.0,0.9785811177428106,107943.15,16521.5,0.15309142457757996,1079.4315,1112.8159793814432,,completed_simulated_audit_frontier,methodological_frontier_candidate_not_prospective_discovery,0.0
