candidate_id,formula,composition_key,structure_matcher_status,matched_public_source,matched_public_id,pool_duplicate_status,keep_for_followup,evidence_status
pgcgm-ffbd3ee843fc5a57,RbHO,ABC::H-O-Rb,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0d070708d22fbeeb,K4LiIr4,AB4C4::Ir-K-Li,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a70f41d98c03c410,Re4BIr4,AB4C4::B-Ir-Re,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-14736fb1e930ab23,Cr4Co4Au,AB4C4::Au-Co-Cr,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6fcd68b59611561f,Li2Hf2Os,AB2C2::Hf-Li-Os,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-dcd454bd86b27b3a,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e1f54f05e00ea5ff,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c73f4123fec479f8,ZrInAs,ABC::As-In-Zr,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9d2b3b53024e9e76,Si8Ni8Sb,AB8C8::Ni-Sb-Si,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-29b23d87a4657a14,Ga4Sb4Pt,AB4C4::Ga-Pt-Sb,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-18c8a3f83b7b9711,MnFeAs,ABC::As-Fe-Mn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c7a14d0d6b7eadc4,Ru4PbBr4,AB4C4::Br-Pb-Ru,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-22cda91d4666fbcf,Ti2InTe,ABC2::In-Te-Ti,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0840b9f1f6d50e94,MnPBr2,ABC2::Br-Mn-P,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-372cd151c6bb22d7,Ga2BiAu2,AB2C2::Au-Bi-Ga,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cd5e5df7b6099dcf,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b33b7bf430f64c1a,B2As2Cl,AB2C2::As-B-Cl,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-23481c7557846811,Bi4TeBr8,AB4C8::Bi-Br-Te,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bd23f5b715ef7def,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1543080c903a2c0b,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b7157233e8165a55,ZnHgBi,ABC::Bi-Hg-Zn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9d20128f6f171ee1,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3a1c2c9c0b5f96ca,Ta2GeIr2,AB2C2::Ge-Ir-Ta,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1b136a1d023fc06f,YCrAu,ABC::Au-Cr-Y,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8351158410b92359,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-eeeba06220c869bc,Na2TiSb,ABC2::Na-Sb-Ti,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0958f142fc9e585a,CuTeW,ABC::Cu-Te-W,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2baa09ae535f1cb6,CdBiTe,ABC::Bi-Cd-Te,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-170f93d6bcf3073e,Zr(FeAs)2,AB2C2::As-Fe-Zr,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-25b8bb672b165d68,Na2Mo2Pd,AB2C2::Mo-Na-Pd,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-668eba3d6dd579b9,Zr2NbCl,ABC2::Cl-Nb-Zr,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-dde38fc1ceda7ab1,Ca(Ti2H)2,AB2C4::Ca-H-Ti,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-94c8d359b3e86031,Sc4Te2Pb,AB2C4::Pb-Sc-Te,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b7475a1b70bec77d,Zn4CrI4,AB4C4::Cr-I-Zn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cc0736d1080d9883,Cr(HgPb)2,AB2C2::Cr-Hg-Pb,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-81f36c1b126346e1,Cd2Sn2Bi,AB2C2::Bi-Cd-Sn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9fa37ef092b53a92,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-febe1ac10958e46c,Rb(TcPt)2,AB2C2::Pt-Rb-Tc,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-610ea2a96255ef0b,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c161a7ba7e98028d,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a8c32834b7381c51,Na(YTa)2,AB2C2::Na-Ta-Y,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1b6c75522d2a3371,CoTcI,ABC::Co-I-Tc,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9009d2be1b878f1c,BaLiFe,ABC::Ba-Fe-Li,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e54d6c8573f29fdf,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-05108a3caa3ee697,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-353869e6f01f2bf9,K(NbZn)2,AB2C2::K-Nb-Zn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0193d9fe0e8d32a7,V4ZnPt2,AB2C4::Pt-V-Zn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-03d74a6342b73a2f,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ede8021a7ea77812,Ti(GeP)2,AB2C2::Ge-P-Ti,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6f024ebe68d6f1e9,KCdSn,ABC::Cd-K-Sn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-e816a6d9f9bcc65a,K2W2I,AB2C2::I-K-W,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-96c6b88c2c750646,K(HgPd2)4,AB4C8::Hg-K-Pd,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-09101865b53800ef,Be(BiOs)2,AB2C2::Be-Bi-Os,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bed24aaa8a20e7ed,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1aa3021dd1bdc94c,TiNiAu,ABC::Au-Ni-Ti,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5d2e97f4c73a258c,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-09ebf0f2d966a56e,NaHfIn,ABC::Hf-In-Na,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0c8ac4667a657641,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-30a6c049339a48d8,Ta2Ge2Ir,AB2C2::Ge-Ir-Ta,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bf205bb4178c93a1,HfTaRe,ABC::Hf-Re-Ta,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5ea005ffcef917e6,Na2BRh2,AB2C2::B-Na-Rh,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b9652b4af5a84c7d,NaAgGe,ABC::Ag-Ge-Na,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2a2de927bf402a39,Sr(HfTi)2,AB2C2::Hf-Sr-Ti,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4cad5f9ec776b533,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-063c845621f84182,TlAuO,ABC::Au-O-Tl,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-47ff6a48e2a8a049,MnInPd,ABC::In-Mn-Pd,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d85d68019d2ad933,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0635a63797b455b7,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bf98b26a218d07d7,YNbSe,ABC::Nb-Se-Y,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3b2f4a357aff39e1,RbPW,ABC::P-Rb-W,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f20c61d5c1d1f1c3,Tc(NiB)4,AB4C4::B-Ni-Tc,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7c635235708aae2c,AgSnIr2,ABC2::Ag-Ir-Sn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0ad611ab8c0020be,ZrGeF,ABC::F-Ge-Zr,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-766dfb8ccd6bbb14,NaLiBr2,ABC2::Br-Li-Na,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-aaafdb1323f6970f,K2YAs2,AB2C2::As-K-Y,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-95a42c91a6d56849,RbScO,ABC::O-Rb-Sc,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-724e4166f8c0df14,Ir2Os2W,AB2C2::Ir-Os-W,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b969647ad25cedbf,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f1f46c4ed64156f7,Mg4Au4O,AB4C4::Au-Mg-O,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cefa5dae02072846,Ru(PtAu)2,AB2C2::Au-Pt-Ru,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-790c773605636121,HfAlAs2,ABC2::Al-As-Hf,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-35f442de73cfdc6e,K2Mn4Be,AB2C4::Be-K-Mn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-f81747ee180aa933,Ni4SnIr4,AB4C4::Ir-Ni-Sn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a060e045ecfd24c1,VZn2F4,AB2C4::F-V-Zn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7a8c224c86a6379a,TlNiPt,ABC::Ni-Pt-Tl,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cb090ec2604ade9c,Rb(Ga2Bi)2,AB2C4::Bi-Ga-Rb,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-3f21203ebf602abe,GaRhW,ABC::Ga-Rh-W,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-36a4abe9ff7e7c36,CoSnO,ABC::Co-O-Sn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-7f7043f27a6189d6,Hg2Ge2S,AB2C2::Ge-Hg-S,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d6b60fbf422bba69,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-532f36b93f4530ea,MgSiTe,ABC::Mg-Si-Te,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c54cfcd34a653dff,Nb2SiRu2,AB2C2::Nb-Ru-Si,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d6d845a96a21d3ae,KZnRh,ABC::K-Rh-Zn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a784874da24aace6,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6774f1cbbc24b863,YVAg,ABC::Ag-V-Y,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-20532794f51aa75d,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-dd769616ff94fc72,Rb(ZrS)2,AB2C2::Rb-S-Zr,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8f51f0b70a159e56,Ga2Mo2Ru,AB2C2::Ga-Mo-Ru,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9b605eb3d53ca047,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ed9ae0d908c5c74a,Ru4PbC4,AB4C4::C-Pb-Ru,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-92d193f42e179dd9,Na2AsAu,ABC2::As-Au-Na,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-71781f8bf53908ad,BaZnO,ABC::Ba-O-Zn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b6bbe281722740d4,Li8CoAu4,AB4C8::Au-Co-Li,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-81d3e0eb99bd8b37,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a0aa4774ab0f0f2e,HfIrI,ABC::Hf-I-Ir,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-457d3fee787934a4,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-249b228a8240cf3d,YScPt,ABC::Pt-Sc-Y,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-27d823c89ef0e94d,Ta2NbTe4,AB2C4::Nb-Ta-Te,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-efdce019e07f7084,BaMgIn,ABC::Ba-In-Mg,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b1da506234090df7,BaAlSb,ABC::Al-Ba-Sb,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-082652cf05a6a547,Ca2B2W,AB2C2::B-Ca-W,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5fdafe1a9fb2764b,Cr2Fe2Ir,AB2C2::Cr-Fe-Ir,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-436ba919ea44b249,Tl4WO4,AB4C4::O-Tl-W,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2ed1afc151edb5d0,TcPtRh,ABC::Pt-Rh-Tc,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-07eee718fa470d84,CsSbN,ABC::Cs-N-Sb,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-038e706f686d30c7,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4e84feb890784e7e,In2Pb2N,AB2C2::In-N-Pb,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b730ccdee1326c66,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1ace3ee3c3d9996a,CsPdN,ABC::Cs-N-Pd,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-a953ab37caa752e0,NaAsAu2,ABC2::As-Au-Na,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-9db8883b72899424,Tl2Cr4Bi,AB2C4::Bi-Cr-Tl,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-19ee34997741adc4,S2I4Br,AB2C4::Br-I-S,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b27797e06bfe7654,HgTe2Mo,ABC2::Hg-Mo-Te,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d8c4457adcdc53cb,Ca2Sc2Hg,AB2C2::Ca-Hg-Sc,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6c36ba7987852895,CsPdN,ABC::Cs-N-Pd,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-87be9b711c467ea1,V2Ir2Pt,AB2C2::Ir-Pt-V,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-114211218cc9aa51,HgBiPt,ABC::Bi-Hg-Pt,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d7e981f255b24d66,Rb2SrW2,AB2C2::Rb-Sr-W,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-aa5b244893132dcc,TaAgCl2,ABC2::Ag-Cl-Ta,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0aa68700408183aa,ZrMoBr,ABC::Br-Mo-Zr,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ab2135be95e57788,P8H4F,AB4C8::F-H-P,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-0ea5f90c761841f5,KCdSn,ABC::Cd-K-Sn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-cde5fd416d4d44a2,ScTaNb,ABC::Nb-Sc-Ta,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-ff36d80ce7a626ad,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c0da15092fd01f12,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fe829b017c723eea,Na(GaRu)2,AB2C2::Ga-Na-Ru,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6226ff0ffc808c64,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-48290d869c4e6e13,Rb2Os2Se,AB2C2::Os-Rb-Se,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c62a190d48462a6f,Zn4Fe8P,AB4C8::Fe-P-Zn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-2a50b7f60745ea8f,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-da97c2cbe2bcea5c,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-aa1747456c25377f,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5d0fb9c893351ae4,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-af87d5536f24e1ee,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-b97d2a1a7cc5549b,V(BSb)8,AB8C8::B-Sb-V,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-874c6822a0bf8412,Ca2NiBi2,AB2C2::Bi-Ca-Ni,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-1a93f52e2c8f38a5,Cu2Te2Pt,AB2C2::Cu-Pt-Te,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-c6718eb804af8c8c,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-8d2a11c8f6246aeb,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-27cf29274e5a5dcf,Ni(HgSe)2,AB2C2::Hg-Ni-Se,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-bce5c6b03f8c41c4,ZrCrSn,ABC::Cr-Sn-Zr,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-84094c24b8a24b89,TaAlGa,ABC::Al-Ga-Ta,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-5583ba2ae4e37b99,Mo2P2Cl,AB2C2::Cl-Mo-P,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-fd2b4152eadc69f7,Ca4Nb4Cu,AB4C4::Ca-Cu-Nb,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-09314d794952ee84,TaBeAl,ABC::Al-Be-Ta,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-48b16c916f0412dc,MoHS2,ABC2::H-Mo-S,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-65e97cffdd3ba730,Na(FeSi)2,AB2C2::Fe-Na-Si,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4b42be9bdbebb276,K(MnBe)2,AB2C2::Be-K-Mn,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-d48c803b11a9567e,,::,external_public_label_index_checked,,,unique_candidate_id,False,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-4fe37c3e7aea7028,As2P4N,AB2C4::As-N-P,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
pgcgm-6496cea7a6daf7d7,Co4Sb2W,AB2C4::Co-Sb-W,external_public_label_index_checked,,,unique_candidate_id,True,candidate_pool_public_label_excluded_pending_alignnff_scores
