domain,row_id,rerun_type,match_level,log_size_tau,alpha,K,seed,released,actual_FTR,raw_topK_FTR,max_observed_e,best_mass_ratio,self_consistency_margin,tau,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,p_min_effective,gamma,emax_effective,required_e,evidence_status
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,2,0,0.0,0.28,78.16677605047381,0.7300676460065385,-8.544942706478768,10.1010101010101,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,2,91,0.01098901098901099,0.28,111.82781130489346,1.0491046547736198,2.6980579545944963,54.94505494505495,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,2,115,0.017391304347826087,0.28,164.60714181580366,3.3909071214055557,5.244539795811761,43.47826086956522,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,3,0,0.0,0.296,33.43252789202024,0.3294145456520183,-9.41237423909094,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,3,0,0.0,0.296,78.73433491610385,0.312072674349029,-8.84909730429641,10.0,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,3,0,0.0,0.296,113.03150987148702,0.4908770955485449,-8.75822481808276,10.16260162601626,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,3,37,0.0,0.296,164.52842759729413,1.2175103642199765,29.393292462158996,135.13513513513513,3686,3670,0.9956592512208355,0.00027240533914464724,0.12182910242513326,164.52842759729413,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,4,0,0.0,0.342,33.43228262897233,0.39718615273769536,-8.603314949635546,10.080645161290322,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,4,0,0.0,0.342,78.55965939127105,0.5392152136373929,-8.153679555241863,10.080645161290322,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,4,0,0.0,0.342,111.03866455671314,0.7220030842778303,-7.824624085659386,10.060362173038229,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,4,88,0.07954545454545454,0.342,164.56778526884978,2.205208322602587,5.8935645900062426,56.81818181818181,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,5,0,0.0,0.29,32.39878992068775,0.5267779299623649,-8.69715972774686,10.0,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,5,0,0.0,0.29,76.89980899056913,0.8800395266121653,-4.837115862412688,40.32258064516129,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,5,91,0.04395604395604396,0.29,112.45043488286825,1.0648300405738986,3.562090141423006,54.94505494505495,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,5,100,0.0,0.29,164.60714181580366,2.9958499810476265,12.726465504194358,50.0,3686,3672,0.9962018448182312,0.0002722570106180234,0.12182101890347945,164.60714181580366,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,6,0,0.0,0.41,33.4806377028365,0.28648094872552304,-9.345287967910357,10.548523206751053,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,6,0,0.0,0.41,77.77334976605486,0.31736528557759996,-8.844104968660009,10.080645161290322,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,6,0,0.0,0.41,111.45360634297401,0.393536620594348,-8.484982851488747,10.16260162601626,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,6,38,0.02631578947368421,0.41,164.6858515373797,1.251612471684086,33.106904168958664,131.57894736842104,3686,3674,0.9967444384156267,0.00027210884353741496,0.12181294085397648,164.6858515373797,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,7,0,0.0,0.364,33.92102061420024,0.37046622198011886,-8.940312509605226,10.330578512396693,3686,3678,0.9978296256104178,0.0002718129926610492,0.12179680114443378,164.84325750151808,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,7,0,0.0,0.364,78.1215280223751,0.5099635752361963,-8.478968040830898,10.266940451745379,3686,3678,0.9978296256104178,0.0002718129926610492,0.12179680114443378,164.84325750151808,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,7,0,0.0,0.364,112.2002548691271,0.5864794588868378,-8.099678764544532,10.060362173038229,3686,3678,0.9978296256104178,0.0002718129926610492,0.12179680114443378,164.84325750151808,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,7,66,0.015151515151515152,0.364,164.84325750151808,2.109993696019431,13.924506444478084,75.75757575757575,3686,3678,0.9978296256104178,0.0002718129926610492,0.12179680114443378,164.84325750151808,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,8,0,0.0,0.346,35.874953433493296,0.37879220918818834,-9.033415948667097,10.04016064257028,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,8,0,0.0,0.346,76.85633837405292,0.5431430505804131,-8.75521486283468,10.0,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,8,0,0.0,0.346,107.03832777981242,0.7740632227251001,-8.559410057618651,10.12145748987854,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,8,61,0.01639344262295082,0.346,164.56778526884978,1.8760727520648874,7.56675364209444,81.96721311475409,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,strict,0.25,0.1,500,9,0,0.0,0.31,33.726679114574246,0.43045756087950227,-8.565277115309593,10.1010101010101,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,medium,0.75,0.1,500,9,0,0.0,0.31,78.99557989397701,0.5907405701228173,-8.431567462324773,10.16260162601626,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,loose,1.25,0.1,500,9,0,0.0,0.31,112.90691742245309,0.7682685881799991,-8.025153971082602,10.548523206751053,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
materials_discovery,materials_alignn_alpha010_K500,size_matched_blockmax,global_original,,0.1,500,9,84,0.047619047619047616,0.31,164.56778526884978,2.271035436710127,3.187936884378537,59.52380952380952,3686,3671,0.9959305480195334,0.0002723311546840959,0.12182505997986512,164.56778526884978,10.0,completed_candidate_level_materials_rerun
