domain,dataset,unit,target_row,proposal_source,block_definition,rho,alpha,K,seed,contamination_mode,epsilon_false_verified_positive,observed_true_positives_in_calibration,false_candidates_injected_as_verified_positive,realized_verified_positive_contamination_rate,removed_from_calibration_null,released,actual_FTR,violates_alpha,raw_topK_actual_FTR,best_mass_ratio,self_consistency_margin,tau_k,max_observed_e,required_e,emax_effective,block_coverage,n_cal_blocks,n_nonempty_null_cal_blocks,empty_reason,evidence_status
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,6,adversarial,0.02,1570,31,0.019362898188632106,1601,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,6,random,0.05,1570,78,0.04733009708737864,1648,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,6,adversarial,0.05,1570,78,0.04733009708737864,1648,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,6,random,0.1,1570,157,0.09090909090909091,1727,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,6,adversarial,0.1,1570,157,0.09090909090909091,1727,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,random,0.0,1566,0,0.0,1566,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,adversarial,0.0,1566,0,0.0,1566,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,random,0.005,1566,8,0.005082592121982211,1574,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,adversarial,0.005,1566,8,0.005082592121982211,1574,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,random,0.01,1566,16,0.010113780025284451,1582,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,adversarial,0.01,1566,16,0.010113780025284451,1582,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,random,0.02,1566,31,0.019411396368190358,1597,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,adversarial,0.02,1566,31,0.019411396368190358,1597,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,random,0.05,1566,78,0.04744525547445255,1644,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,adversarial,0.05,1566,78,0.04744525547445255,1644,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,random,0.1,1566,157,0.09112013929193268,1723,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,7,adversarial,0.1,1566,157,0.09112013929193268,1723,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,random,0.0,1452,0,0.0,1452,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,adversarial,0.0,1452,0,0.0,1452,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,random,0.005,1452,7,0.004797806716929404,1459,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,adversarial,0.005,1452,7,0.004797806716929404,1459,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,random,0.01,1452,15,0.010224948875255624,1467,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,adversarial,0.01,1452,15,0.010224948875255624,1467,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,random,0.02,1452,29,0.019581363943281565,1481,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,adversarial,0.02,1452,29,0.019581363943281565,1481,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,random,0.05,1452,73,0.04786885245901639,1525,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,adversarial,0.05,1452,73,0.04786885245901639,1525,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,random,0.1,1452,145,0.09079524107701942,1597,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,8,adversarial,0.1,1452,145,0.09079524107701942,1597,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,random,0.0,1519,0,0.0,1519,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,adversarial,0.0,1519,0,0.0,1519,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,random,0.005,1519,8,0.005239030779305829,1527,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,adversarial,0.005,1519,8,0.005239030779305829,1527,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,random,0.01,1519,15,0.009778357235984355,1534,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,adversarial,0.01,1519,15,0.009778357235984355,1534,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,random,0.02,1519,30,0.019367333763718526,1549,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,adversarial,0.02,1519,30,0.019367333763718526,1549,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,random,0.05,1519,76,0.04764890282131661,1595,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,adversarial,0.05,1519,76,0.04764890282131661,1595,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,random,0.1,1519,152,0.09096349491322561,1671,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,9,adversarial,0.1,1519,152,0.09096349491322561,1671,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,random,0.0,1307,0,0.0,1307,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,adversarial,0.0,1307,0,0.0,1307,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,random,0.005,1307,7,0.00532724505327245,1314,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,adversarial,0.005,1307,7,0.00532724505327245,1314,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,random,0.01,1307,13,0.009848484848484848,1320,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,adversarial,0.01,1307,13,0.009848484848484848,1320,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,random,0.02,1307,26,0.019504876219054765,1333,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,adversarial,0.02,1307,26,0.019504876219054765,1333,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,random,0.05,1307,65,0.047376093294460644,1372,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,adversarial,0.05,1307,65,0.047376093294460644,1372,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,random,0.1,1307,131,0.09109874826147427,1438,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,10,adversarial,0.1,1307,131,0.09109874826147427,1438,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,random,0.0,1563,0,0.0,1563,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,adversarial,0.0,1563,0,0.0,1563,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,random,0.005,1563,8,0.005092297899427116,1571,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,adversarial,0.005,1563,8,0.005092297899427116,1571,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,random,0.01,1563,16,0.01013299556681444,1579,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,adversarial,0.01,1563,16,0.01013299556681444,1579,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,random,0.02,1563,31,0.01944792973651192,1594,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,adversarial,0.02,1563,31,0.01944792973651192,1594,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,random,0.05,1563,78,0.04753199268738574,1641,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,adversarial,0.05,1563,78,0.04753199268738574,1641,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,random,0.1,1563,156,0.09075043630017451,1719,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,11,adversarial,0.1,1563,156,0.09075043630017451,1719,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,assumption_violation_sensitivity_not_formal_guarantee
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,0.1,300,12,random,0.0,1314,0,0.0,1314,300,0.0,False,0.0,1.3321283238137231,3.321283238137232,10.0,13.321283238137232,10.0,13.321283238137232,1.0,189,189,,formal_assumption_intact_reference
