audit_item_id,intended_arm,source_audit_id,human_label,ai_label,ai_matches_existing_publication_label,diagnostic_scope
CTC-PHASE81-0133,parc_release_core,CTC-AUDIT-00542,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0134,parc_release_core,CTC-AUDIT-00969,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0135,parc_release_core,CTC-AUDIT-00548,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0136,calibration_one_sided_support_pool,CTC-AUDIT-01693,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0137,raw_topK_reference_overlap,CTC-AUDIT-00132,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0138,calibration_one_sided_support_pool,CTC-AUDIT-01939,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0139,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-00909,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0140,hard_negative_or_uncertain_control,CTC-AUDIT-02546,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0141,calibration_one_sided_support_pool,CTC-AUDIT-01995,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0142,hard_negative_or_uncertain_control,CTC-AUDIT-02561,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0143,parc_release_core,CTC-AUDIT-00305,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0144,hard_negative_or_uncertain_control,CTC-AUDIT-02523,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0145,parc_release_core,CTC-AUDIT-00716,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0146,raw_topK_reference_overlap,CTC-AUDIT-00137,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0147,parc_release_core,CTC-AUDIT-00651,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0148,hard_negative_or_uncertain_control,CTC-AUDIT-02552,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0149,hard_negative_or_uncertain_control,CTC-AUDIT-02524,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0150,raw_topK_reference_overlap,CTC-AUDIT-00124,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0151,calibration_one_sided_support_pool,CTC-AUDIT-01661,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0152,parc_release_core,CTC-AUDIT-00923,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0153,raw_topK_reference_overlap,CTC-AUDIT-00091,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0154,calibration_one_sided_support_pool,CTC-AUDIT-02374,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0155,raw_topK_reference_overlap,CTC-AUDIT-00064,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0156,parc_release_core,CTC-AUDIT-00559,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0157,parc_release_core,CTC-AUDIT-01030,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0158,parc_release_core,CTC-AUDIT-00688,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0159,calibration_one_sided_support_pool,CTC-AUDIT-01798,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0160,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-02370,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0161,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01456,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0162,calibration_one_sided_support_pool,CTC-AUDIT-01396,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0163,parc_release_core,CTC-AUDIT-00948,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0164,hard_negative_or_uncertain_control,CTC-AUDIT-02533,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0165,raw_topK_reference_overlap,CTC-AUDIT-00103,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0166,parc_release_core,CTC-AUDIT-00850,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0167,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01733,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0168,calibration_one_sided_support_pool,CTC-AUDIT-01439,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0169,parc_release_core,CTC-AUDIT-00749,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0170,calibration_one_sided_support_pool,CTC-AUDIT-02337,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0171,parc_release_core,CTC-AUDIT-00703,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0172,calibration_one_sided_support_pool,CTC-AUDIT-02048,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0173,calibration_one_sided_support_pool,CTC-AUDIT-02491,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0174,parc_release_core,CTC-AUDIT-01015,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0175,calibration_one_sided_support_pool,CTC-AUDIT-01475,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0176,parc_release_core,CTC-AUDIT-00892,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0177,parc_release_core,CTC-AUDIT-00908,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0178,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-00775,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0179,raw_topK_reference_overlap,CTC-AUDIT-00120,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0180,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-00333,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0181,parc_release_core,CTC-AUDIT-01039,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0182,calibration_one_sided_support_pool,CTC-AUDIT-02100,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0183,parc_release_core,CTC-AUDIT-00812,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0184,parc_release_core,CTC-AUDIT-00798,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0185,parc_release_core,CTC-AUDIT-00663,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0186,hard_negative_or_uncertain_control,CTC-AUDIT-02550,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0187,calibration_one_sided_support_pool,CTC-AUDIT-01696,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0188,calibration_one_sided_support_pool,CTC-AUDIT-02015,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0189,raw_topK_reference_overlap,CTC-AUDIT-00142,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0190,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-02139,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0191,parc_release_core,CTC-AUDIT-01023,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0192,parc_release_core,CTC-AUDIT-00628,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0193,calibration_one_sided_support_pool,CTC-AUDIT-01874,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0194,calibration_one_sided_support_pool,CTC-AUDIT-01828,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0195,calibration_one_sided_support_pool,CTC-AUDIT-01348,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0196,calibration_one_sided_support_pool,CTC-AUDIT-02339,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0197,parc_release_core,CTC-AUDIT-00671,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0198,parc_release_core,CTC-AUDIT-00589,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0199,raw_topK_reference_overlap,CTC-AUDIT-00220,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0200,parc_release_core,CTC-AUDIT-00417,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0201,parc_release_core,CTC-AUDIT-00397,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0202,hard_negative_or_uncertain_control,CTC-AUDIT-02540,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0203,hard_negative_or_uncertain_control,CTC-AUDIT-02542,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0204,parc_release_core,CTC-AUDIT-00308,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0205,parc_release_core,CTC-AUDIT-00962,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0206,hard_negative_or_uncertain_control,CTC-AUDIT-02556,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0207,calibration_one_sided_support_pool,CTC-AUDIT-01446,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0208,parc_release_core,CTC-AUDIT-00595,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0209,parc_release_core,CTC-AUDIT-00863,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0210,parc_release_core,CTC-AUDIT-00412,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0211,parc_release_core,CTC-AUDIT-00877,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0212,raw_topK_reference_overlap,CTC-AUDIT-00076,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0213,parc_release_core,CTC-AUDIT-00880,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0214,parc_release_core,CTC-AUDIT-00353,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0215,parc_release_core,CTC-AUDIT-00570,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0216,parc_release_core,CTC-AUDIT-00550,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0217,calibration_one_sided_support_pool,CTC-AUDIT-01163,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0218,calibration_one_sided_support_pool,CTC-AUDIT-02310,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0219,parc_release_core,CTC-AUDIT-00492,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0220,calibration_one_sided_support_pool,CTC-AUDIT-01356,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0221,calibration_one_sided_support_pool,CTC-AUDIT-01134,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0222,calibration_one_sided_support_pool,CTC-AUDIT-01347,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0223,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01741,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0224,parc_release_core,CTC-AUDIT-00835,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0225,parc_release_core,CTC-AUDIT-00991,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0226,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-00917,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0227,raw_topK_reference_overlap,CTC-AUDIT-00121,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0228,calibration_one_sided_support_pool,CTC-AUDIT-02221,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0229,calibration_one_sided_support_pool,CTC-AUDIT-01900,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0230,raw_topK_reference_overlap,CTC-AUDIT-00247,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0231,parc_release_core,CTC-AUDIT-00544,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0232,parc_release_core,CTC-AUDIT-00858,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0233,raw_topK_reference_overlap,CTC-AUDIT-00179,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0234,raw_topK_reference_overlap,CTC-AUDIT-00097,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0235,parc_release_core,CTC-AUDIT-00396,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0236,parc_release_core,CTC-AUDIT-00710,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0237,parc_release_core,CTC-AUDIT-00523,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0238,raw_topK_reference_overlap,CTC-AUDIT-00119,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0239,calibration_one_sided_support_pool,CTC-AUDIT-01954,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0240,hard_negative_or_uncertain_control,CTC-AUDIT-02544,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0241,hard_negative_or_uncertain_control,CTC-AUDIT-02535,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0242,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01492,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0243,parc_release_core,CTC-AUDIT-00995,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0244,parc_release_core,CTC-AUDIT-00939,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0245,hard_negative_or_uncertain_control,CTC-AUDIT-02536,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0246,parc_release_core,CTC-AUDIT-00673,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0247,parc_release_core,CTC-AUDIT-00870,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0248,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01768,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0249,calibration_one_sided_support_pool,CTC-AUDIT-01281,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0250,raw_topK_reference_overlap,CTC-AUDIT-00156,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0251,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01209,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0252,parc_release_core,CTC-AUDIT-00385,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0253,raw_topK_reference_overlap,CTC-AUDIT-00170,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0254,calibration_one_sided_support_pool,CTC-AUDIT-01481,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0255,parc_release_core,CTC-AUDIT-00303,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0256,calibration_one_sided_support_pool,CTC-AUDIT-02311,same_cell_link,uncertain,False,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0257,hard_negative_or_uncertain_control,CTC-AUDIT-02541,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0258,parc_release_core,CTC-AUDIT-00608,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0259,parc_release_core,CTC-AUDIT-00669,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0260,raw_topK_reference_overlap,CTC-AUDIT-00298,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0261,raw_topK_reference_overlap,CTC-AUDIT-00118,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0262,random_blind_control_from_available_reviewed_rows,CTC-AUDIT-01266,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0263,calibration_one_sided_support_pool,CTC-AUDIT-01158,same_cell_link,same_cell_supported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
CTC-PHASE81-0264,hard_negative_or_uncertain_control,CTC-AUDIT-02548,not_same_cell_link,unsupported,True,retrospective_internal_sanity_against_existing_phase78_publication_labels;not_used_for_AI_generation;not_a_new_human_review_result
