domain,dataset,unit,proposal_source,block_definition,rho,observed_positive_strategy,alpha,K,seed,released,actual_FTR,raw_topK_actual_FTR,partial_UTR_seen_by_PARC,max_observed_e,selected_e_min,selected_e_mean,selected_e_max,required_emax,emax_effective,best_mass_ratio,self_consistency_margin,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,empty_reason,release_feasible
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,10,100,0.01,0.01,0.01,164.64649723852398,89.57628868309655,160.14228472519838,164.64649723852398,10.0,164.64649723852398,15.476770740421255,79.57628868309655,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,10,166,0.06626506024096386,0.17,0.17,164.64649723852398,20.045602847962716,113.17337293476793,164.64649723852398,10.0,164.64649723852398,5.158923580140418,1.9733136913362124,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,10,143,0.03496503496503497,0.25,0.25,164.64649723852398,40.061656781060655,127.5127333055704,164.64649723852398,10.0,164.64649723852398,3.095354148084251,5.096621816025689,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,1000,10,94,0.0,0.353,0.353,164.64649723852398,164.64649723852398,164.646497238524,164.64649723852398,10.0,164.64649723852398,1.5476770740421255,58.26351851511973,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,5000,10,0,0.0,0.3734,0.81,164.64649723852398,0.0,0.0,0.0,10.0,164.64649723852398,0.3095354148084251,-9.617716974729571,3686,3673,0.9964731416169289,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,50,10,50,0.0,0.0,0.0,164.64649723852398,164.64649723852398,164.64649723852398,164.64649723852398,5.0,164.64649723852398,32.9292994477048,159.64649723852398,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,100,10,100,0.01,0.01,0.01,164.64649723852398,89.57628868309655,160.14228472519838,164.64649723852398,5.0,164.64649723852398,30.95354148084251,84.57628868309655,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,300,10,300,0.17,0.17,0.17,164.64649723852398,6.180769253856642,66.65435631634557,164.64649723852398,5.0,164.64649723852398,10.317847160280836,1.180769253856642,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,10,183,0.08743169398907104,0.25,0.25,164.64649723852398,14.42496513008301,104.13671019270953,164.64649723852398,5.0,164.64649723852398,6.190708296168502,0.7637629442906597,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,10,143,0.03496503496503497,0.353,0.353,164.64649723852398,40.061656781060655,127.5127333055704,164.64649723852398,5.0,164.64649723852398,3.095354148084251,5.096621816025689,3686,3673,0.9964731416169289,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,5000,10,0,0.0,0.3734,0.81,164.64649723852398,0.0,0.0,0.0,5.0,164.64649723852398,0.6190708296168502,-4.6177169747295705,3686,3673,0.9964731416169289,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,50,11,50,0.0,0.0,0.0,164.6858515373797,164.6858515373797,164.6858515373797,164.6858515373797,20.0,164.6858515373797,8.234292576868985,144.6858515373797,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,100,11,100,0.04,0.04,0.04,164.6858515373797,40.070971997741424,127.33059356215344,164.6858515373797,20.0,164.6858515373797,5.599318952270911,20.070971997741424,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,300,11,72,0.0,0.22333333333333333,0.22333333333333333,164.6858515373797,89.59744867750774,160.51427360072017,164.6858515373797,20.0,164.6858515373797,1.8664396507569703,6.264115344174414,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,500,11,68,0.0,0.318,0.318,164.6858515373797,164.6858515373797,164.68585153737976,164.6858515373797,20.0,164.6858515373797,1.1198637904541822,17.627028007967965,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,1000,11,0,0.0,0.409,0.409,164.6858515373797,0.0,0.0,0.0,20.0,164.6858515373797,0.5599318952270911,-17.892012294832643,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,5000,11,0,0.0,0.4134,0.8384,164.6858515373797,0.0,0.0,0.0,20.0,164.6858515373797,0.11198637904541822,-19.642065386184523,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,50,11,50,0.0,0.0,0.0,164.6858515373797,164.6858515373797,164.6858515373797,164.6858515373797,10.0,164.6858515373797,16.46858515373797,154.6858515373797,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,11,100,0.04,0.04,0.04,164.6858515373797,40.070971997741424,127.33059356215344,164.6858515373797,10.0,164.6858515373797,11.198637904541823,30.070971997741424,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,11,138,0.09420289855072464,0.22333333333333333,0.22333333333333333,164.6858515373797,21.800639359784864,100.10555098060578,164.6858515373797,10.0,164.6858515373797,3.7328793015139405,0.061508925002254244,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,11,72,0.0,0.318,0.318,164.6858515373797,89.59744867750774,160.51427360072017,164.6858515373797,10.0,164.6858515373797,2.2397275809083643,20.1530042330633,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,1000,11,68,0.0,0.409,0.409,164.6858515373797,164.6858515373797,164.68585153737976,164.6858515373797,10.0,164.6858515373797,1.1198637904541822,17.627028007967965,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,5000,11,0,0.0,0.4134,0.8384,164.6858515373797,0.0,0.0,0.0,10.0,164.6858515373797,0.22397275809083644,-9.642065386184523,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,50,11,50,0.0,0.0,0.0,164.6858515373797,164.6858515373797,164.6858515373797,164.6858515373797,5.0,164.6858515373797,32.93717030747594,159.6858515373797,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,100,11,100,0.04,0.04,0.04,164.6858515373797,40.070971997741424,127.33059356215344,164.6858515373797,5.0,164.6858515373797,22.397275809083645,35.070971997741424,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,300,11,300,0.22333333333333333,0.22333333333333333,0.22333333333333333,164.6858515373797,6.314375105195275,51.30345351940702,164.6858515373797,5.0,164.6858515373797,7.465758603027881,1.3143751051952748,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,11,156,0.11538461538461539,0.318,0.318,164.6858515373797,16.223385226271542,90.61668065805729,164.6858515373797,5.0,164.6858515373797,4.479455161816729,0.1977442006305168,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,11,72,0.0,0.409,0.409,164.6858515373797,89.59744867750774,160.51427360072017,164.6858515373797,5.0,164.6858515373797,2.2397275809083643,20.1530042330633,3686,3674,0.9967444384156267,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,5000,11,0,0.0,0.4134,0.8384,164.6858515373797,0.0,0.0,0.0,5.0,164.6858515373797,0.4479455161816729,-4.642065386184523,3686,3674,0.9967444384156267,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,50,12,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,20.0,164.60714181580366,8.230357090790182,144.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,100,12,100,0.06,0.06,0.06,164.60714181580366,89.55512804294817,154.0998598876039,164.60714181580366,20.0,164.60714181580366,7.078107098079557,69.55512804294817,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,300,12,126,0.0873015873015873,0.28,0.28,164.60714181580366,62.72646550419436,139.29062444528387,164.60714181580366,20.0,164.60714181580366,2.359369032693186,15.107417885146745,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,500,12,119,0.07563025210084033,0.374,0.374,164.60714181580366,89.55512804294817,143.79439850064216,164.60714181580366,20.0,164.60714181580366,1.4156214196159114,5.521514597570018,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,1000,12,0,0.0,0.443,0.443,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.7078107098079557,-17.797988162271444,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,5000,12,0,0.0,0.4246,0.8378,164.60714181580366,0.0,0.0,0.0,20.0,164.60714181580366,0.14156214196159114,-19.64482144885876,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,50,12,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,10.0,164.60714181580366,16.460714181580364,154.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,12,100,0.06,0.06,0.06,164.60714181580366,89.55512804294817,154.0998598876039,164.60714181580366,10.0,164.60714181580366,14.156214196159114,79.55512804294817,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,12,145,0.11724137931034483,0.28,0.28,164.60714181580366,21.790625303724457,124.68230074115785,164.60714181580366,10.0,164.60714181580366,4.718738065386372,1.100970131310664,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,12,129,0.09302325581395349,0.374,0.374,164.60714181580366,40.05234125627107,136.98275739437656,164.60714181580366,10.0,164.60714181580366,2.8312428392318227,1.2926513337904524,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,1000,12,119,0.07563025210084033,0.443,0.443,164.60714181580366,89.55512804294817,143.79439850064216,164.60714181580366,10.0,164.60714181580366,1.4156214196159114,5.521514597570018,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,5000,12,0,0.0,0.4246,0.8378,164.60714181580366,0.0,0.0,0.0,10.0,164.60714181580366,0.2831242839231823,-9.64482144885876,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,50,12,50,0.0,0.0,0.0,164.60714181580366,164.60714181580366,164.60714181580366,164.60714181580366,5.0,164.60714181580366,32.92142836316073,159.60714181580366,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,100,12,100,0.06,0.06,0.06,164.60714181580366,89.55512804294817,154.0998598876039,164.60714181580366,5.0,164.60714181580366,28.31242839231823,84.55512804294817,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,300,12,300,0.28,0.28,0.28,164.60714181580366,6.179385168110146,66.18404585901949,164.60714181580366,5.0,164.60714181580366,9.437476130772744,1.1793851681101462,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,12,196,0.21428571428571427,0.374,0.374,164.60714181580366,13.00453250439059,96.51105474191725,164.60714181580366,5.0,164.60714181580366,5.6624856784636455,0.24943046357426546,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,12,129,0.09302325581395349,0.443,0.443,164.60714181580366,40.05234125627107,136.98275739437656,164.60714181580366,5.0,164.60714181580366,2.8312428392318227,1.2926513337904524,3686,3672,0.9962018448182312,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,5000,12,0,0.0,0.4246,0.8378,164.60714181580366,0.0,0.0,0.0,5.0,164.60714181580366,0.5662485678463646,-4.64482144885876,3686,3672,0.9962018448182312,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,50,13,50,0.0,0.0,0.0,164.4890688007673,164.4890688007673,164.4890688007673,164.4890688007673,20.0,164.4890688007673,8.224453440038365,144.4890688007673,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,100,13,100,0.0,0.0,0.0,164.4890688007673,89.49164224593963,158.48927467638106,164.4890688007673,20.0,164.4890688007673,7.5664971648352966,69.49164224593963,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,300,13,167,0.041916167664670656,0.17666666666666667,0.17666666666666667,164.4890688007673,40.024392832215845,120.99414073628087,164.4890688007673,20.0,164.4890688007673,2.5221657216117657,4.096249119640994,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,500,13,118,0.025423728813559324,0.262,0.262,164.4890688007673,89.49164224593963,147.96421210224588,164.4890688007673,20.0,164.4890688007673,1.5132994329670593,4.745879534075229,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,1000,13,0,0.0,0.367,0.367,164.4890688007673,0.0,0.0,0.0,20.0,164.4890688007673,0.7566497164835296,-18.09211615110875,3686,3669,0.9953879544221378,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,5000,13,0,0.0,0.3976,0.822,164.4890688007673,0.0,0.0,0.0,20.0,164.4890688007673,0.15132994329670593,-19.610146622449466,3686,3669,0.9953879544221378,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,50,13,50,0.0,0.0,0.0,164.4890688007673,164.4890688007673,164.4890688007673,164.4890688007673,10.0,164.4890688007673,16.44890688007673,154.4890688007673,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,13,100,0.0,0.0,0.0,164.4890688007673,89.49164224593963,158.48927467638106,164.4890688007673,10.0,164.4890688007673,15.132994329670593,79.49164224593963,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,13,200,0.095,0.17666666666666667,0.17666666666666667,164.4890688007673,16.204864013147013,104.32431381856266,164.4890688007673,10.0,164.4890688007673,5.044331443223531,1.204864013147013,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,13,168,0.041666666666666664,0.262,0.262,164.4890688007673,34.102828946345255,120.47693054705508,164.4890688007673,10.0,164.4890688007673,3.0265988659341185,4.340924184440496,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,1000,13,118,0.025423728813559324,0.367,0.367,164.4890688007673,89.49164224593963,147.96421210224588,164.4890688007673,10.0,164.4890688007673,1.5132994329670593,4.745879534075229,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,5000,13,0,0.0,0.3976,0.822,164.4890688007673,0.0,0.0,0.0,10.0,164.4890688007673,0.30265988659341186,-9.610146622449466,3686,3669,0.9953879544221378,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,50,13,50,0.0,0.0,0.0,164.4890688007673,164.4890688007673,164.4890688007673,164.4890688007673,5.0,164.4890688007673,32.89781376015346,159.4890688007673,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,100,13,100,0.0,0.0,0.0,164.4890688007673,89.49164224593963,158.48927467638106,164.4890688007673,5.0,164.4890688007673,30.265988659341186,84.49164224593963,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,300,13,300,0.17666666666666667,0.17666666666666667,0.17666666666666667,164.4890688007673,6.445566001733298,72.70949662951651,164.4890688007673,5.0,164.4890688007673,10.088662886447063,1.4455660017332983,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,500,13,241,0.12863070539419086,0.262,0.262,164.4890688007673,10.47882994670825,88.52561716730968,164.4890688007673,5.0,164.4890688007673,6.053197731868237,0.10538596330576233,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,1000,13,168,0.041666666666666664,0.367,0.367,164.4890688007673,34.102828946345255,120.47693054705508,164.4890688007673,5.0,164.4890688007673,3.0265988659341185,4.340924184440496,3686,3669,0.9953879544221378,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.2,5000,13,0,0.0,0.3976,0.822,164.4890688007673,0.0,0.0,0.0,5.0,164.4890688007673,0.6053197731868237,-4.6101466224494665,3686,3669,0.9953879544221378,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,50,14,50,0.0,0.0,0.0,164.80390769444054,164.80390769444054,164.80390769444054,164.80390769444054,20.0,164.80390769444054,8.240195384722027,144.80390769444054,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,100,14,100,0.01,0.01,0.01,164.80390769444054,62.80005399673524,162.01240079142661,164.80390769444054,20.0,164.80390769444054,7.992989523180367,42.80005399673524,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,300,14,106,0.009433962264150943,0.17666666666666667,0.17666666666666667,164.80390769444054,62.80005399673524,156.39660757663276,164.80390769444054,20.0,164.80390769444054,2.6643298410601224,6.196280411829584,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,500,14,97,0.010309278350515464,0.278,0.278,164.80390769444054,164.80390769444054,164.80390769444054,164.80390769444054,20.0,164.80390769444054,1.5985979046360734,61.71112418928591,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,1000,14,0,0.0,0.399,0.399,164.80390769444054,0.0,0.0,0.0,20.0,164.80390769444054,0.7992989523180367,-17.850983974436758,3686,3677,0.99755832881172,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.05,5000,14,0,0.0,0.4006,0.8286,164.80390769444054,0.0,0.0,0.0,20.0,164.80390769444054,0.15985979046360735,-19.655294744680138,3686,3677,0.99755832881172,insufficient_high_e_mass_for_uniform_scs,False
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,50,14,50,0.0,0.0,0.0,164.80390769444054,164.80390769444054,164.80390769444054,164.80390769444054,10.0,164.80390769444054,16.480390769444053,154.80390769444054,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,100,14,100,0.01,0.01,0.01,164.80390769444054,62.80005399673524,162.01240079142661,164.80390769444054,10.0,164.80390769444054,15.985979046360734,52.80005399673524,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,300,14,163,0.012269938650306749,0.17666666666666667,0.17666666666666667,164.80390769444054,18.58794740236694,112.28371899713363,164.80390769444054,10.0,164.80390769444054,5.328659682120245,0.18303942690681652,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,500,14,108,0.009259259259259259,0.278,0.278,164.80390769444054,48.77967729276237,154.40370146026476,164.80390769444054,10.0,164.80390769444054,3.197195809272147,2.4833809964660816,3686,3677,0.99755832881172,,True
materials_discovery,Matbench Discovery WBM unique prototypes,stable_inorganic_crystal_candidate,cgcnn_ensemble_learned_materials_model,composition_family_pair,0.05,top_score,0.1,1000,14,97,0.010309278350515464,0.399,0.399,164.80390769444054,164.80390769444054,164.80390769444054,164.80390769444054,10.0,164.80390769444054,1.5985979046360734,61.71112418928591,3686,3677,0.99755832881172,,True
