domain,dataset,unit,target_row,proposal_source,block_definition,alpha,K,seed,audit_policy,audit_budget_fraction,calibration_candidates,audit_candidates_inspected,verified_positives_found,verified_positive_yield,released,actual_FTR,alpha_violation,raw_topK_actual_FTR,max_observed_e,selected_e_min,selected_e_mean,selected_e_max,required_e,emax_effective,best_mass_ratio,self_consistency_margin,tau_k,n_cal_blocks,n_nonempty_null_cal_blocks,block_coverage,empty_reason,safe_release,evidence_status
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,6,block_balanced_top_score,0.2,73515,14703,7294,0.49608923348976397,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,6,diversity_round_robin,0.0,73515,0,0,0.0,0,0.0,False,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.04699526671604092,-9.534272983836395,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,6,diversity_round_robin,0.0,73515,0,0,0.0,0,0.0,False,0.0,3.1239074769632684,0.0,0.0,0.0,10.0,13.321283238137232,0.036546344298108734,-9.634536557018913,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,6,diversity_round_robin,0.005,73515,368,368,1.0,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.5861364624780383,-7.242532675947794,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,6,diversity_round_robin,0.005,73515,368,368,1.0,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.19537882082601277,-9.377256023560538,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,6,diversity_round_robin,0.01,73515,735,735,1.0,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,6,diversity_round_robin,0.01,73515,735,735,1.0,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.5150896185413063,-8.947209235628128,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,6,diversity_round_robin,0.02,73515,1470,1402,0.9537414965986395,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,6,diversity_round_robin,0.02,73515,1470,1402,0.9537414965986395,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.5861364624780382,-8.71616653819734,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,6,diversity_round_robin,0.05,73515,3676,2729,0.7423830250272034,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,6,diversity_round_robin,0.05,73515,3676,2729,0.7423830250272034,240,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137228,13.321283238137232,10.0,13.321283238137232,1.0657026590509786,0.8212832381372319,12.5,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,6,diversity_round_robin,0.1,73515,7352,4207,0.5722252448313384,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,6,diversity_round_robin,0.1,73515,7352,4207,0.5722252448313384,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,6,diversity_round_robin,0.2,73515,14703,7294,0.49608923348976397,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,6,diversity_round_robin,0.2,73515,14703,7294,0.49608923348976397,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,random,0.0,77505,0,0,0.0,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04979659194168575,-9.502034080583142,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,random,0.0,77505,0,0,0.0,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,random,0.005,77505,388,77,0.19845360824742267,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04979659194168575,-9.502034080583142,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,random,0.005,77505,388,77,0.19845360824742267,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,random,0.01,77505,775,152,0.19612903225806452,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04979659194168575,-9.502034080583142,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,random,0.01,77505,775,152,0.19612903225806452,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,random,0.02,77505,1550,304,0.19612903225806452,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.050502543317849244,-9.494974566821508,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,random,0.02,77505,1550,304,0.19612903225806452,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.03800040067461753,-9.619995993253825,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,random,0.05,77505,3875,749,0.19329032258064516,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.050502543317849244,-9.494974566821508,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,random,0.05,77505,3875,749,0.19329032258064516,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,random,0.1,77505,7750,1528,0.19716129032258065,0,0.0,False,0.0,7.601295818325583,0.0,0.0,0.0,10.0,13.321283238137232,0.051983921942873455,-9.480160780571266,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,random,0.1,77505,7750,1528,0.19716129032258065,0,0.0,False,0.0,7.601295818325583,0.0,0.0,0.0,10.0,13.321283238137232,0.0380005772947073,-9.619995993253825,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,random,0.2,77505,15501,3039,0.19605186762144378,0,0.0,False,0.0,7.601295818325583,0.0,0.0,0.0,10.0,13.321283238137232,0.05526011948533177,-9.447398805146682,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,random,0.2,77505,15501,3039,0.19605186762144378,0,0.0,False,0.0,7.601295818325583,0.0,0.0,0.0,10.0,13.321283238137232,0.03961147913361991,-9.604095257474478,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,top_score,0.0,77505,0,0,0.0,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04979659194168575,-9.502034080583142,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,top_score,0.0,77505,0,0,0.0,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,top_score,0.005,77505,388,388,1.0,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,top_score,0.005,77505,388,388,1.0,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,top_score,0.01,77505,775,775,1.0,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,top_score,0.01,77505,775,775,1.0,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,top_score,0.02,77505,1550,1550,1.0,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,top_score,0.02,77505,1550,1550,1.0,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,top_score,0.05,77505,3875,3875,1.0,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,top_score,0.05,77505,3875,3875,1.0,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,top_score,0.1,77505,7750,7749,0.9998709677419355,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,top_score,0.1,77505,7750,7749,0.9998709677419355,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,top_score,0.2,77505,15501,15327,0.9887749177472421,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,top_score,0.2,77505,15501,15327,0.9887749177472421,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,block_balanced_top_score,0.0,77505,0,0,0.0,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04979659194168575,-9.502034080583142,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,block_balanced_top_score,0.0,77505,0,0,0.0,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,block_balanced_top_score,0.005,77505,388,388,1.0,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.5994577457161754,-6.079269354050591,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,block_balanced_top_score,0.005,77505,388,388,1.0,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.19981924857205846,-9.194150535748186,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,block_balanced_top_score,0.01,77505,775,775,1.0,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,block_balanced_top_score,0.01,77505,775,775,1.0,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.590576890224084,-8.512012644139192,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,block_balanced_top_score,0.02,77505,1550,1440,0.9290322580645162,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,block_balanced_top_score,0.02,77505,1550,1440,0.9290322580645162,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.8880855492091488,-1.678716761862768,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,block_balanced_top_score,0.05,77505,3875,2758,0.711741935483871,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,block_balanced_top_score,0.05,77505,3875,2758,0.711741935483871,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,block_balanced_top_score,0.1,77505,7750,4242,0.5473548387096774,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,block_balanced_top_score,0.1,77505,7750,4242,0.5473548387096774,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,block_balanced_top_score,0.2,77505,15501,7890,0.5089994193922973,100,0.0,False,0.0,13.321283238137232,13.321283238137232,13.321283238137232,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,block_balanced_top_score,0.2,77505,15501,7890,0.5089994193922973,300,0.0,False,0.0,13.321283238137232,13.321283238137232,13.32128323813723,13.321283238137232,10.0,13.321283238137232,1.3321283238137231,3.321283238137232,10.0,189,189,1.0,,True,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,diversity_round_robin,0.0,77505,0,0,0.0,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.04979659194168575,-9.502034080583142,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,diversity_round_robin,0.0,77505,0,0,0.0,0,0.0,False,0.0,4.337397312616074,0.0,0.0,0.0,10.0,13.321283238137232,0.037257522722946385,-9.627424772770537,,189,189,1.0,observed_e_below_required_emax,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K100,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,100,7,diversity_round_robin,0.005,77505,388,388,1.0,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.5994577457161754,-6.079269354050591,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
biomedical_cell_tracking,Cell Tracking Challenge learned-hybrid held-out sequence,cell_link,ctc_learned_strict_alpha010_K300,ctc_learned_hybrid_appearance_sequence_disjoint,video_id,0.1,300,7,diversity_round_robin,0.005,77505,388,388,1.0,0,0.0,False,0.0,13.321283238137232,0.0,0.0,0.0,10.0,13.321283238137232,0.19981924857205846,-9.194150535748186,,189,189,1.0,insufficient_high_e_mass_for_uniform_scs,False,completed_simulated_audit_frontier
