rho,alpha,seed,M,released,actual_FTR,partial_UTR_seen_by_PARC,raw_topM_actual_FTR,raw_topM_partial_unsupported_rate,n_cal_blocks,n_nonempty_null_cal_blocks,p_min_effective,gamma,emax_effective,required_emax,max_observed_e,best_mass_ratio,tau_k,self_consistency_margin,empty_reason
0.1,0.1,3,300,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.02724996442435557,,,resolution_below_required_emax
0.1,0.1,3,500,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.02540384164664619,,,resolution_below_required_emax
0.1,0.2,3,100,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.09188772572359928,,,observed_e_below_required_emax
0.1,0.2,3,300,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.05449992884871114,,,observed_e_below_required_emax
0.1,0.2,3,500,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.05080768329329238,,,observed_e_below_required_emax
0.1,0.1,4,100,0,0.0,0.0,0.0,0.91,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.044565546975945655,,,resolution_below_required_emax
0.1,0.1,4,300,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.02866385098836277,,,resolution_below_required_emax
0.1,0.1,4,500,0,0.0,0.0,0.002,0.902,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.025986640446774196,,,resolution_below_required_emax
0.1,0.2,4,100,0,0.0,0.0,0.0,0.91,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.08913109395189131,,,observed_e_below_required_emax
0.1,0.2,4,300,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.05732770197672554,,,observed_e_below_required_emax
0.1,0.2,4,500,0,0.0,0.0,0.002,0.902,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.05197328089354839,,,observed_e_below_required_emax
0.1,0.1,5,100,0,0.0,0.0,0.0,0.92,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,1.6704902592588868,0.031135165357962367,,,resolution_below_required_emax
0.1,0.1,5,300,0,0.0,0.0,0.0,0.8966666666666666,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,1.6704902592588868,0.026921037846243022,,,resolution_below_required_emax
0.1,0.1,5,500,0,0.0,0.0,0.016,0.896,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,1.6704902592588868,0.02540384164664619,,,resolution_below_required_emax
0.1,0.2,5,100,0,0.0,0.0,0.0,0.92,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,1.6704902592588868,0.062270330715924735,,,observed_e_below_required_emax
0.1,0.2,5,300,0,0.0,0.0,0.0,0.8966666666666666,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,1.6704902592588868,0.053842075692486044,,,observed_e_below_required_emax
0.1,0.2,5,500,0,0.0,0.0,0.016,0.896,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,1.6704902592588868,0.05080768329329238,,,observed_e_below_required_emax
0.1,0.1,6,100,0,0.0,0.0,0.0,0.88,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.04486648499067444,,,resolution_below_required_emax
0.1,0.1,6,300,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.03113516535796237,,,resolution_below_required_emax
0.1,0.1,6,500,0,0.0,0.0,0.0,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.027489398318753404,,,resolution_below_required_emax
0.1,0.2,6,100,0,0.0,0.0,0.0,0.88,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.08973296998134889,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,6,300,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.06227033071592474,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,6,500,0,0.0,0.0,0.0,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05497879663750681,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.1,7,100,0,0.0,0.0,0.0,0.94,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.2836767587847775,0.04195481847380508,,,resolution_below_required_emax
0.1,0.1,7,300,0,0.0,0.0,0.0,0.9033333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.2836767587847775,0.028294747072605392,,,resolution_below_required_emax
0.1,0.1,7,500,0,0.0,0.0,0.0,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.2836767587847775,0.026601089871976968,,,resolution_below_required_emax
0.1,0.2,7,100,0,0.0,0.0,0.0,0.94,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.2836767587847775,0.08390963694761017,,,observed_e_below_required_emax
0.1,0.2,7,300,0,0.0,0.0,0.0,0.9033333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.2836767587847775,0.056589494145210785,,,observed_e_below_required_emax
0.1,0.2,7,500,0,0.0,0.0,0.0,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.2836767587847775,0.053202179743953935,,,observed_e_below_required_emax
0.1,0.1,8,100,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.039436716977081905,,,resolution_below_required_emax
0.1,0.1,8,300,0,0.0,0.0,0.0,0.88,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.028294747072605392,,,resolution_below_required_emax
0.1,0.1,8,500,0,0.0,0.0,0.002,0.896,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.025986640446774196,,,resolution_below_required_emax
0.1,0.2,8,100,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.07887343395416381,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,8,300,0,0.0,0.0,0.0,0.88,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.056589494145210785,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,8,500,0,0.0,0.0,0.002,0.896,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05197328089354839,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.1,9,100,0,0.0,0.0,0.0,0.85,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.03944350143580919,,,resolution_below_required_emax
0.1,0.1,9,300,0,0.0,0.0,0.0,0.8766666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.027588270179980022,,,resolution_below_required_emax
0.1,0.1,9,500,0,0.0,0.0,0.0,0.884,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.025466907637838713,,,resolution_below_required_emax
0.1,0.2,9,100,0,0.0,0.0,0.0,0.85,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.07888700287161839,,,observed_e_below_required_emax
0.1,0.2,9,300,0,0.0,0.0,0.0,0.8766666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.055176540359960044,,,observed_e_below_required_emax
0.1,0.2,9,500,0,0.0,0.0,0.0,0.884,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.050933815275677426,,,observed_e_below_required_emax
0.1,0.1,10,100,0,0.0,0.0,0.0,0.88,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.04027662573485289,,,resolution_below_required_emax
0.1,0.1,10,300,0,0.0,0.0,0.0,0.8933333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02749630927938009,,,resolution_below_required_emax
0.1,0.1,10,500,0,0.0,0.0,0.008,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02540384164664619,,,resolution_below_required_emax
0.1,0.2,10,100,0,0.0,0.0,0.0,0.88,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.08055325146970578,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,10,300,0,0.0,0.0,0.0,0.8933333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05499261855876018,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,10,500,0,0.0,0.0,0.008,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05080768329329238,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.1,11,100,0,0.0,0.0,0.0,0.88,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.03415762222322108,,,resolution_below_required_emax
0.1,0.1,11,300,0,0.0,0.0,0.0033333333333333335,0.8966666666666666,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02569144608723695,,,resolution_below_required_emax
0.1,0.1,11,500,0,0.0,0.0,0.042,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02458363719574539,,,resolution_below_required_emax
0.1,0.2,11,100,0,0.0,0.0,0.0,0.88,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.06831524444644216,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,11,300,0,0.0,0.0,0.0033333333333333335,0.8966666666666666,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.0513828921744739,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,11,500,0,0.0,0.0,0.042,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.04916727439149078,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.1,12,100,0,0.0,0.0,0.0,0.92,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.03944350143580919,,,resolution_below_required_emax
0.1,0.1,12,300,0,0.0,0.0,0.0,0.91,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.026292880296497352,,,resolution_below_required_emax
0.1,0.1,12,500,0,0.0,0.0,0.006,0.906,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02512352616115287,,,resolution_below_required_emax
0.1,0.2,12,100,0,0.0,0.0,0.0,0.92,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.07888700287161839,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,12,300,0,0.0,0.0,0.0,0.91,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.052585760592994704,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,12,500,0,0.0,0.0,0.006,0.906,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05024705232230574,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.1,13,100,0,0.0,0.0,0.0,0.82,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.04818531446537678,,,resolution_below_required_emax
0.1,0.1,13,300,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.027936380405237198,,,resolution_below_required_emax
0.1,0.1,13,500,0,0.0,0.0,0.002,0.896,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.026601089871976968,,,resolution_below_required_emax
0.1,0.2,13,100,0,0.0,0.0,0.0,0.82,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.09637062893075356,,,observed_e_below_required_emax
0.1,0.2,13,300,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.055872760810474396,,,observed_e_below_required_emax
0.1,0.2,13,500,0,0.0,0.0,0.002,0.896,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.053202179743953935,,,observed_e_below_required_emax
0.1,0.1,14,100,0,0.0,0.0,0.0,0.94,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.043845422397712636,,,resolution_below_required_emax
0.1,0.1,14,300,0,0.0,0.0,0.0,0.9033333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.029044204159888468,,,resolution_below_required_emax
0.1,0.1,14,500,0,0.0,0.0,0.002,0.91,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02569144608723695,,,resolution_below_required_emax
0.1,0.2,14,100,0,0.0,0.0,0.0,0.94,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.08769084479542527,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,14,300,0,0.0,0.0,0.0,0.9033333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.058088408319776935,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,14,500,0,0.0,0.0,0.002,0.91,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.0513828921744739,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.1,15,100,0,0.0,0.0,0.0,0.92,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.04107767944833224,,,resolution_below_required_emax
0.1,0.1,15,300,0,0.0,0.0,0.0,0.8966666666666666,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.028294747072605392,,,resolution_below_required_emax
0.1,0.1,15,500,0,0.0,0.0,0.002,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02551888091873226,,,resolution_below_required_emax
0.1,0.2,15,100,0,0.0,0.0,0.0,0.92,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.08215535889666448,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,15,300,0,0.0,0.0,0.0,0.8966666666666666,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.056589494145210785,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,15,500,0,0.0,0.0,0.002,0.904,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05103776183746452,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.1,16,100,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.05321034022389821,,,resolution_below_required_emax
0.1,0.1,16,300,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.026921037846243022,,,resolution_below_required_emax
0.1,0.1,16,500,0,0.0,0.0,0.0,0.884,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02540384164664619,,,resolution_below_required_emax
0.1,0.2,16,100,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.10642068044779641,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,16,300,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.053842075692486044,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.2,16,500,0,0.0,0.0,0.0,0.884,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.05080768329329238,,,insufficient_high_e_mass_for_uniform_scs
0.1,0.1,17,100,0,0.0,0.0,0.0,0.83,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.04195481847380508,,,resolution_below_required_emax
0.1,0.1,17,300,0,0.0,0.0,0.0,0.8866666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.03113516535796237,,,resolution_below_required_emax
0.1,0.1,17,500,0,0.0,0.0,0.0,0.876,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.026921037846243025,,,resolution_below_required_emax
0.1,0.2,17,100,0,0.0,0.0,0.0,0.83,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.08390963694761017,,,observed_e_below_required_emax
0.1,0.2,17,300,0,0.0,0.0,0.0,0.8866666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.06227033071592474,,,observed_e_below_required_emax
0.1,0.2,17,500,0,0.0,0.0,0.0,0.876,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.05384207569248605,,,observed_e_below_required_emax
0.1,0.1,18,100,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,1.3381318988514506,0.03256608066284297,,,resolution_below_required_emax
0.1,0.1,18,300,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,1.3381318988514506,0.026289742856300386,,,resolution_below_required_emax
0.1,0.1,18,500,0,0.0,0.0,0.02,0.898,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,1.3381318988514506,0.02512352616115287,,,resolution_below_required_emax
0.1,0.2,18,100,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,1.3381318988514506,0.06513216132568594,,,observed_e_below_required_emax
0.1,0.2,18,300,0,0.0,0.0,0.0,0.89,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,1.3381318988514506,0.05257948571260077,,,observed_e_below_required_emax
0.1,0.2,18,500,0,0.0,0.0,0.02,0.898,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,1.3381318988514506,0.05024705232230574,,,observed_e_below_required_emax
0.1,0.1,19,100,0,0.0,0.0,0.0,0.91,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.03944350143580919,,,resolution_below_required_emax
0.1,0.1,19,300,0,0.0,0.0,0.0,0.9333333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.029044204159888468,,,resolution_below_required_emax
0.1,0.1,19,500,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.02703196470896073,,,resolution_below_required_emax
0.1,0.2,19,100,0,0.0,0.0,0.0,0.91,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.07888700287161839,,,observed_e_below_required_emax
0.1,0.2,19,300,0,0.0,0.0,0.0,0.9333333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.058088408319776935,,,observed_e_below_required_emax
0.1,0.2,19,500,0,0.0,0.0,0.0,0.9,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.05406392941792146,,,observed_e_below_required_emax
0.25,0.1,0,100,0,0.0,0.0,0.0,0.81,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.04153527028906703,,,resolution_below_required_emax
0.25,0.1,0,300,0,0.0,0.0,0.0,0.7733333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.030689595329052122,,,resolution_below_required_emax
0.25,0.1,0,500,0,0.0,0.0,0.002,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.026977464780112016,,,resolution_below_required_emax
0.25,0.2,0,100,0,0.0,0.0,0.0,0.81,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.08307054057813407,,,observed_e_below_required_emax
0.25,0.2,0,300,0,0.0,0.0,0.0,0.7733333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.061379190658104245,,,observed_e_below_required_emax
0.25,0.2,0,500,0,0.0,0.0,0.002,0.77,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.05395492956022403,,,observed_e_below_required_emax
0.25,0.1,1,100,0,0.0,0.0,0.0,0.85,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.03360754760415527,,,resolution_below_required_emax
0.25,0.1,1,300,0,0.0,0.0,0.0,0.8033333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.025986640446774192,,,resolution_below_required_emax
0.25,0.1,1,500,0,0.0,0.0,0.006,0.782,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.02458363719574539,,,resolution_below_required_emax
0.25,0.2,1,100,0,0.0,0.0,0.0,0.85,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.06721509520831054,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,1,300,0,0.0,0.0,0.0,0.8033333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.051973280893548385,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,1,500,0,0.0,0.0,0.006,0.782,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.04916727439149078,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,2,100,0,0.0,0.0,0.0,0.76,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.042727792461473665,,,resolution_below_required_emax
0.25,0.1,2,300,0,0.0,0.0,0.0,0.72,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.029442999836266283,,,resolution_below_required_emax
0.25,0.1,2,500,0,0.0,0.0,0.0,0.76,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.026388281153001153,,,resolution_below_required_emax
0.25,0.2,2,100,0,0.0,0.0,0.0,0.76,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.08545558492294733,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,2,300,0,0.0,0.0,0.0,0.72,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.058885999672532566,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.2,2,500,0,0.0,0.0,0.0,0.76,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.052776562306002306,,,insufficient_high_e_mass_for_uniform_scs
0.25,0.1,3,100,0,0.0,0.0,0.0,0.78,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.04708257196407332,,,resolution_below_required_emax
0.25,0.1,3,300,0,0.0,0.0,0.0,0.7533333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.028294747072605392,,,resolution_below_required_emax
0.25,0.1,3,500,0,0.0,0.0,0.0,0.752,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.8508847178071597,0.026921037846243025,,,resolution_below_required_emax
0.25,0.2,3,100,0,0.0,0.0,0.0,0.78,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.09416514392814664,,,observed_e_below_required_emax
0.25,0.2,3,300,0,0.0,0.0,0.0,0.7533333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.056589494145210785,,,observed_e_below_required_emax
0.25,0.2,3,500,0,0.0,0.0,0.0,0.752,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.8508847178071597,0.05384207569248605,,,observed_e_below_required_emax
0.25,0.1,4,100,0,0.0,0.0,0.0,0.78,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.04548442423318164,,,resolution_below_required_emax
0.25,0.1,4,300,0,0.0,0.0,0.0,0.7566666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.03007580342247108,,,resolution_below_required_emax
0.25,0.1,4,500,0,0.0,0.0,0.002,0.752,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,3.89735835689296,0.026601089871976968,,,resolution_below_required_emax
0.25,0.2,4,100,0,0.0,0.0,0.0,0.78,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.09096884846636329,,,observed_e_below_required_emax
0.25,0.2,4,300,0,0.0,0.0,0.0,0.7566666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.06015160684494216,,,observed_e_below_required_emax
0.25,0.2,4,500,0,0.0,0.0,0.002,0.752,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,3.89735835689296,0.053202179743953935,,,observed_e_below_required_emax
0.25,0.1,5,100,0,0.0,0.0,0.0,0.74,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.2836767587847775,0.031135165357962367,,,resolution_below_required_emax
0.25,0.1,5,300,0,0.0,0.0,0.0,0.7566666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.2836767587847775,0.02724996442435557,,,resolution_below_required_emax
0.25,0.1,5,500,0,0.0,0.0,0.016,0.748,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,2.2836767587847775,0.025986640446774196,,,resolution_below_required_emax
0.25,0.2,5,100,0,0.0,0.0,0.0,0.74,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.2836767587847775,0.062270330715924735,,,observed_e_below_required_emax
0.25,0.2,5,300,0,0.0,0.0,0.0,0.7566666666666667,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.2836767587847775,0.05449992884871114,,,observed_e_below_required_emax
0.25,0.2,5,500,0,0.0,0.0,0.016,0.748,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,2.2836767587847775,0.05197328089354839,,,observed_e_below_required_emax
0.25,0.1,6,100,0,0.0,0.0,0.0,0.71,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.04708257196407332,,,resolution_below_required_emax
0.25,0.1,6,300,0,0.0,0.0,0.0,0.7333333333333333,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.03113516535796237,,,resolution_below_required_emax
0.25,0.1,6,500,0,0.0,0.0,0.0,0.752,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,10.0,6.651292527987276,0.027249964424355573,,,resolution_below_required_emax
0.25,0.2,6,100,0,0.0,0.0,0.0,0.71,78,78,0.012658227848101266,0.22886186853915486,6.651292527987276,5.0,6.651292527987276,0.09416514392814664,,,insufficient_high_e_mass_for_uniform_scs
