dataset,video_id,path_id,score,score_original_owlv2,score_rerank_v1,objectness,semantic_margin,temporal_stability,association_score,path_length,candidate_rank,score_source
OVT-B,982,ovtb_v982_p022482,0.6063760757446288,0.3856267929077148,0.6063760757446288,0.3856267929077148,0.3856267929077148,8,0.875,8,2875,owlv2_rerank_v1
OVT-B,749,ovtb_v749_p017492,0.6063672825694084,0.3856121376156807,0.6063672825694084,0.3856121376156807,0.3856121376156807,8,0.875,8,2876,owlv2_rerank_v1
OVT-B,1782,ovtb_v1782_p037760,0.6063234158924647,0.4331580741064889,0.6063234158924647,0.4331580741064889,0.4331580741064889,7,0.8571428571428571,7,2877,owlv2_rerank_v1
OVT-B,1752,ovtb_v1752_p037204,0.6063162250178201,0.4331460893154144,0.6063162250178201,0.4331460893154144,0.4331460893154144,7,0.8571428571428571,7,2878,owlv2_rerank_v1
OVT-B,320,ovtb_v320_p009088,0.6062614247202873,0.3854357078671455,0.6062614247202873,0.3854357078671455,0.3854357078671455,8,0.875,8,2879,owlv2_rerank_v1
OVT-B,1940,ovtb_v1940_p041786,0.6062522314488887,0.3854203857481479,0.6062522314488887,0.3854203857481479,0.3854203857481479,8,0.875,8,2880,owlv2_rerank_v1
OVT-B,1769,ovtb_v1769_p037487,0.6062479354441166,0.3854132257401943,0.6062479354441166,0.3854132257401943,0.3854132257401943,8,0.875,8,2881,owlv2_rerank_v1
OVT-B,517,ovtb_v517_p012894,0.6061501957476139,0.3852503262460232,0.6061501957476139,0.3852503262460232,0.3852503262460232,8,0.875,8,2882,owlv2_rerank_v1
OVT-B,601,ovtb_v601_p014781,0.6061492748558521,0.3852487914264202,0.6061492748558521,0.3852487914264202,0.3852487914264202,8,0.875,8,2883,owlv2_rerank_v1
OVT-B,1546,ovtb_v1546_p033311,0.606147227436304,0.3852453790605068,0.606147227436304,0.3852453790605068,0.3852453790605068,8,0.875,8,2884,owlv2_rerank_v1
OVT-B,23,ovtb_v23_p001933,0.606116595864296,0.5935276597738266,0.606116595864296,0.5935276597738266,0.5935276597738266,4,0.75,4,2885,owlv2_rerank_v1
OVT-B,1728,ovtb_v1728_p036749,0.6060877740383148,0.535146290063858,0.6060877740383148,0.535146290063858,0.535146290063858,5,0.8,5,2886,owlv2_rerank_v1
OVT-B,1689,ovtb_v1689_p036003,0.6060043358802796,0.5350072264671326,0.6060043358802796,0.5350072264671326,0.5350072264671326,5,0.8,5,2887,owlv2_rerank_v1
OVT-B,625,ovtb_v625_p015326,0.6059739768505097,0.5349566280841828,0.6059739768505097,0.5349566280841828,0.5349566280841828,5,0.8,5,2888,owlv2_rerank_v1
OVT-B,347,ovtb_v347_p009597,0.6059685900807381,0.3849476501345634,0.6059685900807381,0.3849476501345634,0.3849476501345634,8,0.875,8,2889,owlv2_rerank_v1
OVT-B,311,ovtb_v311_p008865,0.6059630893170833,0.3849384821951389,0.6059630893170833,0.3849384821951389,0.3849384821951389,8,0.875,8,2890,owlv2_rerank_v1
OVT-B,1874,ovtb_v1874_p039540,0.6059287051359813,0.4821033974488576,0.6059287051359813,0.4821033974488576,0.4821033974488576,6,0.8333333333333334,6,2891,owlv2_rerank_v1
OVT-B,1685,ovtb_v1685_p035903,0.6059260413050651,0.3848767355084419,0.6059260413050651,0.3848767355084419,0.3848767355084419,8,0.875,8,2892,owlv2_rerank_v1
OVT-B,1080,ovtb_v1080_p024637,0.6058949053287506,0.3848248422145843,0.6058949053287506,0.3848248422145843,0.3848248422145843,8,0.875,8,2893,owlv2_rerank_v1
OVT-B,1881,ovtb_v1881_p039666,0.6058857567608356,0.3848095946013927,0.6058857567608356,0.3848095946013927,0.3848095946013927,8,0.875,8,2894,owlv2_rerank_v1
OVT-B,1495,ovtb_v1495_p032252,0.6058809041976929,0.3848015069961548,0.6058809041976929,0.3848015069961548,0.3848015069961548,8,0.875,8,2895,owlv2_rerank_v1
OVT-B,19,ovtb_v19_p001621,0.605870497226715,0.5347841620445252,0.605870497226715,0.5347841620445252,0.5347841620445252,5,0.8,5,2896,owlv2_rerank_v1
OVT-B,932,ovtb_v932_p021434,0.6058471843600273,0.3847453072667122,0.6058471843600273,0.3847453072667122,0.3847453072667122,8,0.875,8,2897,owlv2_rerank_v1
OVT-B,228,ovtb_v228_p007010,0.6058265045285225,0.3847108408808708,0.6058265045285225,0.3847108408808708,0.3847108408808708,8,0.875,8,2898,owlv2_rerank_v1
OVT-B,1059,ovtb_v1059_p024182,0.6058028317987918,0.3846713863313198,0.6058028317987918,0.3846713863313198,0.3846713863313198,8,0.875,8,2899,owlv2_rerank_v1
OVT-B,775,ovtb_v775_p018098,0.6057973293587566,0.3846622155979275,0.6057973293587566,0.3846622155979275,0.3846622155979275,8,0.875,8,2900,owlv2_rerank_v1
OVT-B,1730,ovtb_v1730_p036786,0.6057836788041251,0.4322585122925894,0.6057836788041251,0.4322585122925894,0.4322585122925894,7,0.8571428571428571,7,2901,owlv2_rerank_v1
OVT-B,20,ovtb_v20_p001686,0.6057469975948333,0.5345783293247223,0.6057469975948333,0.5345783293247223,0.5345783293247223,5,0.8,5,2902,owlv2_rerank_v1
OVT-B,11,ovtb_v11_p000913,0.605717800060908,0.4817518889904022,0.605717800060908,0.4817518889904022,0.4817518889904022,6,0.8333333333333334,6,2903,owlv2_rerank_v1
OVT-B,327,ovtb_v327_p009210,0.6057093791663648,0.3845156319439411,0.6057093791663648,0.3845156319439411,0.3845156319439411,8,0.875,8,2904,owlv2_rerank_v1
OVT-B,137,ovtb_v137_p005721,0.6056833362579346,0.5344722270965576,0.6056833362579346,0.5344722270965576,0.5344722270965576,5,0.8,5,2905,owlv2_rerank_v1
OVT-B,736,ovtb_v736_p017245,0.6055582742605891,0.4318828380533627,0.6055582742605891,0.4318828380533627,0.4318828380533627,7,0.8571428571428571,7,2906,owlv2_rerank_v1
OVT-B,1664,ovtb_v1664_p035530,0.6055143713951112,0.3841906189918518,0.6055143713951112,0.3841906189918518,0.3841906189918518,8,0.875,8,2907,owlv2_rerank_v1
OVT-B,1255,ovtb_v1255_p028263,0.6054984122514724,0.3841640204191208,0.6054984122514724,0.3841640204191208,0.3841640204191208,8,0.875,8,2908,owlv2_rerank_v1
OVT-B,435,ovtb_v435_p011510,0.6054918318986893,0.3841530531644821,0.6054918318986893,0.3841530531644821,0.3841530531644821,8,0.875,8,2909,owlv2_rerank_v1
OVT-B,27,ovtb_v27_p002296,0.6054039061069489,0.5923398435115814,0.6054039061069489,0.5923398435115814,0.5923398435115814,4,0.75,4,2910,owlv2_rerank_v1
OVT-B,118,ovtb_v118_p005405,0.6054014682769775,0.3840024471282959,0.6054014682769775,0.3840024471282959,0.3840024471282959,8,0.875,8,2911,owlv2_rerank_v1
OVT-B,205,ovtb_v205_p006512,0.6053902924060821,0.3839838206768036,0.6053902924060821,0.3839838206768036,0.3839838206768036,8,0.875,8,2912,owlv2_rerank_v1
OVT-B,1453,ovtb_v1453_p031597,0.6053710184991359,0.3839516974985599,0.6053710184991359,0.3839516974985599,0.3839516974985599,8,0.875,8,2913,owlv2_rerank_v1
OVT-B,404,ovtb_v404_p010899,0.6053386129438878,0.3838976882398128,0.6053386129438878,0.3838976882398128,0.3838976882398128,8,0.875,8,2914,owlv2_rerank_v1
OVT-B,1390,ovtb_v1390_p030613,0.605331312758582,0.4315045688833509,0.605331312758582,0.4315045688833509,0.4315045688833509,7,0.8571428571428571,7,2915,owlv2_rerank_v1
OVT-B,25,ovtb_v25_p002096,0.6052703905105591,0.5337839841842651,0.6052703905105591,0.5337839841842651,0.5337839841842651,5,0.8,5,2916,owlv2_rerank_v1
OVT-B,255,ovtb_v255_p007535,0.6052551537752151,0.3837585896253586,0.6052551537752151,0.3837585896253586,0.3837585896253586,8,0.875,8,2917,owlv2_rerank_v1
OVT-B,44,ovtb_v44_p004123,0.6052532650530338,0.3837554417550564,0.6052532650530338,0.3837554417550564,0.3837554417550564,8,0.875,8,2918,owlv2_rerank_v1
OVT-B,91,ovtb_v91_p004926,0.6052510102589924,0.6615294615427653,0.6052510102589924,0.6615294615427653,0.6615294615427653,3,0.6666666666666666,3,2919,owlv2_rerank_v1
OVT-B,463,ovtb_v463_p012218,0.6052351489663124,0.3837252482771873,0.6052351489663124,0.3837252482771873,0.3837252482771873,8,0.875,8,2920,owlv2_rerank_v1
OVT-B,778,ovtb_v778_p018120,0.6052002780139447,0.383667130023241,0.6052002780139447,0.383667130023241,0.383667130023241,8,0.875,8,2921,owlv2_rerank_v1
OVT-B,1377,ovtb_v1377_p030396,0.6051226492971182,0.3835377488285303,0.6051226492971182,0.3835377488285303,0.3835377488285303,8,0.875,8,2922,owlv2_rerank_v1
OVT-B,601,ovtb_v601_p014790,0.6050050936639308,0.3833418227732181,0.6050050936639308,0.3833418227732181,0.3833418227732181,8,0.875,8,2923,owlv2_rerank_v1
OVT-B,593,ovtb_v593_p014673,0.6049929477274418,0.3833215795457363,0.6049929477274418,0.3833215795457363,0.3833215795457363,8,0.875,8,2924,owlv2_rerank_v1
OVT-B,1971,ovtb_v1971_p042998,0.604975785953658,0.4309120242084776,0.604975785953658,0.4309120242084776,0.4309120242084776,7,0.8571428571428571,7,2925,owlv2_rerank_v1
OVT-B,785,ovtb_v785_p018270,0.6049721438437701,0.3832869064062834,0.6049721438437701,0.3832869064062834,0.3832869064062834,8,0.875,8,2926,owlv2_rerank_v1
OVT-B,1314,ovtb_v1314_p029268,0.6049140214920044,0.3831900358200073,0.6049140214920044,0.3831900358200073,0.3831900358200073,8,0.875,8,2927,owlv2_rerank_v1
OVT-B,43,ovtb_v43_p004052,0.604898943219866,0.430783952985491,0.604898943219866,0.430783952985491,0.430783952985491,7,0.8571428571428571,7,2928,owlv2_rerank_v1
OVT-B,1135,ovtb_v1135_p025759,0.6048742055892944,0.430742723601205,0.6048742055892944,0.430742723601205,0.430742723601205,7,0.8571428571428571,7,2929,owlv2_rerank_v1
OVT-B,539,ovtb_v539_p013535,0.6048687474802137,0.3831145791336894,0.6048687474802137,0.3831145791336894,0.3831145791336894,8,0.875,8,2930,owlv2_rerank_v1
OVT-B,1669,ovtb_v1669_p035610,0.6046994671225547,0.3828324452042579,0.6046994671225547,0.3828324452042579,0.3828324452042579,8,0.875,8,2931,owlv2_rerank_v1
OVT-B,223,ovtb_v223_p006930,0.6046650219708682,0.3827750366181135,0.6046650219708682,0.3827750366181135,0.3827750366181135,8,0.875,8,2932,owlv2_rerank_v1
OVT-B,1514,ovtb_v1514_p032572,0.6046319413930179,0.3827199023216963,0.6046319413930179,0.3827199023216963,0.3827199023216963,8,0.875,8,2933,owlv2_rerank_v1
OVT-B,76,ovtb_v76_p004601,0.6045958122611046,0.532659687101841,0.6045958122611046,0.532659687101841,0.532659687101841,5,0.8,5,2934,owlv2_rerank_v1
OVT-B,959,ovtb_v959_p022047,0.6045662261545659,0.3826103769242763,0.6045662261545659,0.3826103769242763,0.3826103769242763,8,0.875,8,2935,owlv2_rerank_v1
OVT-B,1785,ovtb_v1785_p037802,0.6045225609093905,0.3825376015156507,0.6045225609093905,0.3825376015156507,0.3825376015156507,8,0.875,8,2936,owlv2_rerank_v1
OVT-B,558,ovtb_v558_p014010,0.604517153898875,0.4797508120536804,0.604517153898875,0.4797508120536804,0.4797508120536804,6,0.8333333333333334,6,2937,owlv2_rerank_v1
OVT-B,1002,ovtb_v1002_p022838,0.6045165561139583,0.3825275935232639,0.6045165561139583,0.3825275935232639,0.3825275935232639,8,0.875,8,2938,owlv2_rerank_v1
OVT-B,183,ovtb_v183_p006275,0.6044764190912246,0.3824606984853744,0.6044764190912246,0.3824606984853744,0.3824606984853744,8,0.875,8,2939,owlv2_rerank_v1
OVT-B,1719,ovtb_v1719_p036614,0.604461132735014,0.3824352212250232,0.604461132735014,0.3824352212250232,0.3824352212250232,8,0.875,8,2940,owlv2_rerank_v1
OVT-B,83,ovtb_v83_p004713,0.6044341959059238,0.5907236598432064,0.6044341959059238,0.5907236598432064,0.5907236598432064,4,0.75,4,2941,owlv2_rerank_v1
OVT-B,1693,ovtb_v1693_p036081,0.6044106647372245,0.3823511078953743,0.6044106647372245,0.3823511078953743,0.3823511078953743,8,0.875,8,2942,owlv2_rerank_v1
OVT-B,1274,ovtb_v1274_p028610,0.6043739224473635,0.4795120929678281,0.6043739224473635,0.4795120929678281,0.4795120929678281,6,0.8333333333333334,6,2943,owlv2_rerank_v1
OVT-B,1643,ovtb_v1643_p035126,0.6043227262794972,0.3822045437991619,0.6043227262794972,0.3822045437991619,0.3822045437991619,8,0.875,8,2944,owlv2_rerank_v1
OVT-B,1718,ovtb_v1718_p036590,0.6042540684342383,0.382090114057064,0.6042540684342383,0.382090114057064,0.382090114057064,8,0.875,8,2945,owlv2_rerank_v1
OVT-B,891,ovtb_v891_p020730,0.6042471910516422,0.4793008739749591,0.6042471910516422,0.4793008739749591,0.4793008739749591,6,0.8333333333333334,6,2946,owlv2_rerank_v1
OVT-B,675,ovtb_v675_p016224,0.6042334079742433,0.5903890132904053,0.6042334079742433,0.5903890132904053,0.5903890132904053,4,0.75,4,2947,owlv2_rerank_v1
OVT-B,1680,ovtb_v1680_p035818,0.6042173109948634,0.3820288516581058,0.6042173109948634,0.3820288516581058,0.3820288516581058,8,0.875,8,2948,owlv2_rerank_v1
OVT-B,1842,ovtb_v1842_p038991,0.6041227307170629,0.3818712178617716,0.6041227307170629,0.3818712178617716,0.3818712178617716,8,0.875,8,2949,owlv2_rerank_v1
OVT-B,24,ovtb_v24_p002039,0.604093673825264,0.5901561230421066,0.604093673825264,0.5901561230421066,0.5901561230421066,4,0.75,4,2950,owlv2_rerank_v1
OVT-B,10,ovtb_v10_p000860,0.6040928363800049,0.5318213939666748,0.6040928363800049,0.5318213939666748,0.5318213939666748,5,0.8,5,2951,owlv2_rerank_v1
OVT-B,1760,ovtb_v1760_p037295,0.6040879011154175,0.5318131685256958,0.6040879011154175,0.5318131685256958,0.5318131685256958,5,0.8,5,2952,owlv2_rerank_v1
OVT-B,743,ovtb_v743_p017328,0.6040870383381844,0.3818117305636406,0.6040870383381844,0.3818117305636406,0.3818117305636406,8,0.875,8,2953,owlv2_rerank_v1
OVT-B,1314,ovtb_v1314_p029266,0.6038861833512783,0.3814769722521305,0.6038861833512783,0.3814769722521305,0.3814769722521305,8,0.875,8,2954,owlv2_rerank_v1
OVT-B,1792,ovtb_v1792_p037886,0.6038785390555859,0.3814642317593097,0.6038785390555859,0.3814642317593097,0.3814642317593097,8,0.875,8,2955,owlv2_rerank_v1
OVT-B,1112,ovtb_v1112_p025313,0.6038433694839478,0.5314056158065796,0.6038433694839478,0.5314056158065796,0.5314056158065796,5,0.8,5,2956,owlv2_rerank_v1
OVT-B,1689,ovtb_v1689_p036011,0.603836077451706,0.3813934624195099,0.603836077451706,0.3813934624195099,0.3813934624195099,8,0.875,8,2957,owlv2_rerank_v1
OVT-B,1197,ovtb_v1197_p027060,0.6038266445909227,0.4289967886039189,0.6038266445909227,0.4289967886039189,0.4289967886039189,7,0.8571428571428571,7,2958,owlv2_rerank_v1
OVT-B,1058,ovtb_v1058_p024169,0.6038072437047959,0.3813454061746597,0.6038072437047959,0.3813454061746597,0.3813454061746597,8,0.875,8,2959,owlv2_rerank_v1
OVT-B,1498,ovtb_v1498_p032286,0.6038043335080148,0.3813405558466911,0.6038043335080148,0.3813405558466911,0.3813405558466911,8,0.875,8,2960,owlv2_rerank_v1
OVT-B,502,ovtb_v502_p012736,0.6038027208298444,0.3813378680497408,0.6038027208298444,0.3813378680497408,0.3813378680497408,8,0.875,8,2961,owlv2_rerank_v1
OVT-B,1084,ovtb_v1084_p024699,0.6037531077861786,0.381255179643631,0.6037531077861786,0.381255179643631,0.381255179643631,8,0.875,8,2962,owlv2_rerank_v1
OVT-B,1668,ovtb_v1668_p035597,0.6036996826529504,0.3811661377549171,0.6036996826529504,0.3811661377549171,0.3811661377549171,8,0.875,8,2963,owlv2_rerank_v1
OVT-B,1266,ovtb_v1266_p028467,0.6036913700401783,0.3811522834002971,0.6036913700401783,0.3811522834002971,0.3811522834002971,8,0.875,8,2964,owlv2_rerank_v1
OVT-B,1455,ovtb_v1455_p031643,0.6036721229553224,0.3811202049255371,0.6036721229553224,0.3811202049255371,0.3811202049255371,8,0.875,8,2965,owlv2_rerank_v1
OVT-B,520,ovtb_v520_p012924,0.6036710366606712,0.381118394434452,0.6036710366606712,0.381118394434452,0.381118394434452,8,0.875,8,2966,owlv2_rerank_v1
OVT-B,1740,ovtb_v1740_p036944,0.6035748705267907,0.380958117544651,0.6035748705267907,0.380958117544651,0.380958117544651,8,0.875,8,2967,owlv2_rerank_v1
OVT-B,545,ovtb_v545_p013707,0.6035467743873597,0.3809112906455993,0.6035467743873597,0.3809112906455993,0.3809112906455993,8,0.875,8,2968,owlv2_rerank_v1
OVT-B,116,ovtb_v116_p005335,0.6035350665450097,0.380891777575016,0.6035350665450097,0.380891777575016,0.380891777575016,8,0.875,8,2969,owlv2_rerank_v1
OVT-B,524,ovtb_v524_p013181,0.6033542141318322,0.3805903568863868,0.6033542141318322,0.3805903568863868,0.3805903568863868,8,0.875,8,2970,owlv2_rerank_v1
OVT-B,396,ovtb_v396_p010675,0.6033429734408855,0.3805716224014759,0.6033429734408855,0.3805716224014759,0.3805716224014759,8,0.875,8,2971,owlv2_rerank_v1
OVT-B,912,ovtb_v912_p020985,0.6033176600933075,0.3805294334888458,0.6033176600933075,0.3805294334888458,0.3805294334888458,8,0.875,8,2972,owlv2_rerank_v1
OVT-B,1686,ovtb_v1686_p035975,0.6032731220126153,0.3804552033543587,0.6032731220126153,0.3804552033543587,0.3804552033543587,8,0.875,8,2973,owlv2_rerank_v1
OVT-B,17,ovtb_v17_p001490,0.6032194803158443,0.4775880227486292,0.6032194803158443,0.4775880227486292,0.4775880227486292,6,0.8333333333333334,6,2974,owlv2_rerank_v1
OVT-B,605,ovtb_v605_p014882,0.6031902176993233,0.4279360771179199,0.6031902176993233,0.4279360771179199,0.4279360771179199,7,0.8571428571428571,7,2975,owlv2_rerank_v1
OVT-B,1549,ovtb_v1549_p033353,0.6031316824257373,0.3802194707095623,0.6031316824257373,0.3802194707095623,0.3802194707095623,8,0.875,8,2976,owlv2_rerank_v1
OVT-B,1212,ovtb_v1212_p027312,0.6031022787094116,0.380170464515686,0.6031022787094116,0.380170464515686,0.380170464515686,8,0.875,8,2977,owlv2_rerank_v1
OVT-B,1703,ovtb_v1703_p036338,0.603101373463869,0.3801689557731151,0.603101373463869,0.3801689557731151,0.3801689557731151,8,0.875,8,2978,owlv2_rerank_v1
OVT-B,1107,ovtb_v1107_p025216,0.6030899951855342,0.4773722141981125,0.6030899951855342,0.4773722141981125,0.4773722141981125,6,0.8333333333333334,6,2979,owlv2_rerank_v1
OVT-B,399,ovtb_v399_p010749,0.6030813820660115,0.3801356367766857,0.6030813820660115,0.3801356367766857,0.3801356367766857,8,0.875,8,2980,owlv2_rerank_v1
OVT-B,1799,ovtb_v1799_p038026,0.6030327701568604,0.5300546169281006,0.6030327701568604,0.5300546169281006,0.5300546169281006,5,0.8,5,2981,owlv2_rerank_v1
OVT-B,1385,ovtb_v1385_p030542,0.602973385155201,0.3799556419253349,0.602973385155201,0.3799556419253349,0.3799556419253349,8,0.875,8,2982,owlv2_rerank_v1
OVT-B,257,ovtb_v257_p007604,0.6029456448554993,0.5299094080924988,0.6029456448554993,0.5299094080924988,0.5299094080924988,5,0.8,5,2983,owlv2_rerank_v1
OVT-B,141,ovtb_v141_p005808,0.6029425318042437,0.4771264418959617,0.6029425318042437,0.4771264418959617,0.4771264418959617,6,0.8333333333333334,6,2984,owlv2_rerank_v1
OVT-B,1769,ovtb_v1769_p037488,0.6029229842126369,0.3798716403543949,0.6029229842126369,0.3798716403543949,0.3798716403543949,8,0.875,8,2985,owlv2_rerank_v1
OVT-B,1541,ovtb_v1541_p033177,0.6029189268127084,0.3798648780211806,0.6029189268127084,0.3798648780211806,0.3798648780211806,8,0.875,8,2986,owlv2_rerank_v1
OVT-B,1570,ovtb_v1570_p033767,0.6028982028365135,0.3798303380608558,0.6028982028365135,0.3798303380608558,0.3798303380608558,8,0.875,8,2987,owlv2_rerank_v1
OVT-B,516,ovtb_v516_p012888,0.6028541127840679,0.4769790768623352,0.6028541127840679,0.4769790768623352,0.4769790768623352,6,0.8333333333333334,6,2988,owlv2_rerank_v1
OVT-B,1925,ovtb_v1925_p041041,0.6027062094211578,0.5295103490352631,0.6027062094211578,0.5295103490352631,0.5295103490352631,5,0.8,5,2989,owlv2_rerank_v1
OVT-B,1431,ovtb_v1431_p031282,0.6026941734552383,0.5294902890920639,0.6026941734552383,0.5294902890920639,0.5294902890920639,5,0.8,5,2990,owlv2_rerank_v1
OVT-B,460,ovtb_v460_p012165,0.6026791535317899,0.3794652558863163,0.6026791535317899,0.3794652558863163,0.3794652558863163,8,0.875,8,2991,owlv2_rerank_v1
OVT-B,1669,ovtb_v1669_p035633,0.6026666365563871,0.3794443942606449,0.6026666365563871,0.3794443942606449,0.3794443942606449,8,0.875,8,2992,owlv2_rerank_v1
OVT-B,1570,ovtb_v1570_p033768,0.6026309944689274,0.3793849907815456,0.6026309944689274,0.3793849907815456,0.3793849907815456,8,0.875,8,2993,owlv2_rerank_v1
OVT-B,1446,ovtb_v1446_p031473,0.6026163786649704,0.529360631108284,0.6026163786649704,0.529360631108284,0.529360631108284,5,0.8,5,2994,owlv2_rerank_v1
OVT-B,1314,ovtb_v1314_p029273,0.6024860948324204,0.3791434913873672,0.6024860948324204,0.3791434913873672,0.3791434913873672,8,0.875,8,2995,owlv2_rerank_v1
OVT-B,1253,ovtb_v1253_p028223,0.6023531232561384,0.4265409197126116,0.6023531232561384,0.4265409197126116,0.4265409197126116,7,0.8571428571428571,7,2996,owlv2_rerank_v1
OVT-B,9,ovtb_v9_p000699,0.6023342315107585,0.378890385851264,0.6023342315107585,0.378890385851264,0.378890385851264,8,0.875,8,2997,owlv2_rerank_v1
OVT-B,937,ovtb_v937_p021487,0.6023136424166815,0.4264751183135168,0.6023136424166815,0.4264751183135168,0.4264751183135168,7,0.8571428571428571,7,2998,owlv2_rerank_v1
OVT-B,361,ovtb_v361_p009882,0.6022930607199668,0.3788217678666115,0.6022930607199668,0.3788217678666115,0.3788217678666115,8,0.875,8,2999,owlv2_rerank_v1
OVT-B,890,ovtb_v890_p020692,0.6022637986711094,0.4263920454042298,0.6022637986711094,0.4263920454042298,0.4263920454042298,7,0.8571428571428571,7,3000,owlv2_rerank_v1
OVT-B,462,ovtb_v462_p012203,0.6022445909678935,0.3787409849464893,0.6022445909678935,0.3787409849464893,0.3787409849464893,8,0.875,8,3001,owlv2_rerank_v1
OVT-B,1719,ovtb_v1719_p036601,0.6022299863398075,0.3787166438996792,0.6022299863398075,0.3787166438996792,0.3787166438996792,8,0.875,8,3002,owlv2_rerank_v1
OVT-B,1255,ovtb_v1255_p028260,0.6021762683987617,0.3786271139979362,0.6021762683987617,0.3786271139979362,0.3786271139979362,8,0.875,8,3003,owlv2_rerank_v1
OVT-B,620,ovtb_v620_p015188,0.6021430078893901,0.37857167981565,0.6021430078893901,0.37857167981565,0.37857167981565,8,0.875,8,3004,owlv2_rerank_v1
OVT-B,1371,ovtb_v1371_p030283,0.6020606245313372,0.4260534218379429,0.6020606245313372,0.4260534218379429,0.4260534218379429,7,0.8571428571428571,7,3005,owlv2_rerank_v1
OVT-B,1835,ovtb_v1835_p038886,0.6020366817712783,0.3783944696187973,0.6020366817712783,0.3783944696187973,0.3783944696187973,8,0.875,8,3006,owlv2_rerank_v1
OVT-B,1298,ovtb_v1298_p028998,0.6019779101014138,0.3782965168356895,0.6019779101014138,0.3782965168356895,0.3782965168356895,8,0.875,8,3007,owlv2_rerank_v1
OVT-B,1136,ovtb_v1136_p025760,0.601955250898997,0.4754809737205505,0.601955250898997,0.4754809737205505,0.4754809737205505,6,0.8333333333333334,6,3008,owlv2_rerank_v1
OVT-B,976,ovtb_v976_p022372,0.6018921621143818,0.3781536035239696,0.6018921621143818,0.3781536035239696,0.3781536035239696,8,0.875,8,3009,owlv2_rerank_v1
OVT-B,17,ovtb_v17_p001538,0.6018416007359821,0.6558471123377482,0.6018416007359821,0.6558471123377482,0.6558471123377482,3,0.6666666666666666,3,3010,owlv2_rerank_v1
OVT-B,382,ovtb_v382_p010224,0.6018247357436589,0.4256602738584791,0.6018247357436589,0.4256602738584791,0.4256602738584791,7,0.8571428571428571,7,3011,owlv2_rerank_v1
OVT-B,1635,ovtb_v1635_p034971,0.6018147681440625,0.4256436611924852,0.6018147681440625,0.4256436611924852,0.4256436611924852,7,0.8571428571428571,7,3012,owlv2_rerank_v1
OVT-B,1568,ovtb_v1568_p033701,0.601792956675802,0.4256073087453842,0.601792956675802,0.4256073087453842,0.4256073087453842,7,0.8571428571428571,7,3013,owlv2_rerank_v1
OVT-B,43,ovtb_v43_p004045,0.6017898416519165,0.5279830694198608,0.6017898416519165,0.5279830694198608,0.5279830694198608,5,0.8,5,3014,owlv2_rerank_v1
OVT-B,1778,ovtb_v1778_p037699,0.6017545357346534,0.3779242262244224,0.6017545357346534,0.3779242262244224,0.3779242262244224,8,0.875,8,3015,owlv2_rerank_v1
OVT-B,1685,ovtb_v1685_p035900,0.6017492473125459,0.3779154121875763,0.6017492473125459,0.3779154121875763,0.3779154121875763,8,0.875,8,3016,owlv2_rerank_v1
OVT-B,17,ovtb_v17_p001498,0.601712960600853,0.5278549343347549,0.601712960600853,0.5278549343347549,0.5278549343347549,5,0.8,5,3017,owlv2_rerank_v1
OVT-B,326,ovtb_v326_p009178,0.60166654586792,0.3777775764465332,0.60166654586792,0.3777775764465332,0.3777775764465332,8,0.875,8,3018,owlv2_rerank_v1
OVT-B,697,ovtb_v697_p016717,0.6016319129616021,0.3777198549360037,0.6016319129616021,0.3777198549360037,0.3777198549360037,8,0.875,8,3019,owlv2_rerank_v1
OVT-B,1253,ovtb_v1253_p028208,0.6015126541256905,0.3775210902094841,0.6015126541256905,0.3775210902094841,0.3775210902094841,8,0.875,8,3020,owlv2_rerank_v1
OVT-B,1206,ovtb_v1206_p027199,0.6015076948329807,0.3775128247216344,0.6015076948329807,0.3775128247216344,0.3775128247216344,8,0.875,8,3021,owlv2_rerank_v1
OVT-B,780,ovtb_v780_p018140,0.6014793062210083,0.5274655103683472,0.6014793062210083,0.5274655103683472,0.5274655103683472,5,0.8,5,3022,owlv2_rerank_v1
OVT-B,1896,ovtb_v1896_p040046,0.6014395828048389,0.4746215268969536,0.6014395828048389,0.4746215268969536,0.4746215268969536,6,0.8333333333333334,6,3023,owlv2_rerank_v1
OVT-B,879,ovtb_v879_p020395,0.601418173313141,0.3773636221885681,0.601418173313141,0.3773636221885681,0.3773636221885681,8,0.875,8,3024,owlv2_rerank_v1
OVT-B,893,ovtb_v893_p020749,0.6014120690524578,0.377353448420763,0.6014120690524578,0.377353448420763,0.377353448420763,8,0.875,8,3025,owlv2_rerank_v1
OVT-B,1255,ovtb_v1255_p028261,0.6014098830521106,0.3773498050868511,0.6014098830521106,0.3773498050868511,0.3773498050868511,8,0.875,8,3026,owlv2_rerank_v1
OVT-B,927,ovtb_v927_p021263,0.6013436685005824,0.4744616697231928,0.6013436685005824,0.4744616697231928,0.4744616697231928,6,0.8333333333333334,6,3027,owlv2_rerank_v1
OVT-B,1549,ovtb_v1549_p033352,0.6013116963207721,0.3771861605346203,0.6013116963207721,0.3771861605346203,0.3771861605346203,8,0.875,8,3028,owlv2_rerank_v1
OVT-B,1266,ovtb_v1266_p028461,0.6012898921966554,0.3771498203277588,0.6012898921966554,0.3771498203277588,0.3771498203277588,8,0.875,8,3029,owlv2_rerank_v1
