dataset,video_id,path_id,score,score_original_owlv2,score_rerank_v1,objectness,semantic_margin,temporal_stability,association_score,path_length,candidate_rank,score_source
TAO,452,ovtb_v452_p002739,0.33672562092542646,0.1445427015423774,0.33672562092542646,0.1445427015423774,0.1445427015423774,4,0.75,4,11539,owlv2_rerank_v1
TAO,4453,ovtb_v4453_p042157,0.336724150677522,0.2139846955736478,0.336724150677522,0.2139846955736478,0.2139846955736478,3,0.6666666666666666,3,11540,owlv2_rerank_v1
TAO,678,ovtb_v678_p003706,0.33671094079812364,0.2139626791079839,0.33671094079812364,0.2139626791079839,0.2139626791079839,3,0.6666666666666666,3,11541,owlv2_rerank_v1
TAO,3739,ovtb_v3739_p028335,0.33670998563369114,0.213961087167263,0.33670998563369114,0.213961087167263,0.213961087167263,3,0.6666666666666666,3,11542,owlv2_rerank_v1
TAO,2086,ovtb_v2086_p014577,0.3367003948688507,0.3876901417970657,0.3367003948688507,0.3876901417970657,0.3876901417970657,2,0.5,2,11543,owlv2_rerank_v1
TAO,4848,ovtb_v4848_p046305,0.33669546961784363,0.3876808136701584,0.33669546961784363,0.3876808136701584,0.3876808136701584,2,0.5,2,11544,owlv2_rerank_v1
TAO,2874,ovtb_v2874_p019159,0.33667073746522264,0.2138956735531489,0.33667073746522264,0.2138956735531489,0.2138956735531489,3,0.6666666666666666,3,11545,owlv2_rerank_v1
TAO,5567,ovtb_v5567_p054177,0.3366582309206327,0.2138748293121656,0.3366582309206327,0.2138748293121656,0.2138748293121656,3,0.6666666666666666,3,11546,owlv2_rerank_v1
TAO,635,ovtb_v635_p003411,0.3366573866456747,0.1444289777427911,0.3366573866456747,0.1444289777427911,0.1444289777427911,4,0.75,4,11547,owlv2_rerank_v1
TAO,5330,ovtb_v5330_p051127,0.3366417961120606,0.7375967502593994,0.3366417961120606,0.7375967502593994,0.7375967502593994,1,0.0,1,11548,owlv2_rerank_v1
TAO,3892,ovtb_v3892_p033010,0.33663537700970964,0.2138367394606272,0.33663537700970964,0.2138367394606272,0.2138367394606272,3,0.6666666666666666,3,11549,owlv2_rerank_v1
TAO,4500,ovtb_v4500_p042348,0.3366269101699193,0.2138226280609766,0.3366269101699193,0.2138226280609766,0.2138226280609766,3,0.6666666666666666,3,11550,owlv2_rerank_v1
TAO,5595,ovtb_v5595_p054928,0.33661567767461137,0.2138039072354634,0.33661567767461137,0.2138039072354634,0.2138039072354634,3,0.6666666666666666,3,11551,owlv2_rerank_v1
TAO,696,ovtb_v696_p004169,0.3366154154141744,0.2138034701347351,0.3366154154141744,0.2138034701347351,0.2138034701347351,3,0.6666666666666666,3,11552,owlv2_rerank_v1
TAO,4144,ovtb_v4144_p038342,0.33660640344023707,0.1443440057337284,0.33660640344023707,0.1443440057337284,0.1443440057337284,4,0.75,4,11553,owlv2_rerank_v1
TAO,4243,ovtb_v4243_p039717,0.3366031964619954,0.2137831052144368,0.3366031964619954,0.2137831052144368,0.2137831052144368,3,0.6666666666666666,3,11554,owlv2_rerank_v1
TAO,3786,ovtb_v3786_p030013,0.33656841417153677,0.213725134730339,0.33656841417153677,0.213725134730339,0.213725134730339,3,0.6666666666666666,3,11555,owlv2_rerank_v1
TAO,4376,ovtb_v4376_p041821,0.33656403621037806,0.2137178381284078,0.33656403621037806,0.2137178381284078,0.2137178381284078,3,0.6666666666666666,3,11556,owlv2_rerank_v1
TAO,995,ovtb_v995_p008976,0.336555423339208,0.2137034833431244,0.336555423339208,0.2137034833431244,0.2137034833431244,3,0.6666666666666666,3,11557,owlv2_rerank_v1
TAO,841,ovtb_v841_p006788,0.3365436752637227,0.2136839032173156,0.3365436752637227,0.2136839032173156,0.2136839032173156,3,0.6666666666666666,3,11558,owlv2_rerank_v1
TAO,4311,ovtb_v4311_p040925,0.33652946662902833,0.3873664140701294,0.33652946662902833,0.3873664140701294,0.3873664140701294,2,0.5,2,11559,owlv2_rerank_v1
TAO,2131,ovtb_v2131_p014837,0.33652224254608154,0.7373200058937073,0.33652224254608154,0.7373200058937073,0.7373200058937073,1,0.0,1,11560,owlv2_rerank_v1
TAO,3413,ovtb_v3413_p024326,0.3365190614461899,0.3873467072844505,0.3365190614461899,0.3873467072844505,0.3873467072844505,2,0.5,2,11561,owlv2_rerank_v1
TAO,2611,ovtb_v2611_p017617,0.3365166505177816,0.2136388619740804,0.3365166505177816,0.2136388619740804,0.2136388619740804,3,0.6666666666666666,3,11562,owlv2_rerank_v1
TAO,2538,ovtb_v2538_p016692,0.3365066309769948,0.2136221627394358,0.3365066309769948,0.2136221627394358,0.2136221627394358,3,0.6666666666666666,3,11563,owlv2_rerank_v1
TAO,2300,ovtb_v2300_p015593,0.3364912708600362,0.2135965625445048,0.3364912708600362,0.2135965625445048,0.2135965625445048,3,0.6666666666666666,3,11564,owlv2_rerank_v1
TAO,5579,ovtb_v5579_p054608,0.3364904658794403,0.3872925490140915,0.3364904658794403,0.3872925490140915,0.3872925490140915,2,0.5,2,11565,owlv2_rerank_v1
TAO,3712,ovtb_v3712_p027465,0.3364901458223661,0.2135946874817212,0.3364901458223661,0.2135946874817212,0.2135946874817212,3,0.6666666666666666,3,11566,owlv2_rerank_v1
TAO,3027,ovtb_v3027_p020103,0.3364873801668485,0.2135900780558586,0.3364873801668485,0.2135900780558586,0.2135900780558586,3,0.6666666666666666,3,11567,owlv2_rerank_v1
TAO,4624,ovtb_v4624_p043453,0.3364821185668309,0.213581308722496,0.3364821185668309,0.213581308722496,0.213581308722496,3,0.6666666666666666,3,11568,owlv2_rerank_v1
TAO,5588,ovtb_v5588_p054893,0.33645968699455264,0.3872342556715011,0.33645968699455264,0.3872342556715011,0.3872342556715011,2,0.5,2,11569,owlv2_rerank_v1
TAO,4930,ovtb_v4930_p047508,0.3364589710235596,0.3872328996658325,0.3364589710235596,0.3872328996658325,0.3872328996658325,2,0.5,2,11570,owlv2_rerank_v1
TAO,4935,ovtb_v4935_p047627,0.3364189624786377,0.7370809316635132,0.3364189624786377,0.7370809316635132,0.7370809316635132,1,0.0,1,11571,owlv2_rerank_v1
TAO,4952,ovtb_v4952_p048022,0.3364042596817017,0.7370468974113464,0.3364042596817017,0.7370468974113464,0.7370468974113464,1,0.0,1,11572,owlv2_rerank_v1
TAO,3746,ovtb_v3746_p028707,0.33639759620030724,0.2134404381116231,0.33639759620030724,0.2134404381116231,0.2134404381116231,3,0.6666666666666666,3,11573,owlv2_rerank_v1
TAO,5333,ovtb_v5333_p051174,0.33639648342132566,0.7370288968086243,0.33639648342132566,0.7370288968086243,0.7370288968086243,1,0.0,1,11574,owlv2_rerank_v1
TAO,1271,ovtb_v1271_p009906,0.33639389634132383,0.3871096521615982,0.33639389634132383,0.3871096521615982,0.3871096521615982,2,0.5,2,11575,owlv2_rerank_v1
TAO,3991,ovtb_v3991_p037125,0.3363754463195801,0.3870747089385986,0.3363754463195801,0.3870747089385986,0.3870747089385986,2,0.5,2,11576,owlv2_rerank_v1
TAO,3910,ovtb_v3910_p033673,0.33635494609673816,0.2133693546056747,0.33635494609673816,0.2133693546056747,0.2133693546056747,3,0.6666666666666666,3,11577,owlv2_rerank_v1
TAO,2874,ovtb_v2874_p019137,0.336332590341568,0.3869935423135757,0.336332590341568,0.3869935423135757,0.3869935423135757,2,0.5,2,11578,owlv2_rerank_v1
TAO,4004,ovtb_v4004_p037261,0.33631770511468245,0.2133072863022486,0.33631770511468245,0.2133072863022486,0.2133072863022486,3,0.6666666666666666,3,11579,owlv2_rerank_v1
TAO,5368,ovtb_v5368_p051446,0.33631169342994693,0.3869539648294449,0.33631169342994693,0.3869539648294449,0.3869539648294449,2,0.5,2,11580,owlv2_rerank_v1
TAO,3511,ovtb_v3511_p025206,0.3363047711551189,0.1438412852585315,0.3363047711551189,0.1438412852585315,0.1438412852585315,4,0.75,4,11581,owlv2_rerank_v1
TAO,4681,ovtb_v4681_p044117,0.3363012371063232,0.7368084192276001,0.3363012371063232,0.7368084192276001,0.7368084192276001,1,0.0,1,11582,owlv2_rerank_v1
TAO,5699,ovtb_v5699_p056825,0.33629683069884775,0.1438280511647462,0.33629683069884775,0.1438280511647462,0.1438280511647462,4,0.75,4,11583,owlv2_rerank_v1
TAO,5007,ovtb_v5007_p048600,0.3362851597368717,0.1438085995614528,0.3362851597368717,0.1438085995614528,0.1438085995614528,4,0.75,4,11584,owlv2_rerank_v1
TAO,4129,ovtb_v4129_p038188,0.33628097822268804,0.2132460748155911,0.33628097822268804,0.2132460748155911,0.2132460748155911,3,0.6666666666666666,3,11585,owlv2_rerank_v1
TAO,3590,ovtb_v3590_p025847,0.33628090222676593,0.213245948155721,0.33628090222676593,0.213245948155721,0.213245948155721,3,0.6666666666666666,3,11586,owlv2_rerank_v1
TAO,3981,ovtb_v3981_p036920,0.3362711360057195,0.2132296711206436,0.3362711360057195,0.2132296711206436,0.2132296711206436,3,0.6666666666666666,3,11587,owlv2_rerank_v1
TAO,3682,ovtb_v3682_p026853,0.3362479855616887,0.213191087047259,0.3362479855616887,0.213191087047259,0.213191087047259,3,0.6666666666666666,3,11588,owlv2_rerank_v1
TAO,897,ovtb_v897_p007523,0.3362460275491079,0.2131878236929575,0.3362460275491079,0.2131878236929575,0.2131878236929575,3,0.6666666666666666,3,11589,owlv2_rerank_v1
TAO,995,ovtb_v995_p009013,0.33622174337506294,0.1437029056251049,0.33622174337506294,0.1437029056251049,0.1437029056251049,4,0.75,4,11590,owlv2_rerank_v1
TAO,5537,ovtb_v5537_p053141,0.3362138723333676,0.2131342316667238,0.3362138723333676,0.2131342316667238,0.2131342316667238,3,0.6666666666666666,3,11591,owlv2_rerank_v1
TAO,0,ovtb_v0_p000056,0.3361726573705674,0.3866906389594078,0.3361726573705674,0.3866906389594078,0.3866906389594078,2,0.5,2,11592,owlv2_rerank_v1
TAO,4751,ovtb_v4751_p044853,0.3361569199711084,0.143594866618514,0.3361569199711084,0.143594866618514,0.143594866618514,4,0.75,4,11593,owlv2_rerank_v1
TAO,894,ovtb_v894_p007377,0.3360890408356984,0.2129261791706085,0.3360890408356984,0.2129261791706085,0.2129261791706085,3,0.6666666666666666,3,11594,owlv2_rerank_v1
TAO,1353,ovtb_v1353_p010779,0.3360433301925659,0.3864457011222839,0.3360433301925659,0.3864457011222839,0.3864457011222839,2,0.5,2,11595,owlv2_rerank_v1
TAO,3701,ovtb_v3701_p026952,0.3360399027665456,0.2128442823886871,0.3360399027665456,0.2128442823886871,0.2128442823886871,3,0.6666666666666666,3,11596,owlv2_rerank_v1
TAO,4159,ovtb_v4159_p038536,0.3360328109264374,0.3864257782697677,0.3360328109264374,0.3864257782697677,0.3864257782697677,2,0.5,2,11597,owlv2_rerank_v1
TAO,801,ovtb_v801_p005957,0.3360236685276031,0.3864084631204605,0.3360236685276031,0.3864084631204605,0.3864084631204605,2,0.5,2,11598,owlv2_rerank_v1
TAO,3979,ovtb_v3979_p036833,0.3360187401374181,0.2128090113401413,0.3360187401374181,0.2128090113401413,0.2128090113401413,3,0.6666666666666666,3,11599,owlv2_rerank_v1
TAO,5220,ovtb_v5220_p049708,0.33600471578538427,0.1433411929756403,0.33600471578538427,0.1433411929756403,0.1433411929756403,4,0.75,4,11600,owlv2_rerank_v1
TAO,2297,ovtb_v2297_p015572,0.3359893627166748,0.7360864877700806,0.3359893627166748,0.7360864877700806,0.7360864877700806,1,0.0,1,11601,owlv2_rerank_v1
TAO,2660,ovtb_v2660_p018277,0.3359736134608587,0.2127338002125422,0.3359736134608587,0.2127338002125422,0.2127338002125422,3,0.6666666666666666,3,11602,owlv2_rerank_v1
TAO,2244,ovtb_v2244_p015424,0.33596352696418763,0.3862945586442947,0.33596352696418763,0.3862945586442947,0.3862945586442947,2,0.5,2,11603,owlv2_rerank_v1
TAO,1458,ovtb_v1458_p010932,0.33593460818131765,0.2126687914133072,0.33593460818131765,0.2126687914133072,0.2126687914133072,3,0.6666666666666666,3,11604,owlv2_rerank_v1
TAO,2058,ovtb_v2058_p014358,0.33593037029107414,0.2126617282629013,0.33593037029107414,0.2126617282629013,0.2126617282629013,3,0.6666666666666666,3,11605,owlv2_rerank_v1
TAO,3265,ovtb_v3265_p022651,0.33592333817482,0.3862184435129165,0.33592333817482,0.3862184435129165,0.3862184435129165,2,0.5,2,11606,owlv2_rerank_v1
TAO,5280,ovtb_v5280_p050604,0.3359203805923462,0.7359268069267273,0.3359203805923462,0.7359268069267273,0.7359268069267273,1,0.0,1,11607,owlv2_rerank_v1
TAO,677,ovtb_v677_p003592,0.33591700744628905,0.7359189987182617,0.33591700744628905,0.7359189987182617,0.7359189987182617,1,0.0,1,11608,owlv2_rerank_v1
TAO,2170,ovtb_v2170_p014947,0.33591349609196186,0.1431891601532697,0.33591349609196186,0.1431891601532697,0.1431891601532697,4,0.75,4,11609,owlv2_rerank_v1
TAO,1808,ovtb_v1808_p012525,0.3358985056479772,0.2126086205244064,0.3358985056479772,0.2126086205244064,0.2126086205244064,3,0.6666666666666666,3,11610,owlv2_rerank_v1
TAO,807,ovtb_v807_p006142,0.33589020681381226,0.3861556947231293,0.33589020681381226,0.3861556947231293,0.3861556947231293,2,0.5,2,11611,owlv2_rerank_v1
TAO,3785,ovtb_v3785_p029942,0.33588993288576596,0.1431498881429433,0.33588993288576596,0.1431498881429433,0.1431498881429433,4,0.75,4,11612,owlv2_rerank_v1
TAO,3848,ovtb_v3848_p031752,0.3358638157447179,0.2125508040189743,0.3358638157447179,0.2125508040189743,0.2125508040189743,3,0.6666666666666666,3,11613,owlv2_rerank_v1
TAO,5885,ovtb_v5885_p058453,0.335852549597621,0.1430875826627016,0.335852549597621,0.1430875826627016,0.1430875826627016,4,0.75,4,11614,owlv2_rerank_v1
TAO,516,ovtb_v516_p003030,0.3358518571257591,0.3860830627381801,0.3358518571257591,0.3860830627381801,0.3860830627381801,2,0.5,2,11615,owlv2_rerank_v1
TAO,3933,ovtb_v3933_p035022,0.3358313657343388,0.1430522762238979,0.3358313657343388,0.1430522762238979,0.1430522762238979,4,0.75,4,11616,owlv2_rerank_v1
TAO,3413,ovtb_v3413_p024288,0.3358120504766703,0.1430200841277837,0.3358120504766703,0.1430200841277837,0.1430200841277837,4,0.75,4,11617,owlv2_rerank_v1
TAO,5595,ovtb_v5595_p054920,0.33580744167168936,0.2124568472305933,0.33580744167168936,0.2124568472305933,0.2124568472305933,3,0.6666666666666666,3,11618,owlv2_rerank_v1
TAO,4581,ovtb_v4581_p043172,0.3357685632705688,0.7355753779411316,0.3357685632705688,0.7355753779411316,0.7355753779411316,1,0.0,1,11619,owlv2_rerank_v1
TAO,2977,ovtb_v2977_p019665,0.3357562949260076,0.2123716026544571,0.3357562949260076,0.2123716026544571,0.2123716026544571,3,0.6666666666666666,3,11620,owlv2_rerank_v1
TAO,5653,ovtb_v5653_p056603,0.33572051723798113,0.212311973174413,0.33572051723798113,0.212311973174413,0.212311973174413,3,0.6666666666666666,3,11621,owlv2_rerank_v1
TAO,3944,ovtb_v3944_p035413,0.33571894665559127,0.2123093555370966,0.33571894665559127,0.2123093555370966,0.2123093555370966,3,0.6666666666666666,3,11622,owlv2_rerank_v1
TAO,2715,ovtb_v2715_p018575,0.3357170154651005,0.2123061368862787,0.3357170154651005,0.2123061368862787,0.2123061368862787,3,0.6666666666666666,3,11623,owlv2_rerank_v1
TAO,310,ovtb_v310_p001923,0.3357089854776859,0.1428483091294765,0.3357089854776859,0.1428483091294765,0.1428483091294765,4,0.75,4,11624,owlv2_rerank_v1
TAO,4956,ovtb_v4956_p048120,0.33570019789040084,0.1428336631506681,0.33570019789040084,0.1428336631506681,0.1428336631506681,4,0.75,4,11625,owlv2_rerank_v1
TAO,4872,ovtb_v4872_p046645,0.3357000639041265,0.2122778842846552,0.3357000639041265,0.2122778842846552,0.2122778842846552,3,0.6666666666666666,3,11626,owlv2_rerank_v1
TAO,3905,ovtb_v3905_p033297,0.335699337348342,0.1428322289139032,0.335699337348342,0.1428322289139032,0.1428322289139032,4,0.75,4,11627,owlv2_rerank_v1
TAO,5551,ovtb_v5551_p053659,0.3356987593173981,0.3857931047677994,0.3356987593173981,0.3857931047677994,0.3857931047677994,2,0.5,2,11628,owlv2_rerank_v1
TAO,5620,ovtb_v5620_p055639,0.33566720982392634,0.2122231274843216,0.33566720982392634,0.2122231274843216,0.2122231274843216,3,0.6666666666666666,3,11629,owlv2_rerank_v1
TAO,3871,ovtb_v3871_p032434,0.3356660813093185,0.1427768021821975,0.3356660813093185,0.1427768021821975,0.1427768021821975,4,0.75,4,11630,owlv2_rerank_v1
TAO,3072,ovtb_v3072_p020641,0.3356586058934529,0.2122087876001993,0.3356586058934529,0.2122087876001993,0.2122087876001993,3,0.6666666666666666,3,11631,owlv2_rerank_v1
TAO,5623,ovtb_v5623_p055866,0.3356565703948339,0.2122053951025009,0.3356565703948339,0.2122053951025009,0.2122053951025009,3,0.6666666666666666,3,11632,owlv2_rerank_v1
TAO,720,ovtb_v720_p004417,0.33563760419686633,0.212173784772555,0.33563760419686633,0.212173784772555,0.212173784772555,3,0.6666666666666666,3,11633,owlv2_rerank_v1
TAO,5613,ovtb_v5613_p055517,0.3356355627377828,0.2121703823407491,0.3356355627377828,0.2121703823407491,0.2121703823407491,3,0.6666666666666666,3,11634,owlv2_rerank_v1
TAO,4670,ovtb_v4670_p043953,0.3356330394744873,0.3856686353683471,0.3356330394744873,0.3856686353683471,0.3856686353683471,2,0.5,2,11635,owlv2_rerank_v1
TAO,1882,ovtb_v1882_p013015,0.33562908371289574,0.2121595839659373,0.33562908371289574,0.2121595839659373,0.2121595839659373,3,0.6666666666666666,3,11636,owlv2_rerank_v1
TAO,3940,ovtb_v3940_p035287,0.33562001486619314,0.212144469221433,0.33562001486619314,0.212144469221433,0.212144469221433,3,0.6666666666666666,3,11637,owlv2_rerank_v1
TAO,2535,ovtb_v2535_p016536,0.3356182086467743,0.3856405466794967,0.3356182086467743,0.3856405466794967,0.3856405466794967,2,0.5,2,11638,owlv2_rerank_v1
TAO,2612,ovtb_v2612_p017759,0.33561020394166313,0.2121281176805496,0.33561020394166313,0.2121281176805496,0.2121281176805496,3,0.6666666666666666,3,11639,owlv2_rerank_v1
TAO,693,ovtb_v693_p004073,0.33560300469398496,0.1426716744899749,0.33560300469398496,0.1426716744899749,0.1426716744899749,4,0.75,4,11640,owlv2_rerank_v1
TAO,4072,ovtb_v4072_p037881,0.3355982080101967,0.1426636800169944,0.3355982080101967,0.1426636800169944,0.1426636800169944,4,0.75,4,11641,owlv2_rerank_v1
TAO,5577,ovtb_v5577_p054409,0.33559704025586445,0.2121061782042185,0.33559704025586445,0.2121061782042185,0.2121061782042185,3,0.6666666666666666,3,11642,owlv2_rerank_v1
TAO,1319,ovtb_v1319_p010350,0.33557304218411454,0.1426217369735241,0.33557304218411454,0.1426217369735241,0.1426217369735241,4,0.75,4,11643,owlv2_rerank_v1
TAO,5250,ovtb_v5250_p049896,0.3355684846639634,0.1426141411066055,0.3355684846639634,0.1426141411066055,0.1426141411066055,4,0.75,4,11644,owlv2_rerank_v1
TAO,5277,ovtb_v5277_p050336,0.3355621662139893,0.385534405708313,0.3355621662139893,0.385534405708313,0.385534405708313,2,0.5,2,11645,owlv2_rerank_v1
TAO,2611,ovtb_v2611_p017585,0.3355512549479802,0.2120298693577448,0.3355512549479802,0.2120298693577448,0.2120298693577448,3,0.6666666666666666,3,11646,owlv2_rerank_v1
TAO,2612,ovtb_v2612_p017705,0.33554975589116415,0.212027370929718,0.33554975589116415,0.212027370929718,0.212027370929718,3,0.6666666666666666,3,11647,owlv2_rerank_v1
TAO,4681,ovtb_v4681_p044109,0.33554680824279787,0.3855053186416626,0.33554680824279787,0.3855053186416626,0.3855053186416626,2,0.5,2,11648,owlv2_rerank_v1
TAO,3910,ovtb_v3910_p033731,0.3355464329322179,0.2120218326648076,0.3355464329322179,0.2120218326648076,0.2120218326648076,3,0.6666666666666666,3,11649,owlv2_rerank_v1
TAO,3178,ovtb_v3178_p021822,0.33554612767696385,0.3855040296912193,0.33554612767696385,0.3855040296912193,0.3855040296912193,2,0.5,2,11650,owlv2_rerank_v1
TAO,4430,ovtb_v4430_p042081,0.33554241918027405,0.14257069863379,0.33554241918027405,0.14257069863379,0.14257069863379,4,0.75,4,11651,owlv2_rerank_v1
TAO,2112,ovtb_v2112_p014712,0.335537335395813,0.7350401282310486,0.335537335395813,0.7350401282310486,0.7350401282310486,1,0.0,1,11652,owlv2_rerank_v1
TAO,3413,ovtb_v3413_p024286,0.33553024418652067,0.1425504069775343,0.33553024418652067,0.1425504069775343,0.1425504069775343,4,0.75,4,11653,owlv2_rerank_v1
TAO,3712,ovtb_v3712_p027496,0.3355205958088239,0.2119787707924842,0.3355205958088239,0.2119787707924842,0.2119787707924842,3,0.6666666666666666,3,11654,owlv2_rerank_v1
TAO,366,ovtb_v366_p002340,0.33551123179495335,0.1425187196582555,0.33551123179495335,0.1425187196582555,0.1425187196582555,4,0.75,4,11655,owlv2_rerank_v1
TAO,3739,ovtb_v3739_p028362,0.33550682862599684,0.2119558254877726,0.33550682862599684,0.2119558254877726,0.2119558254877726,3,0.6666666666666666,3,11656,owlv2_rerank_v1
TAO,3870,ovtb_v3870_p032327,0.3354986414909362,0.3854140937328338,0.3354986414909362,0.3854140937328338,0.3854140937328338,2,0.5,2,11657,owlv2_rerank_v1
TAO,5478,ovtb_v5478_p052665,0.3354863126277924,0.3853907436132431,0.3354863126277924,0.3853907436132431,0.3853907436132431,2,0.5,2,11658,owlv2_rerank_v1
TAO,3119,ovtb_v3119_p021281,0.3354829927285512,0.2119160989920298,0.3354829927285512,0.2119160989920298,0.2119160989920298,3,0.6666666666666666,3,11659,owlv2_rerank_v1
TAO,3749,ovtb_v3749_p028872,0.33548241754372915,0.2119151403506597,0.33548241754372915,0.2119151403506597,0.2119151403506597,3,0.6666666666666666,3,11660,owlv2_rerank_v1
TAO,4820,ovtb_v4820_p045647,0.33545498943328855,0.7348495125770569,0.33545498943328855,0.7348495125770569,0.7348495125770569,1,0.0,1,11661,owlv2_rerank_v1
TAO,5597,ovtb_v5597_p055059,0.33545139630635573,0.2118634382883707,0.33545139630635573,0.2118634382883707,0.2118634382883707,3,0.6666666666666666,3,11662,owlv2_rerank_v1
TAO,859,ovtb_v859_p007193,0.3354370792706807,0.2118395765622457,0.3354370792706807,0.2118395765622457,0.2118395765622457,3,0.6666666666666666,3,11663,owlv2_rerank_v1
TAO,825,ovtb_v825_p006561,0.33543353490531447,0.1423892248421907,0.33543353490531447,0.1423892248421907,0.1423892248421907,4,0.75,4,11664,owlv2_rerank_v1
TAO,3918,ovtb_v3918_p034153,0.33540543429553504,0.1423423904925584,0.33540543429553504,0.1423423904925584,0.1423423904925584,4,0.75,4,11665,owlv2_rerank_v1
TAO,239,ovtb_v239_p001622,0.3353840593248606,0.1423067655414343,0.3353840593248606,0.1423067655414343,0.1423067655414343,4,0.75,4,11666,owlv2_rerank_v1
TAO,3466,ovtb_v3466_p024888,0.33538006283342836,0.1423001047223806,0.33538006283342836,0.1423001047223806,0.1423001047223806,4,0.75,4,11667,owlv2_rerank_v1
TAO,592,ovtb_v592_p003262,0.33536197741826373,0.2117144068082173,0.33536197741826373,0.2117144068082173,0.2117144068082173,3,0.6666666666666666,3,11668,owlv2_rerank_v1
TAO,3984,ovtb_v3984_p036964,0.3353592996795972,0.2117099439104398,0.3353592996795972,0.2117099439104398,0.2117099439104398,3,0.6666666666666666,3,11669,owlv2_rerank_v1
TAO,7,ovtb_v7_p000145,0.33534848590691885,0.2116919209559758,0.33534848590691885,0.2116919209559758,0.2116919209559758,3,0.6666666666666666,3,11670,owlv2_rerank_v1
TAO,3538,ovtb_v3538_p025292,0.3353461554050446,0.3851252943277359,0.3353461554050446,0.3851252943277359,0.3851252943277359,2,0.5,2,11671,owlv2_rerank_v1
TAO,2538,ovtb_v2538_p016659,0.33531160851319625,0.2116304586331049,0.33531160851319625,0.2116304586331049,0.2116304586331049,3,0.6666666666666666,3,11672,owlv2_rerank_v1
TAO,3843,ovtb_v3843_p031471,0.33529173334439594,0.211597333351771,0.33529173334439594,0.211597333351771,0.211597333351771,3,0.6666666666666666,3,11673,owlv2_rerank_v1
TAO,1,ovtb_v1_p000086,0.33528964877128603,0.3850182741880417,0.33528964877128603,0.3850182741880417,0.3850182741880417,2,0.5,2,11674,owlv2_rerank_v1
TAO,2538,ovtb_v2538_p016647,0.33528530945380525,0.2115866268674532,0.33528530945380525,0.2115866268674532,0.2115866268674532,3,0.6666666666666666,3,11675,owlv2_rerank_v1
TAO,3846,ovtb_v3846_p031605,0.33527283122142154,0.2115658298134803,0.33527283122142154,0.2115658298134803,0.2115658298134803,3,0.6666666666666666,3,11676,owlv2_rerank_v1
TAO,4952,ovtb_v4952_p047974,0.33524275857210156,0.3849294669926166,0.33524275857210156,0.3849294669926166,0.3849294669926166,2,0.5,2,11677,owlv2_rerank_v1
TAO,5280,ovtb_v5280_p050614,0.33523363780975346,0.3849121928215027,0.33523363780975346,0.3849121928215027,0.3849121928215027,2,0.5,2,11678,owlv2_rerank_v1
TAO,3917,ovtb_v3917_p034109,0.3352284034093221,0.2114917834599813,0.3352284034093221,0.2114917834599813,0.2114917834599813,3,0.6666666666666666,3,11679,owlv2_rerank_v1
TAO,859,ovtb_v859_p007205,0.3352252401411534,0.1420420669019222,0.3352252401411534,0.1420420669019222,0.1420420669019222,4,0.75,4,11680,owlv2_rerank_v1
TAO,2896,ovtb_v2896_p019295,0.33521510263284043,0.2114696154991785,0.33521510263284043,0.2114696154991785,0.2114696154991785,3,0.6666666666666666,3,11681,owlv2_rerank_v1
TAO,2064,ovtb_v2064_p014458,0.3352128242452939,0.211465818186601,0.3352128242452939,0.211465818186601,0.211465818186601,3,0.6666666666666666,3,11682,owlv2_rerank_v1
TAO,1218,ovtb_v1218_p009704,0.33519927014907197,0.2114432280262311,0.33519927014907197,0.2114432280262311,0.2114432280262311,3,0.6666666666666666,3,11683,owlv2_rerank_v1
TAO,2630,ovtb_v2630_p018123,0.33518910598754886,0.3848278522491455,0.33518910598754886,0.3848278522491455,0.3848278522491455,2,0.5,2,11684,owlv2_rerank_v1
TAO,4565,ovtb_v4565_p043099,0.335174231727918,0.2114014973243077,0.335174231727918,0.2114014973243077,0.2114014973243077,3,0.6666666666666666,3,11685,owlv2_rerank_v1
TAO,4795,ovtb_v4795_p045506,0.33514008422692615,0.2113445848226547,0.33514008422692615,0.2113445848226547,0.2113445848226547,3,0.6666666666666666,3,11686,owlv2_rerank_v1
TAO,3710,ovtb_v3710_p027339,0.3351314057906469,0.2113301207621892,0.3351314057906469,0.2113301207621892,0.2113301207621892,3,0.6666666666666666,3,11687,owlv2_rerank_v1
TAO,3760,ovtb_v3760_p029394,0.3350830872853597,0.2112495899200439,0.3350830872853597,0.2112495899200439,0.2112495899200439,3,0.6666666666666666,3,11688,owlv2_rerank_v1
TAO,995,ovtb_v995_p008984,0.33504066963990525,0.2111788938442866,0.33504066963990525,0.2111788938442866,0.2111788938442866,3,0.6666666666666666,3,11689,owlv2_rerank_v1
TAO,4226,ovtb_v4226_p039495,0.33503581471741206,0.1417263578623533,0.33503581471741206,0.1417263578623533,0.1417263578623533,4,0.75,4,11690,owlv2_rerank_v1
TAO,5325,ovtb_v5325_p051103,0.3350188855081796,0.1416981425136327,0.3350188855081796,0.1416981425136327,0.1416981425136327,4,0.75,4,11691,owlv2_rerank_v1
TAO,721,ovtb_v721_p004607,0.3350164075692495,0.2111384570598602,0.3350164075692495,0.2111384570598602,0.2111384570598602,3,0.6666666666666666,3,11692,owlv2_rerank_v1
TAO,3726,ovtb_v3726_p028049,0.3350095748901367,0.1416826248168945,0.3350095748901367,0.1416826248168945,0.1416826248168945,4,0.75,4,11693,owlv2_rerank_v1
