audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
iwild-cal-000418,calibration_audit,iWildCam2022,497,49702,497,2,iwildcam_l497_img1095_d001_animal,animal,0.9222481846809388,0.9222481846809388,505,94,94,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000419,calibration_audit,iWildCam2022,497,49703,497,3,iwildcam_l497_img1158_d001_animal,animal,0.855832040309906,0.855832040309906,1643,157,157,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000420,calibration_audit,iWildCam2022,497,49704,497,4,iwildcam_l497_img1199_d001_animal,animal,0.9244936108589172,0.9244936108589172,431,198,198,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000421,calibration_audit,iWildCam2022,501,50100,501,0,iwildcam_l501_img2640_d001_animal,animal,0.83055180311203,0.83055180311203,1858,39,39,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000422,calibration_audit,iWildCam2022,501,50101,501,1,iwildcam_l501_img2680_d001_animal,animal,0.881206214427948,0.881206214427948,1350,79,79,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000423,calibration_audit,iWildCam2022,501,50102,501,2,iwildcam_l501_img2714_d001_animal,animal,0.8911832571029663,0.8911832571029663,1213,113,113,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000424,calibration_audit,iWildCam2022,501,50103,501,3,iwildcam_l501_img2725_d001_animal,animal,0.8677878379821777,0.8677878379821777,1519,124,124,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000425,calibration_audit,iWildCam2022,501,50104,501,4,iwildcam_l501_img2778_d001_animal,animal,0.8451905846595764,0.8451905846595764,1732,177,177,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000426,calibration_audit,iWildCam2022,512,51200,512,0,iwildcam_l512_img3601_d001_animal,animal,0.9317581057548524,0.9317581057548524,218,0,0,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000427,calibration_audit,iWildCam2022,512,51201,512,1,iwildcam_l512_img3653_d001_animal,animal,0.9228851795196532,0.9228851795196532,485,52,52,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000428,calibration_audit,iWildCam2022,512,51202,512,2,iwildcam_l512_img3696_d001_animal,animal,0.923721194267273,0.923721194267273,463,95,95,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000429,calibration_audit,iWildCam2022,512,51203,512,3,iwildcam_l512_img3732_d001_animal,animal,0.924781620502472,0.924781620502472,424,131,131,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000430,calibration_audit,iWildCam2022,512,51204,512,4,iwildcam_l512_img3795_d001_animal,animal,0.9173755645751952,0.9173755645751952,675,194,194,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000431,calibration_audit,iWildCam2022,519,51900,519,0,iwildcam_l519_img2433_d001_animal,animal,0.924077570438385,0.924077570438385,446,32,32,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000432,calibration_audit,iWildCam2022,519,51901,519,1,iwildcam_l519_img2479_d001_animal,animal,0.939770519733429,0.939770519733429,58,78,78,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000433,calibration_audit,iWildCam2022,519,51902,519,2,iwildcam_l519_img2482_d001_animal,animal,0.9299098253250122,0.9299098253250122,281,81,81,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000434,calibration_audit,iWildCam2022,519,51903,519,3,iwildcam_l519_img2550_d001_animal,animal,0.9318806529045104,0.9318806529045104,215,149,149,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000435,calibration_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2595_d001_animal,animal,0.933391809463501,0.933391809463501,182,194,194,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000436,calibration_audit,iWildCam2022,522,52200,522,0,iwildcam_l522_img1622_d001_animal,animal,0.9020043611526488,0.9020043611526488,1026,21,21,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000437,calibration_audit,iWildCam2022,522,52201,522,1,iwildcam_l522_img1648_d001_animal,animal,0.842507004737854,0.842507004737854,1763,47,47,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000438,calibration_audit,iWildCam2022,522,52202,522,2,iwildcam_l522_img1712_d001_animal,animal,0.7611124515533447,0.7611124515533447,2353,111,111,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000439,calibration_audit,iWildCam2022,522,52203,522,3,iwildcam_l522_img1755_d001_animal,animal,0.8976771235466003,0.8976771235466003,1092,154,154,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000440,calibration_audit,iWildCam2022,522,52204,522,4,iwildcam_l522_img1788_d001_animal,animal,0.8972431421279907,0.8972431421279907,1101,187,187,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000441,calibration_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4829_d001_animal,animal,0.94429749250412,0.94429749250412,16,28,28,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000442,calibration_audit,iWildCam2022,526,52601,526,1,iwildcam_l526_img4865_d001_animal,animal,0.9432213306427002,0.9432213306427002,24,64,64,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000443,calibration_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4900_d001_animal,animal,0.9320080280303956,0.9320080280303956,211,99,99,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000444,calibration_audit,iWildCam2022,526,52603,526,3,iwildcam_l526_img4943_d001_animal,animal,0.9407414197921752,0.9407414197921752,49,142,142,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000445,calibration_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4970_d001_animal,animal,0.935203492641449,0.935203492641449,145,169,169,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000446,calibration_audit,iWildCam2022,529,52900,529,0,iwildcam_l529_img5203_d001_animal,animal,0.9245417714118958,0.9245417714118958,429,2,2,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000447,calibration_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5260_d001_animal,animal,0.9269353151321412,0.9269353151321412,356,59,59,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000448,calibration_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5293_d001_animal,animal,0.9321000576019288,0.9321000576019288,206,92,92,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000449,calibration_audit,iWildCam2022,529,52903,529,3,iwildcam_l529_img5342_d001_animal,animal,0.9285848736763,0.9285848736763,316,141,141,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000450,calibration_audit,iWildCam2022,529,52904,529,4,iwildcam_l529_img5376_d001_animal,animal,0.931590497493744,0.931590497493744,224,175,175,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000451,calibration_audit,iWildCam2022,3,300,3,0,iwildcam_l3_img204_d001_animal,animal,0.92667418718338,0.92667418718338,364,3,3,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000452,calibration_audit,iWildCam2022,3,301,3,1,iwildcam_l3_img267_d001_animal,animal,0.9275022745132446,0.9275022745132446,340,66,66,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000453,calibration_audit,iWildCam2022,3,302,3,2,iwildcam_l3_img289_d001_animal,animal,0.9220371246337892,0.9220371246337892,516,88,88,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000454,calibration_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img327_d001_animal,animal,0.932926058769226,0.932926058769226,192,126,126,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000455,calibration_audit,iWildCam2022,3,304,3,4,iwildcam_l3_img369_d001_animal,animal,0.9270076155662536,0.9270076155662536,352,168,168,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000456,calibration_audit,iWildCam2022,23,2300,23,0,iwildcam_l23_img2035_d001_animal,animal,0.3311643600463867,0.3311643600463867,6750,34,34,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000457,calibration_audit,iWildCam2022,23,2301,23,1,iwildcam_l23_img2081_d001_animal,animal,0.3445253074169159,0.3445253074169159,6379,80,80,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000458,calibration_audit,iWildCam2022,23,2302,23,2,iwildcam_l23_img2104_d001_animal,animal,0.3783191442489624,0.3783191442489624,5559,103,103,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000459,calibration_audit,iWildCam2022,23,2303,23,3,iwildcam_l23_img2124_d001_animal,animal,0.384038358926773,0.384038358926773,5436,123,123,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000460,calibration_audit,iWildCam2022,23,2304,23,4,iwildcam_l23_img2168_d001_animal,animal,0.378523588180542,0.378523588180542,5555,167,167,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000461,calibration_audit,iWildCam2022,57,5700,57,0,iwildcam_l57_img3239_d001_animal,animal,0.9166749715805054,0.9166749715805054,697,38,38,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000462,calibration_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3256_d001_animal,animal,0.929330587387085,0.929330587387085,295,55,55,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000463,calibration_audit,iWildCam2022,57,5702,57,2,iwildcam_l57_img3299_d001_animal,animal,0.9353310465812684,0.9353310465812684,136,98,98,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000464,calibration_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3340_d001_animal,animal,0.9310727715492249,0.9310727715492249,239,139,139,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000465,calibration_audit,iWildCam2022,57,5704,57,4,iwildcam_l57_img3376_d001_animal,animal,0.9213483929634094,0.9213483929634094,547,175,175,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000466,calibration_audit,iWildCam2022,90,9000,90,0,iwildcam_l90_img1423_d001_animal,animal,0.4083462357521057,0.4083462357521057,5027,22,22,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000467,calibration_audit,iWildCam2022,90,9001,90,1,iwildcam_l90_img1449_d001_animal,animal,0.4001187086105346,0.4001187086105346,5178,48,48,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000468,calibration_audit,iWildCam2022,90,9002,90,2,iwildcam_l90_img1507_d002_animal,animal,0.4047760367393493,0.4047760367393493,5097,106,106,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000469,calibration_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1557_d001_animal,animal,0.4070897102355957,0.4070897102355957,5049,156,156,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000470,calibration_audit,iWildCam2022,90,9004,90,4,iwildcam_l90_img1578_d001_animal,animal,0.4140338003635406,0.4140338003635406,4938,177,177,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000471,calibration_audit,iWildCam2022,105,10500,105,0,iwildcam_l105_img5820_d001_animal,animal,0.9221969842910768,0.9221969842910768,509,19,19,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000472,calibration_audit,iWildCam2022,105,10501,105,1,iwildcam_l105_img5878_d001_animal,animal,0.9253319501876832,0.9253319501876832,406,77,77,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000473,calibration_audit,iWildCam2022,105,10502,105,2,iwildcam_l105_img5900_d001_animal,animal,0.9367421865463256,0.9367421865463256,105,99,99,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000474,calibration_audit,iWildCam2022,105,10503,105,3,iwildcam_l105_img5944_d001_animal,animal,0.9336113333702089,0.9336113333702089,176,143,143,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000475,calibration_audit,iWildCam2022,105,10504,105,4,iwildcam_l105_img5991_d001_animal,animal,0.9264159202575684,0.9264159202575684,374,190,190,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000476,calibration_audit,iWildCam2022,119,11900,119,0,iwildcam_l119_img5604_d001_animal,animal,0.9118289947509766,0.9118289947509766,831,3,3,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000477,calibration_audit,iWildCam2022,119,11901,119,1,iwildcam_l119_img5677_d001_animal,animal,0.9248205423355104,0.9248205423355104,422,76,76,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000478,calibration_audit,iWildCam2022,119,11902,119,2,iwildcam_l119_img5711_d001_animal,animal,0.9357473254203796,0.9357473254203796,127,110,110,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000479,calibration_audit,iWildCam2022,119,11903,119,3,iwildcam_l119_img5735_d001_animal,animal,0.9284289479255676,0.9284289479255676,320,134,134,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000480,calibration_audit,iWildCam2022,119,11904,119,4,iwildcam_l119_img5767_d001_animal,animal,0.9117037653923036,0.9117037653923036,838,166,166,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000481,calibration_audit,iWildCam2022,165,16500,165,0,iwildcam_l165_img5024_d003_animal,animal,0.4174816012382507,0.4174816012382507,4892,23,23,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000482,calibration_audit,iWildCam2022,165,16501,165,1,iwildcam_l165_img5070_d001_animal,animal,0.4084645211696625,0.4084645211696625,5021,69,69,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000483,calibration_audit,iWildCam2022,165,16502,165,2,iwildcam_l165_img5103_d003_animal,animal,0.4179854989051819,0.4179854989051819,4888,102,102,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.8,human_confirmed
iwild-cal-000484,calibration_audit,iWildCam2022,165,16503,165,3,iwildcam_l165_img5137_d001_animal,animal,0.4148975610733032,0.4148975610733032,4924,136,136,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000485,calibration_audit,iWildCam2022,165,16504,165,4,iwildcam_l165_img5194_d003_animal,animal,0.3975685536861419,0.3975685536861419,5199,193,193,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000486,calibration_audit,iWildCam2022,176,17600,176,0,iwildcam_l176_img5405_d001_animal,animal,0.9309821128845216,0.9309821128845216,240,4,4,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000487,calibration_audit,iWildCam2022,176,17601,176,1,iwildcam_l176_img5445_d001_animal,animal,0.9314929246902466,0.9314929246902466,229,44,44,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000488,calibration_audit,iWildCam2022,176,17602,176,2,iwildcam_l176_img5492_d001_animal,animal,0.9308304786682128,0.9308304786682128,247,91,91,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000489,calibration_audit,iWildCam2022,176,17603,176,3,iwildcam_l176_img5541_d001_animal,animal,0.9390933513641356,0.9390933513641356,70,140,140,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000490,calibration_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5572_d001_animal,animal,0.9305049180984496,0.9305049180984496,259,171,171,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000491,calibration_audit,iWildCam2022,177,17700,177,0,iwildcam_l177_img1804_d001_animal,animal,0.9224721789360046,0.9224721789360046,497,3,3,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000492,calibration_audit,iWildCam2022,177,17701,177,1,iwildcam_l177_img1853_d001_animal,animal,0.9234551191329956,0.9234551191329956,469,52,52,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000493,calibration_audit,iWildCam2022,177,17702,177,2,iwildcam_l177_img1883_d001_animal,animal,0.92511385679245,0.92511385679245,413,82,82,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000494,calibration_audit,iWildCam2022,177,17703,177,3,iwildcam_l177_img1942_d001_animal,animal,0.9266141057014464,0.9266141057014464,366,141,141,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000495,calibration_audit,iWildCam2022,177,17704,177,4,iwildcam_l177_img1993_d001_animal,animal,0.9268361926078796,0.9268361926078796,360,192,192,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000496,calibration_audit,iWildCam2022,210,21000,210,0,iwildcam_l210_img607_d001_animal,animal,0.9191108345985411,0.9191108345985411,616,6,6,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000497,calibration_audit,iWildCam2022,210,21001,210,1,iwildcam_l210_img654_d001_animal,animal,0.924877941608429,0.924877941608429,420,53,53,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000498,calibration_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img711_d001_animal,animal,0.9230666160583496,0.9230666160583496,480,110,110,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000499,calibration_audit,iWildCam2022,210,21003,210,3,iwildcam_l210_img745_d001_animal,animal,0.924099862575531,0.924099862575531,444,144,144,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000500,calibration_audit,iWildCam2022,210,21004,210,4,iwildcam_l210_img770_d001_animal,animal,0.913991630077362,0.913991630077362,774,169,169,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000501,calibration_audit,iWildCam2022,212,21200,212,0,iwildcam_l212_img24_d001_animal,animal,0.9260433316230774,0.9260433316230774,383,23,23,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000502,calibration_audit,iWildCam2022,212,21201,212,1,iwildcam_l212_img65_d001_animal,animal,0.9006478786468506,0.9006478786468506,1047,64,64,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000503,calibration_audit,iWildCam2022,212,21202,212,2,iwildcam_l212_img85_d001_animal,animal,0.928261697292328,0.928261697292328,323,84,84,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000504,calibration_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img153_d001_animal,animal,0.9331502914428712,0.9331502914428712,188,152,152,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000505,calibration_audit,iWildCam2022,212,21204,212,4,iwildcam_l212_img179_d001_animal,animal,0.9200921654701232,0.9200921654701232,587,178,178,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000506,calibration_audit,iWildCam2022,218,21800,218,0,iwildcam_l218_img2231_d001_animal,animal,0.9293317794799804,0.9293317794799804,294,30,30,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000507,calibration_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2269_d001_animal,animal,0.9343858957290648,0.9343858957290648,164,68,68,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000508,calibration_audit,iWildCam2022,218,21802,218,2,iwildcam_l218_img2321_d001_animal,animal,0.9238837957382202,0.9238837957382202,456,120,120,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000509,calibration_audit,iWildCam2022,218,21803,218,3,iwildcam_l218_img2324_d001_animal,animal,0.926026463508606,0.926026463508606,384,123,123,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000510,calibration_audit,iWildCam2022,218,21804,218,4,iwildcam_l218_img2383_d001_animal,animal,0.9293225407600404,0.9293225407600404,296,182,182,image_level_animal_presence_support,animal,yes,human review confirmed animal-present detection,0.88,human_confirmed
iwild-cal-000511,calibration_audit,iWildCam2022,256,25600,256,0,iwildcam_l256_img4606_d001_animal,animal,0.396887719631195,0.396887719631195,5216,5,5,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000512,calibration_audit,iWildCam2022,256,25601,256,1,iwildcam_l256_img4680_d001_animal,animal,0.3995127081871032,0.3995127081871032,5183,79,79,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000513,calibration_audit,iWildCam2022,256,25602,256,2,iwildcam_l256_img4702_d001_animal,animal,0.4073823094367981,0.4073823094367981,5042,101,101,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000514,calibration_audit,iWildCam2022,256,25603,256,3,iwildcam_l256_img4730_d001_animal,animal,0.401172935962677,0.401172935962677,5163,129,129,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000515,calibration_audit,iWildCam2022,256,25604,256,4,iwildcam_l256_img4780_d001_animal,animal,0.3859650790691376,0.3859650790691376,5399,179,179,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000516,calibration_audit,iWildCam2022,266,26600,266,0,iwildcam_l266_img4227_d001_animal,animal,0.3640256226062774,0.3640256226062774,5871,26,26,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000517,calibration_audit,iWildCam2022,266,26601,266,1,iwildcam_l266_img4273_d001_animal,animal,0.3833679258823395,0.3833679258823395,5448,72,72,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000518,calibration_audit,iWildCam2022,266,26602,266,2,iwildcam_l266_img4282_d001_animal,animal,0.3647305965423584,0.3647305965423584,5844,81,81,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000519,calibration_audit,iWildCam2022,266,26603,266,3,iwildcam_l266_img4345_d001_animal,animal,0.3766821622848511,0.3766821622848511,5592,144,144,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000520,calibration_audit,iWildCam2022,266,26604,266,4,iwildcam_l266_img4379_d001_animal,animal,0.3930188417434692,0.3930188417434692,5270,178,178,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000521,calibration_audit,iWildCam2022,336,33600,336,0,iwildcam_l336_img4430_d001_animal,animal,0.3766612112522125,0.3766612112522125,5593,29,29,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000522,calibration_audit,iWildCam2022,336,33601,336,1,iwildcam_l336_img4479_d001_animal,animal,0.3860744833946228,0.3860744833946228,5397,78,78,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000523,calibration_audit,iWildCam2022,336,33602,336,2,iwildcam_l336_img4518_d001_animal,animal,0.3834058940410614,0.3834058940410614,5445,117,117,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000524,calibration_audit,iWildCam2022,336,33603,336,3,iwildcam_l336_img4542_d001_animal,animal,0.4042964875698089,0.4042964875698089,5112,141,141,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000525,calibration_audit,iWildCam2022,336,33604,336,4,iwildcam_l336_img4574_d001_animal,animal,0.3900597095489502,0.3900597095489502,5321,173,173,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000526,calibration_audit,iWildCam2022,337,33700,337,0,iwildcam_l337_img3812_d001_animal,animal,0.3852803707122803,0.3852803707122803,5408,11,11,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000527,calibration_audit,iWildCam2022,337,33701,337,1,iwildcam_l337_img3866_d001_animal,animal,0.3756811618804931,0.3756811618804931,5612,65,65,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000528,calibration_audit,iWildCam2022,337,33702,337,2,iwildcam_l337_img3897_d001_animal,animal,0.403848797082901,0.403848797082901,5116,96,96,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000529,calibration_audit,iWildCam2022,337,33703,337,3,iwildcam_l337_img3959_d001_animal,animal,0.3877348005771637,0.3877348005771637,5368,158,158,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
iwild-cal-000530,calibration_audit,iWildCam2022,337,33704,337,4,iwildcam_l337_img3968_d001_animal,animal,0.4084584712982178,0.4084584712982178,5022,167,167,image_level_animal_presence_support,not_animal,no,human review confirmed not-animal detection,0.72,human_confirmed
