audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
iwild-rel-000147,release_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2247_d001_animal,animal,0.9351110458374025,0.9351110458374025,147,46,46,image_level_animal_presence_support,,,,,
iwild-rel-000148,release_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1552_d001_animal,animal,0.9350851774215698,0.9350851774215698,148,151,151,image_level_animal_presence_support,,,,,
iwild-rel-000149,release_audit,iWildCam2022,519,51902,519,2,iwildcam_l519_img2513_d001_animal,animal,0.9350541234016418,0.9350541234016418,149,112,112,image_level_animal_presence_support,,,,,
iwild-rel-000150,release_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5600_d001_animal,animal,0.9349350929260254,0.9349350929260254,151,199,199,image_level_animal_presence_support,,,,,
iwild-rel-000151,release_audit,iWildCam2022,408,40801,408,1,iwildcam_l408_img3474_d001_animal,animal,0.9349328875541688,0.9349328875541688,152,73,73,image_level_animal_presence_support,,,,,
iwild-rel-000152,release_audit,iWildCam2022,105,10501,105,1,iwildcam_l105_img5852_d001_animal,animal,0.9348971843719482,0.9348971843719482,153,51,51,image_level_animal_presence_support,,,,,
iwild-rel-000153,release_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4160_d001_animal,animal,0.9348952174186708,0.9348952174186708,154,159,159,image_level_animal_presence_support,,,,,
iwild-rel-000154,release_audit,iWildCam2022,105,10504,105,4,iwildcam_l105_img5967_d001_animal,animal,0.9347741603851318,0.9347741603851318,156,166,166,image_level_animal_presence_support,,,,,
iwild-rel-000155,release_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4111_d001_animal,animal,0.9346892833709716,0.9346892833709716,157,110,110,image_level_animal_presence_support,,,,,
iwild-rel-000156,release_audit,iWildCam2022,470,47000,470,0,iwildcam_l470_img816_d001_animal,animal,0.93467116355896,0.93467116355896,158,15,15,image_level_animal_presence_support,,,,,
iwild-rel-000157,release_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5265_d001_animal,animal,0.934650719165802,0.934650719165802,159,64,64,image_level_animal_presence_support,,,,,
iwild-rel-000158,release_audit,iWildCam2022,105,10502,105,2,iwildcam_l105_img5883_d001_animal,animal,0.9344655275344848,0.9344655275344848,160,82,82,image_level_animal_presence_support,,,,,
iwild-rel-000159,release_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3401_d001_animal,animal,0.934416651725769,0.934416651725769,161,0,0,image_level_animal_presence_support,,,,,
iwild-rel-000160,release_audit,iWildCam2022,210,21001,210,1,iwildcam_l210_img655_d001_animal,animal,0.9344110488891602,0.9344110488891602,162,54,54,image_level_animal_presence_support,,,,,
iwild-rel-000161,release_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2269_d001_animal,animal,0.9343858957290648,0.9343858957290648,164,68,68,image_level_animal_presence_support,,,,,
iwild-rel-000162,release_audit,iWildCam2022,105,10504,105,4,iwildcam_l105_img5973_d001_animal,animal,0.9343838095664978,0.9343838095664978,165,172,172,image_level_animal_presence_support,,,,,
iwild-rel-000163,release_audit,iWildCam2022,449,44904,449,4,iwildcam_l449_img4197_d001_animal,animal,0.934312105178833,0.934312105178833,167,196,196,image_level_animal_presence_support,,,,,
iwild-rel-000164,release_audit,iWildCam2022,57,5704,57,4,iwildcam_l57_img3386_d001_animal,animal,0.9341310262680054,0.9341310262680054,168,185,185,image_level_animal_presence_support,,,,,
iwild-rel-000165,release_audit,iWildCam2022,497,49701,497,1,iwildcam_l497_img1047_d001_animal,animal,0.9339882731437684,0.9339882731437684,170,46,46,image_level_animal_presence_support,,,,,
iwild-rel-000166,release_audit,iWildCam2022,210,21004,210,4,iwildcam_l210_img788_d001_animal,animal,0.933463990688324,0.933463990688324,178,187,187,image_level_animal_presence_support,,,,,
iwild-rel-000167,release_audit,iWildCam2022,57,5702,57,2,iwildcam_l57_img3316_d001_animal,animal,0.9334613084793092,0.9334613084793092,179,115,115,image_level_animal_presence_support,,,,,
