audit_id,sample_set,dataset,location_id,video_id,original_video_id,_temporal_chunk,path_id,query,score,objectness,candidate_rank,frame_start,frame_end,support_semantics,human_label,human_verified_positive_for_calibration,human_reason,human_confidence,human_review_status
iwild-raw-000141,raw_topK_audit,iWildCam2022,392,39202,392,2,iwildcam_l392_img3111_d001_animal,animal,0.9352765083312988,0.9352765083312988,141,110,110,image_level_animal_presence_support,,,,,
iwild-raw-000142,raw_topK_audit,iWildCam2022,119,11904,119,4,iwildcam_l119_img5769_d001_animal,animal,0.9352638721466064,0.9352638721466064,142,168,168,image_level_animal_presence_support,,,,,
iwild-raw-000143,raw_topK_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img122_d001_animal,animal,0.9352520704269408,0.9352520704269408,143,121,121,image_level_animal_presence_support,,,,,
iwild-raw-000144,raw_topK_audit,iWildCam2022,105,10500,105,0,iwildcam_l105_img5807_d001_animal,animal,0.935208797454834,0.935208797454834,144,6,6,image_level_animal_presence_support,,,,,
iwild-raw-000145,raw_topK_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4970_d001_animal,animal,0.935203492641449,0.935203492641449,145,169,169,image_level_animal_presence_support,,,,,
iwild-raw-000146,raw_topK_audit,iWildCam2022,176,17603,176,3,iwildcam_l176_img5548_d001_animal,animal,0.9351152181625366,0.9351152181625366,146,147,147,image_level_animal_presence_support,,,,,
iwild-raw-000147,raw_topK_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2247_d001_animal,animal,0.9351110458374025,0.9351110458374025,147,46,46,image_level_animal_presence_support,,,,,
iwild-raw-000148,raw_topK_audit,iWildCam2022,90,9003,90,3,iwildcam_l90_img1552_d001_animal,animal,0.9350851774215698,0.9350851774215698,148,151,151,image_level_animal_presence_support,,,,,
iwild-raw-000149,raw_topK_audit,iWildCam2022,519,51902,519,2,iwildcam_l519_img2513_d001_animal,animal,0.9350541234016418,0.9350541234016418,149,112,112,image_level_animal_presence_support,,,,,
iwild-raw-000150,raw_topK_audit,iWildCam2022,176,17603,176,3,iwildcam_l176_img5528_d001_animal,animal,0.934952199459076,0.934952199459076,150,127,127,image_level_animal_presence_support,,,,,
iwild-raw-000151,raw_topK_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5600_d001_animal,animal,0.9349350929260254,0.9349350929260254,151,199,199,image_level_animal_presence_support,,,,,
iwild-raw-000152,raw_topK_audit,iWildCam2022,408,40801,408,1,iwildcam_l408_img3474_d001_animal,animal,0.9349328875541688,0.9349328875541688,152,73,73,image_level_animal_presence_support,,,,,
iwild-raw-000153,raw_topK_audit,iWildCam2022,105,10501,105,1,iwildcam_l105_img5852_d001_animal,animal,0.9348971843719482,0.9348971843719482,153,51,51,image_level_animal_presence_support,,,,,
iwild-raw-000154,raw_topK_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4160_d001_animal,animal,0.9348952174186708,0.9348952174186708,154,159,159,image_level_animal_presence_support,,,,,
iwild-raw-000155,raw_topK_audit,iWildCam2022,119,11902,119,2,iwildcam_l119_img5694_d001_animal,animal,0.9348747730255128,0.9348747730255128,155,93,93,image_level_animal_presence_support,,,,,
iwild-raw-000156,raw_topK_audit,iWildCam2022,105,10504,105,4,iwildcam_l105_img5967_d001_animal,animal,0.9347741603851318,0.9347741603851318,156,166,166,image_level_animal_presence_support,,,,,
iwild-raw-000157,raw_topK_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4111_d001_animal,animal,0.9346892833709716,0.9346892833709716,157,110,110,image_level_animal_presence_support,,,,,
iwild-raw-000158,raw_topK_audit,iWildCam2022,470,47000,470,0,iwildcam_l470_img816_d001_animal,animal,0.93467116355896,0.93467116355896,158,15,15,image_level_animal_presence_support,,,,,
iwild-raw-000159,raw_topK_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5265_d001_animal,animal,0.934650719165802,0.934650719165802,159,64,64,image_level_animal_presence_support,,,,,
iwild-raw-000160,raw_topK_audit,iWildCam2022,105,10502,105,2,iwildcam_l105_img5883_d001_animal,animal,0.9344655275344848,0.9344655275344848,160,82,82,image_level_animal_presence_support,,,,,
iwild-raw-000161,raw_topK_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3401_d001_animal,animal,0.934416651725769,0.934416651725769,161,0,0,image_level_animal_presence_support,,,,,
iwild-raw-000162,raw_topK_audit,iWildCam2022,210,21001,210,1,iwildcam_l210_img655_d001_animal,animal,0.9344110488891602,0.9344110488891602,162,54,54,image_level_animal_presence_support,,,,,
iwild-raw-000163,raw_topK_audit,iWildCam2022,105,10503,105,3,iwildcam_l105_img5938_d001_animal,animal,0.9344077110290528,0.9344077110290528,163,137,137,image_level_animal_presence_support,,,,,
iwild-raw-000164,raw_topK_audit,iWildCam2022,218,21801,218,1,iwildcam_l218_img2269_d001_animal,animal,0.9343858957290648,0.9343858957290648,164,68,68,image_level_animal_presence_support,,,,,
iwild-raw-000165,raw_topK_audit,iWildCam2022,105,10504,105,4,iwildcam_l105_img5973_d001_animal,animal,0.9343838095664978,0.9343838095664978,165,172,172,image_level_animal_presence_support,,,,,
iwild-raw-000166,raw_topK_audit,iWildCam2022,529,52901,529,1,iwildcam_l529_img5279_d001_animal,animal,0.9343755841255188,0.9343755841255188,166,78,78,image_level_animal_presence_support,,,,,
iwild-raw-000167,raw_topK_audit,iWildCam2022,449,44904,449,4,iwildcam_l449_img4197_d001_animal,animal,0.934312105178833,0.934312105178833,167,196,196,image_level_animal_presence_support,,,,,
iwild-raw-000168,raw_topK_audit,iWildCam2022,57,5704,57,4,iwildcam_l57_img3386_d001_animal,animal,0.9341310262680054,0.9341310262680054,168,185,185,image_level_animal_presence_support,,,,,
iwild-raw-000169,raw_topK_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4809_d001_animal,animal,0.9340291023254396,0.9340291023254396,169,8,8,image_level_animal_presence_support,,,,,
iwild-raw-000170,raw_topK_audit,iWildCam2022,497,49701,497,1,iwildcam_l497_img1047_d001_animal,animal,0.9339882731437684,0.9339882731437684,170,46,46,image_level_animal_presence_support,,,,,
iwild-raw-000171,raw_topK_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5582_d001_animal,animal,0.933925211429596,0.933925211429596,171,181,181,image_level_animal_presence_support,,,,,
iwild-raw-000172,raw_topK_audit,iWildCam2022,470,47003,470,3,iwildcam_l470_img942_d001_animal,animal,0.9339008927345276,0.9339008927345276,172,141,141,image_level_animal_presence_support,,,,,
iwild-raw-000173,raw_topK_audit,iWildCam2022,529,52904,529,4,iwildcam_l529_img5387_d001_animal,animal,0.9336978197097778,0.9336978197097778,173,186,186,image_level_animal_presence_support,,,,,
iwild-raw-000174,raw_topK_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3435_d001_animal,animal,0.9336631894111632,0.9336631894111632,174,34,34,image_level_animal_presence_support,,,,,
iwild-raw-000175,raw_topK_audit,iWildCam2022,218,21800,218,0,iwildcam_l218_img2221_d001_animal,animal,0.9336304664611816,0.9336304664611816,175,20,20,image_level_animal_presence_support,,,,,
iwild-raw-000176,raw_topK_audit,iWildCam2022,105,10503,105,3,iwildcam_l105_img5944_d001_animal,animal,0.9336113333702089,0.9336113333702089,176,143,143,image_level_animal_presence_support,,,,,
iwild-raw-000177,raw_topK_audit,iWildCam2022,119,11903,119,3,iwildcam_l119_img5746_d001_animal,animal,0.9336008429527284,0.9336008429527284,177,145,145,image_level_animal_presence_support,,,,,
iwild-raw-000178,raw_topK_audit,iWildCam2022,210,21004,210,4,iwildcam_l210_img788_d001_animal,animal,0.933463990688324,0.933463990688324,178,187,187,image_level_animal_presence_support,,,,,
iwild-raw-000179,raw_topK_audit,iWildCam2022,57,5702,57,2,iwildcam_l57_img3316_d001_animal,animal,0.9334613084793092,0.9334613084793092,179,115,115,image_level_animal_presence_support,,,,,
iwild-raw-000180,raw_topK_audit,iWildCam2022,470,47002,470,2,iwildcam_l470_img885_d001_animal,animal,0.9334551095962524,0.9334551095962524,180,84,84,image_level_animal_presence_support,,,,,
iwild-raw-000181,raw_topK_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3345_d001_animal,animal,0.9334333539009094,0.9334333539009094,181,144,144,image_level_animal_presence_support,,,,,
iwild-raw-000182,raw_topK_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2595_d001_animal,animal,0.933391809463501,0.933391809463501,182,194,194,image_level_animal_presence_support,,,,,
iwild-raw-000183,raw_topK_audit,iWildCam2022,519,51900,519,0,iwildcam_l519_img2416_d001_animal,animal,0.9333573579788208,0.9333573579788208,183,15,15,image_level_animal_presence_support,,,,,
iwild-raw-000184,raw_topK_audit,iWildCam2022,57,5701,57,1,iwildcam_l57_img3245_d001_animal,animal,0.9333195686340332,0.9333195686340332,184,44,44,image_level_animal_presence_support,,,,,
iwild-raw-000185,raw_topK_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4127_d001_animal,animal,0.9332700967788696,0.9332700967788696,185,126,126,image_level_animal_presence_support,,,,,
iwild-raw-000186,raw_topK_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4094_d001_animal,animal,0.9332515597343444,0.9332515597343444,186,93,93,image_level_animal_presence_support,,,,,
iwild-raw-000187,raw_topK_audit,iWildCam2022,512,51201,512,1,iwildcam_l512_img3641_d001_animal,animal,0.9331791996955872,0.9331791996955872,187,40,40,image_level_animal_presence_support,,,,,
iwild-raw-000188,raw_topK_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img153_d001_animal,animal,0.9331502914428712,0.9331502914428712,188,152,152,image_level_animal_presence_support,,,,,
iwild-raw-000189,raw_topK_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img720_d001_animal,animal,0.933140993118286,0.933140993118286,189,119,119,image_level_animal_presence_support,,,,,
iwild-raw-000190,raw_topK_audit,iWildCam2022,497,49700,497,0,iwildcam_l497_img1002_d001_animal,animal,0.9331326484680176,0.9331326484680176,190,1,1,image_level_animal_presence_support,,,,,
iwild-raw-000191,raw_topK_audit,iWildCam2022,456,45601,456,1,iwildcam_l456_img450_d001_animal,animal,0.9330088496208192,0.9330088496208192,191,49,49,image_level_animal_presence_support,,,,,
iwild-raw-000192,raw_topK_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img327_d001_animal,animal,0.932926058769226,0.932926058769226,192,126,126,image_level_animal_presence_support,,,,,
iwild-raw-000193,raw_topK_audit,iWildCam2022,449,44904,449,4,iwildcam_l449_img4170_d001_animal,animal,0.9329138398170472,0.9329138398170472,193,169,169,image_level_animal_presence_support,,,,,
iwild-raw-000194,raw_topK_audit,iWildCam2022,119,11902,119,2,iwildcam_l119_img5716_d001_animal,animal,0.9327746033668518,0.9327746033668518,194,115,115,image_level_animal_presence_support,,,,,
iwild-raw-000195,raw_topK_audit,iWildCam2022,449,44903,449,3,iwildcam_l449_img4143_d001_animal,animal,0.9327595829963684,0.9327595829963684,195,142,142,image_level_animal_presence_support,,,,,
iwild-raw-000196,raw_topK_audit,iWildCam2022,3,302,3,2,iwildcam_l3_img311_d001_animal,animal,0.9326589703559875,0.9326589703559875,196,110,110,image_level_animal_presence_support,,,,,
iwild-raw-000197,raw_topK_audit,iWildCam2022,210,21000,210,0,iwildcam_l210_img626_d001_animal,animal,0.932639479637146,0.932639479637146,197,25,25,image_level_animal_presence_support,,,,,
iwild-raw-000198,raw_topK_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4972_d001_animal,animal,0.9326138496398926,0.9326138496398926,198,171,171,image_level_animal_presence_support,,,,,
iwild-raw-000199,raw_topK_audit,iWildCam2022,522,52203,522,3,iwildcam_l522_img1725_d001_animal,animal,0.9325708150863647,0.9325708150863647,199,124,124,image_level_animal_presence_support,,,,,
iwild-raw-000200,raw_topK_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img710_d001_animal,animal,0.932556450366974,0.932556450366974,200,109,109,image_level_animal_presence_support,,,,,
iwild-raw-000201,raw_topK_audit,iWildCam2022,177,17703,177,3,iwildcam_l177_img1939_d001_animal,animal,0.9325400590896606,0.9325400590896606,201,138,138,image_level_animal_presence_support,,,,,
iwild-raw-000202,raw_topK_audit,iWildCam2022,497,49701,497,1,iwildcam_l497_img1066_d001_animal,animal,0.9323914051055908,0.9323914051055908,202,65,65,image_level_animal_presence_support,,,,,
iwild-raw-000203,raw_topK_audit,iWildCam2022,408,40803,408,3,iwildcam_l408_img3543_d001_animal,animal,0.932353973388672,0.932353973388672,203,142,142,image_level_animal_presence_support,,,,,
iwild-raw-000204,raw_topK_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3425_d001_animal,animal,0.9321879148483276,0.9321879148483276,204,24,24,image_level_animal_presence_support,,,,,
iwild-raw-000205,raw_topK_audit,iWildCam2022,470,47000,470,0,iwildcam_l470_img827_d001_animal,animal,0.9321436882019044,0.9321436882019044,205,26,26,image_level_animal_presence_support,,,,,
iwild-raw-000206,raw_topK_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5293_d001_animal,animal,0.9321000576019288,0.9321000576019288,206,92,92,image_level_animal_presence_support,,,,,
iwild-raw-000207,raw_topK_audit,iWildCam2022,210,21002,210,2,iwildcam_l210_img708_d001_animal,animal,0.9320956468582152,0.9320956468582152,207,107,107,image_level_animal_presence_support,,,,,
iwild-raw-000208,raw_topK_audit,iWildCam2022,470,47004,470,4,iwildcam_l470_img974_d001_animal,animal,0.9320883750915528,0.9320883750915528,208,173,173,image_level_animal_presence_support,,,,,
iwild-raw-000209,raw_topK_audit,iWildCam2022,176,17602,176,2,iwildcam_l176_img5485_d001_animal,animal,0.9320436120033264,0.9320436120033264,209,84,84,image_level_animal_presence_support,,,,,
iwild-raw-000210,raw_topK_audit,iWildCam2022,519,51901,519,1,iwildcam_l519_img2474_d001_animal,animal,0.9320420026779176,0.9320420026779176,210,73,73,image_level_animal_presence_support,,,,,
iwild-raw-000211,raw_topK_audit,iWildCam2022,526,52602,526,2,iwildcam_l526_img4900_d001_animal,animal,0.9320080280303956,0.9320080280303956,211,99,99,image_level_animal_presence_support,,,,,
iwild-raw-000212,raw_topK_audit,iWildCam2022,449,44904,449,4,iwildcam_l449_img4191_d001_animal,animal,0.9320048093795776,0.9320048093795776,212,190,190,image_level_animal_presence_support,,,,,
iwild-raw-000213,raw_topK_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img151_d001_animal,animal,0.9319879412651062,0.9319879412651062,213,150,150,image_level_animal_presence_support,,,,,
iwild-raw-000214,raw_topK_audit,iWildCam2022,3,301,3,1,iwildcam_l3_img245_d001_animal,animal,0.9319236278533936,0.9319236278533936,214,44,44,image_level_animal_presence_support,,,,,
iwild-raw-000215,raw_topK_audit,iWildCam2022,519,51903,519,3,iwildcam_l519_img2550_d001_animal,animal,0.9318806529045104,0.9318806529045104,215,149,149,image_level_animal_presence_support,,,,,
iwild-raw-000216,raw_topK_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5297_d001_animal,animal,0.9318774342536926,0.9318774342536926,216,96,96,image_level_animal_presence_support,,,,,
iwild-raw-000217,raw_topK_audit,iWildCam2022,256,25600,256,0,iwildcam_l256_img4619_d001_animal,animal,0.9317836761474608,0.9317836761474608,217,18,18,image_level_animal_presence_support,,,,,
iwild-raw-000218,raw_topK_audit,iWildCam2022,512,51200,512,0,iwildcam_l512_img3601_d001_animal,animal,0.9317581057548524,0.9317581057548524,218,0,0,image_level_animal_presence_support,,,,,
iwild-raw-000219,raw_topK_audit,iWildCam2022,519,51901,519,1,iwildcam_l519_img2467_d001_animal,animal,0.9317575097084044,0.9317575097084044,219,66,66,image_level_animal_presence_support,,,,,
iwild-raw-000220,raw_topK_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2575_d001_animal,animal,0.9317511916160583,0.9317511916160583,220,174,174,image_level_animal_presence_support,,,,,
iwild-raw-000221,raw_topK_audit,iWildCam2022,57,5702,57,2,iwildcam_l57_img3307_d001_animal,animal,0.9316532015800476,0.9316532015800476,221,106,106,image_level_animal_presence_support,,,,,
iwild-raw-000222,raw_topK_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3361_d001_animal,animal,0.9316345453262328,0.9316345453262328,222,160,160,image_level_animal_presence_support,,,,,
iwild-raw-000223,raw_topK_audit,iWildCam2022,526,52600,526,0,iwildcam_l526_img4828_d001_animal,animal,0.9315907955169678,0.9315907955169678,223,27,27,image_level_animal_presence_support,,,,,
iwild-raw-000224,raw_topK_audit,iWildCam2022,529,52904,529,4,iwildcam_l529_img5376_d001_animal,animal,0.931590497493744,0.931590497493744,224,175,175,image_level_animal_presence_support,,,,,
iwild-raw-000225,raw_topK_audit,iWildCam2022,218,21800,218,0,iwildcam_l218_img2220_d001_animal,animal,0.9315766096115112,0.9315766096115112,225,19,19,image_level_animal_presence_support,,,,,
iwild-raw-000226,raw_topK_audit,iWildCam2022,519,51901,519,1,iwildcam_l519_img2461_d001_animal,animal,0.9315441250801086,0.9315441250801086,226,60,60,image_level_animal_presence_support,,,,,
iwild-raw-000227,raw_topK_audit,iWildCam2022,529,52903,529,3,iwildcam_l529_img5346_d001_animal,animal,0.9315404295921326,0.9315404295921326,227,145,145,image_level_animal_presence_support,,,,,
iwild-raw-000228,raw_topK_audit,iWildCam2022,529,52903,529,3,iwildcam_l529_img5328_d001_animal,animal,0.9315270781517028,0.9315270781517028,228,127,127,image_level_animal_presence_support,,,,,
iwild-raw-000229,raw_topK_audit,iWildCam2022,176,17601,176,1,iwildcam_l176_img5445_d001_animal,animal,0.9314929246902466,0.9314929246902466,229,44,44,image_level_animal_presence_support,,,,,
iwild-raw-000230,raw_topK_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4969_d001_animal,animal,0.9314849376678468,0.9314849376678468,230,168,168,image_level_animal_presence_support,,,,,
iwild-raw-000231,raw_topK_audit,iWildCam2022,519,51904,519,4,iwildcam_l519_img2568_d001_animal,animal,0.931410789489746,0.931410789489746,231,167,167,image_level_animal_presence_support,,,,,
iwild-raw-000232,raw_topK_audit,iWildCam2022,470,47001,470,1,iwildcam_l470_img879_d001_animal,animal,0.9313369989395142,0.9313369989395142,232,78,78,image_level_animal_presence_support,,,,,
iwild-raw-000233,raw_topK_audit,iWildCam2022,470,47000,470,0,iwildcam_l470_img840_d001_animal,animal,0.931331992149353,0.931331992149353,233,39,39,image_level_animal_presence_support,,,,,
iwild-raw-000234,raw_topK_audit,iWildCam2022,470,47003,470,3,iwildcam_l470_img952_d001_animal,animal,0.9312598705291748,0.9312598705291748,234,151,151,image_level_animal_presence_support,,,,,
iwild-raw-000235,raw_topK_audit,iWildCam2022,497,49704,497,4,iwildcam_l497_img1166_d001_animal,animal,0.9312064051628112,0.9312064051628112,235,165,165,image_level_animal_presence_support,,,,,
iwild-raw-000236,raw_topK_audit,iWildCam2022,408,40803,408,3,iwildcam_l408_img3526_d001_animal,animal,0.9311960339546204,0.9311960339546204,236,125,125,image_level_animal_presence_support,,,,,
iwild-raw-000237,raw_topK_audit,iWildCam2022,212,21200,212,0,iwildcam_l212_img37_d001_animal,animal,0.9311374425888062,0.9311374425888062,237,36,36,image_level_animal_presence_support,,,,,
iwild-raw-000238,raw_topK_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4118_d001_animal,animal,0.9310767650604248,0.9310767650604248,238,117,117,image_level_animal_presence_support,,,,,
iwild-raw-000239,raw_topK_audit,iWildCam2022,57,5703,57,3,iwildcam_l57_img3340_d001_animal,animal,0.9310727715492249,0.9310727715492249,239,139,139,image_level_animal_presence_support,,,,,
iwild-raw-000240,raw_topK_audit,iWildCam2022,176,17600,176,0,iwildcam_l176_img5405_d001_animal,animal,0.9309821128845216,0.9309821128845216,240,4,4,image_level_animal_presence_support,,,,,
iwild-raw-000241,raw_topK_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3406_d001_animal,animal,0.9309673309326172,0.9309673309326172,241,5,5,image_level_animal_presence_support,,,,,
iwild-raw-000242,raw_topK_audit,iWildCam2022,449,44902,449,2,iwildcam_l449_img4091_d001_animal,animal,0.9309539198875428,0.9309539198875428,242,90,90,image_level_animal_presence_support,,,,,
iwild-raw-000243,raw_topK_audit,iWildCam2022,218,21800,218,0,iwildcam_l218_img2224_d001_animal,animal,0.9309442043304444,0.9309442043304444,243,23,23,image_level_animal_presence_support,,,,,
iwild-raw-000244,raw_topK_audit,iWildCam2022,392,39203,392,3,iwildcam_l392_img3139_d001_animal,animal,0.9309208393096924,0.9309208393096924,244,138,138,image_level_animal_presence_support,,,,,
iwild-raw-000245,raw_topK_audit,iWildCam2022,408,40802,408,2,iwildcam_l408_img3499_d001_animal,animal,0.9308897852897644,0.9308897852897644,245,98,98,image_level_animal_presence_support,,,,,
iwild-raw-000246,raw_topK_audit,iWildCam2022,456,45600,456,0,iwildcam_l456_img423_d001_animal,animal,0.93083918094635,0.93083918094635,246,22,22,image_level_animal_presence_support,,,,,
iwild-raw-000247,raw_topK_audit,iWildCam2022,176,17602,176,2,iwildcam_l176_img5492_d001_animal,animal,0.9308304786682128,0.9308304786682128,247,91,91,image_level_animal_presence_support,,,,,
iwild-raw-000248,raw_topK_audit,iWildCam2022,470,47001,470,1,iwildcam_l470_img868_d001_animal,animal,0.9308218955993652,0.9308218955993652,248,67,67,image_level_animal_presence_support,,,,,
iwild-raw-000249,raw_topK_audit,iWildCam2022,177,17701,177,1,iwildcam_l177_img1861_d001_animal,animal,0.9307862520217896,0.9307862520217896,249,60,60,image_level_animal_presence_support,,,,,
iwild-raw-000250,raw_topK_audit,iWildCam2022,212,21201,212,1,iwildcam_l212_img44_d001_animal,animal,0.9307832717895508,0.9307832717895508,250,43,43,image_level_animal_presence_support,,,,,
iwild-raw-000251,raw_topK_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4967_d001_animal,animal,0.9307692646980286,0.9307692646980286,251,166,166,image_level_animal_presence_support,,,,,
iwild-raw-000252,raw_topK_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3431_d001_animal,animal,0.9307358860969543,0.9307358860969543,252,30,30,image_level_animal_presence_support,,,,,
iwild-raw-000253,raw_topK_audit,iWildCam2022,456,45603,456,3,iwildcam_l456_img533_d001_animal,animal,0.930709958076477,0.930709958076477,253,132,132,image_level_animal_presence_support,,,,,
iwild-raw-000254,raw_topK_audit,iWildCam2022,470,47001,470,1,iwildcam_l470_img852_d001_animal,animal,0.9306625723838806,0.9306625723838806,254,51,51,image_level_animal_presence_support,,,,,
iwild-raw-000255,raw_topK_audit,iWildCam2022,57,5700,57,0,iwildcam_l57_img3230_d001_animal,animal,0.9306087493896484,0.9306087493896484,255,29,29,image_level_animal_presence_support,,,,,
iwild-raw-000256,raw_topK_audit,iWildCam2022,470,47001,470,1,iwildcam_l470_img846_d001_animal,animal,0.9305831789970398,0.9305831789970398,256,45,45,image_level_animal_presence_support,,,,,
iwild-raw-000257,raw_topK_audit,iWildCam2022,392,39204,392,4,iwildcam_l392_img3189_d001_animal,animal,0.9305482506752014,0.9305482506752014,257,188,188,image_level_animal_presence_support,,,,,
iwild-raw-000258,raw_topK_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4999_d001_animal,animal,0.9305445551872252,0.9305445551872252,258,198,198,image_level_animal_presence_support,,,,,
iwild-raw-000259,raw_topK_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5572_d001_animal,animal,0.9305049180984496,0.9305049180984496,259,171,171,image_level_animal_presence_support,,,,,
iwild-raw-000260,raw_topK_audit,iWildCam2022,470,47004,470,4,iwildcam_l470_img973_d001_animal,animal,0.930437445640564,0.930437445640564,260,172,172,image_level_animal_presence_support,,,,,
iwild-raw-000261,raw_topK_audit,iWildCam2022,526,52604,526,4,iwildcam_l526_img4980_d001_animal,animal,0.9304229021072388,0.9304229021072388,261,179,179,image_level_animal_presence_support,,,,,
iwild-raw-000262,raw_topK_audit,iWildCam2022,3,301,3,1,iwildcam_l3_img265_d001_animal,animal,0.9304177165031432,0.9304177165031432,262,64,64,image_level_animal_presence_support,,,,,
iwild-raw-000263,raw_topK_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img148_d001_animal,animal,0.9303958415985109,0.9303958415985109,263,147,147,image_level_animal_presence_support,,,,,
iwild-raw-000264,raw_topK_audit,iWildCam2022,408,40800,408,0,iwildcam_l408_img3409_d001_animal,animal,0.930357038974762,0.930357038974762,264,8,8,image_level_animal_presence_support,,,,,
iwild-raw-000265,raw_topK_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img358_d001_animal,animal,0.9303364157676696,0.9303364157676696,265,157,157,image_level_animal_presence_support,,,,,
iwild-raw-000266,raw_topK_audit,iWildCam2022,176,17603,176,3,iwildcam_l176_img5526_d001_animal,animal,0.9303341507911682,0.9303341507911682,266,125,125,image_level_animal_presence_support,,,,,
iwild-raw-000267,raw_topK_audit,iWildCam2022,529,52902,529,2,iwildcam_l529_img5313_d001_animal,animal,0.9303165674209596,0.9303165674209596,267,112,112,image_level_animal_presence_support,,,,,
iwild-raw-000268,raw_topK_audit,iWildCam2022,3,304,3,4,iwildcam_l3_img377_d001_animal,animal,0.9303154349327089,0.9303154349327089,268,176,176,image_level_animal_presence_support,,,,,
iwild-raw-000269,raw_topK_audit,iWildCam2022,218,21802,218,2,iwildcam_l218_img2304_d001_animal,animal,0.9303054809570312,0.9303054809570312,269,103,103,image_level_animal_presence_support,,,,,
iwild-raw-000270,raw_topK_audit,iWildCam2022,529,52900,529,0,iwildcam_l529_img5215_d001_animal,animal,0.9302874803543092,0.9302874803543092,270,14,14,image_level_animal_presence_support,,,,,
iwild-raw-000271,raw_topK_audit,iWildCam2022,3,303,3,3,iwildcam_l3_img328_d001_animal,animal,0.9302667379379272,0.9302667379379272,271,127,127,image_level_animal_presence_support,,,,,
iwild-raw-000272,raw_topK_audit,iWildCam2022,212,21203,212,3,iwildcam_l212_img142_d001_animal,animal,0.9302634596824646,0.9302634596824646,272,141,141,image_level_animal_presence_support,,,,,
iwild-raw-000273,raw_topK_audit,iWildCam2022,176,17600,176,0,iwildcam_l176_img5435_d001_animal,animal,0.9302284717559814,0.9302284717559814,273,34,34,image_level_animal_presence_support,,,,,
iwild-raw-000274,raw_topK_audit,iWildCam2022,176,17601,176,1,iwildcam_l176_img5479_d001_animal,animal,0.9302093982696532,0.9302093982696532,274,78,78,image_level_animal_presence_support,,,,,
iwild-raw-000275,raw_topK_audit,iWildCam2022,105,10501,105,1,iwildcam_l105_img5849_d001_animal,animal,0.9301998019218444,0.9301998019218444,275,48,48,image_level_animal_presence_support,,,,,
iwild-raw-000276,raw_topK_audit,iWildCam2022,497,49702,497,2,iwildcam_l497_img1108_d001_animal,animal,0.930151104927063,0.930151104927063,276,107,107,image_level_animal_presence_support,,,,,
iwild-raw-000277,raw_topK_audit,iWildCam2022,526,52603,526,3,iwildcam_l526_img4939_d001_animal,animal,0.9301083087921144,0.9301083087921144,278,138,138,image_level_animal_presence_support,,,,,
iwild-raw-000278,raw_topK_audit,iWildCam2022,176,17604,176,4,iwildcam_l176_img5570_d001_animal,animal,0.9300780296325684,0.9300780296325684,279,169,169,image_level_animal_presence_support,,,,,
iwild-raw-000279,raw_topK_audit,iWildCam2022,512,51203,512,3,iwildcam_l512_img3750_d001_animal,animal,0.9299636483192444,0.9299636483192444,280,149,149,image_level_animal_presence_support,,,,,
iwild-raw-000280,raw_topK_audit,iWildCam2022,519,51902,519,2,iwildcam_l519_img2482_d001_animal,animal,0.9299098253250122,0.9299098253250122,281,81,81,image_level_animal_presence_support,,,,,
iwild-raw-000281,raw_topK_audit,iWildCam2022,177,17701,177,1,iwildcam_l177_img1873_d001_animal,animal,0.92984277009964,0.92984277009964,282,72,72,image_level_animal_presence_support,,,,,
